,nb_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,num_stars
702,589048,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,False,low
703,589078,False,high,low,low,low,False,True,low,low,high,low,True,True,high,False,False,low
704,589592,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
705,589664,False,high,high,low,low,False,True,high,low,high,low,True,False,low,False,False,low
706,590465,False,low,high,low,low,True,False,low,low,high,low,False,False,low,False,False,low
707,590931,False,high,low,low,low,True,False,low,low,high,low,False,True,low,False,False,low
708,591514,False,high,low,low,low,False,True,low,high,high,low,False,True,high,False,False,low
709,591515,False,high,low,low,low,False,True,low,high,high,low,False,True,high,False,False,low
710,592822,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
711,593401,False,high,low,high,low,False,False,low,low,high,low,False,True,low,False,False,low
712,596727,False,high,low,low,high,False,True,low,low,low,low,False,False,low,False,False,low
713,596824,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
714,597126,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,False,low
715,597285,False,high,high,low,low,False,True,low,low,high,low,True,True,low,False,False,low
716,598670,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
717,598711,False,high,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
718,598984,False,high,low,low,low,True,True,high,low,high,low,False,True,low,False,False,low
719,600181,False,low,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
720,600827,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
721,601915,False,high,low,low,low,False,True,low,low,high,low,False,True,high,False,False,low
722,601957,True,high,low,low,low,False,True,low,high,high,low,False,True,high,False,False,low
723,602217,False,high,high,low,high,False,True,high,low,high,low,False,True,low,False,False,low
724,603587,False,high,low,low,low,False,False,low,high,high,low,False,True,low,False,False,low
725,607532,False,high,low,high,high,False,True,high,low,high,low,False,False,high,False,False,low
726,607992,False,high,high,low,high,True,True,low,low,high,low,False,False,low,False,False,high
727,608667,False,high,low,low,low,True,False,low,high,high,low,False,True,low,False,False,low
728,608877,False,high,low,low,low,True,False,low,high,high,low,False,True,low,False,False,low
729,608897,False,low,low,low,low,False,False,high,high,high,low,False,True,low,False,False,low
730,609024,False,high,low,low,low,True,True,low,low,low,low,False,False,low,False,False,low
731,610375,False,high,high,low,low,False,True,low,low,low,high,True,True,high,False,False,low
732,610820,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
733,610882,False,high,low,low,low,False,False,high,low,high,low,True,False,low,False,False,low
734,611691,False,high,low,low,low,True,False,low,low,high,low,False,True,low,False,False,high
735,611841,False,high,low,low,low,False,False,low,high,high,low,False,False,low,False,False,low
736,611995,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
737,612545,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
738,612546,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
739,613846,False,high,high,low,low,False,True,low,low,low,low,False,False,low,False,False,low
740,613887,False,low,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
741,613964,False,high,low,high,low,False,True,high,low,high,low,False,False,low,False,False,low
742,614043,False,high,high,low,low,False,True,high,low,low,low,False,False,low,False,False,low
743,617590,False,low,low,low,low,True,True,high,low,high,low,False,False,low,False,False,low
744,618338,False,high,high,low,low,False,True,low,low,high,low,True,False,low,False,True,low
745,619107,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
746,620540,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
747,621293,False,high,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
748,621944,False,high,low,high,low,False,False,low,low,high,low,False,False,low,False,False,low
749,622007,False,high,low,high,low,False,False,low,low,high,low,False,False,low,False,False,low
750,625472,False,high,high,low,high,False,False,high,low,high,low,False,False,low,False,False,low
751,625569,False,high,high,low,high,False,False,high,low,high,low,False,False,low,False,False,low
752,625632,False,high,low,low,low,False,True,low,low,high,low,True,True,low,False,False,low
753,628187,False,high,high,low,low,False,True,high,low,high,low,True,False,low,False,False,low
754,629212,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
755,631735,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,high
756,633271,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
757,637638,False,low,low,low,low,True,True,low,low,high,low,False,False,low,False,False,low
758,637793,False,high,low,low,low,False,True,low,low,high,high,False,False,low,False,False,low
759,640681,False,high,low,low,low,False,True,low,low,high,low,False,False,high,False,False,low
760,644369,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
761,645844,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
762,646905,False,high,high,low,high,False,False,low,low,high,low,False,False,low,False,False,low
763,648309,False,high,high,low,high,False,True,low,low,high,low,True,False,low,False,False,low
764,648831,False,low,high,high,low,False,True,high,low,high,low,True,True,low,False,False,low
765,650081,False,high,low,low,high,False,True,high,low,high,low,False,True,low,False,False,low
766,650422,False,low,high,low,high,False,False,high,low,high,low,False,True,low,False,False,low
767,651448,False,high,low,low,low,False,False,low,low,low,low,True,False,low,False,False,low
768,651832,False,high,low,high,low,False,False,low,low,high,low,False,False,low,False,False,low
769,651833,False,high,low,high,low,False,False,low,low,high,low,False,False,low,False,False,low
770,654087,False,high,low,high,low,False,False,high,low,high,low,False,True,low,False,False,low
771,654214,False,low,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
772,654268,False,high,low,high,low,False,False,low,low,high,low,False,True,low,False,False,low
773,655275,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
774,655773,False,high,low,low,low,False,True,low,low,high,low,False,False,high,False,False,low
775,655975,False,high,high,low,low,True,True,low,low,high,low,False,False,low,False,False,high
776,656790,False,high,low,low,low,False,True,low,high,high,low,False,True,low,False,False,low
777,660021,False,high,low,high,low,False,False,low,low,high,low,False,False,low,False,False,low
778,662825,False,high,low,low,low,True,False,low,low,high,low,False,True,low,False,False,low
779,663037,False,high,low,high,low,False,True,high,low,high,low,False,True,low,False,False,low
780,663104,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
781,663683,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
782,663684,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,True,low
783,665300,False,low,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
784,666278,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
785,668141,False,high,high,low,low,False,True,high,low,high,low,False,False,low,False,False,low
786,668142,False,high,high,low,low,False,True,high,low,high,low,False,False,low,False,False,low
787,671615,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
788,674775,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
789,675263,False,high,low,low,low,True,True,low,low,high,low,False,True,low,False,False,high
790,676518,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
791,680424,False,low,low,low,high,True,False,low,low,high,low,False,False,low,False,False,low
792,681498,False,high,high,high,high,False,True,low,low,low,low,False,False,low,False,False,low
793,681860,False,low,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
794,682530,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
795,683302,False,high,high,low,high,True,False,low,low,high,low,False,False,low,False,False,low
796,683342,False,high,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
797,686900,False,low,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
798,689120,False,high,low,low,low,True,True,low,low,high,low,False,False,low,False,False,low
799,690060,False,low,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
800,690762,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
801,692113,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
802,694023,False,high,low,low,low,False,True,low,low,high,low,True,True,high,False,False,low
803,694190,False,high,high,low,high,False,False,high,low,high,low,False,False,low,False,False,low
804,695203,False,high,low,low,low,False,True,high,low,low,high,False,False,low,False,False,low
805,695207,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
806,697200,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
807,698010,True,high,high,low,low,False,True,low,low,high,low,False,False,high,False,False,low
808,700001,False,high,low,low,low,True,True,low,low,high,low,False,True,low,False,False,low
809,700699,False,low,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
810,700752,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
811,702218,False,high,low,low,low,False,True,low,low,high,high,False,False,low,False,False,low
812,702808,False,high,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
813,705508,False,high,low,low,low,False,False,low,high,high,low,False,True,low,False,False,low
814,706637,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
815,706795,False,high,high,low,low,False,True,low,low,high,low,True,True,high,False,False,low
816,707104,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
817,707193,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
818,710473,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
819,710606,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
820,710607,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
821,710794,False,high,low,low,high,False,False,low,low,low,low,False,False,low,False,True,low
822,712030,False,high,low,low,high,False,True,low,low,high,high,True,True,high,False,False,low
823,715752,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
824,718157,False,high,low,low,low,True,False,low,low,high,high,False,True,low,False,False,low
825,718158,False,high,low,low,low,True,False,low,low,high,high,False,True,low,False,False,low
826,718440,False,high,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
827,719119,False,high,high,low,low,False,True,high,low,low,high,False,False,low,False,False,low
828,719540,False,high,high,low,low,False,True,low,low,low,high,False,False,low,False,False,low
829,720444,False,high,low,high,low,True,True,high,high,high,low,False,False,low,False,False,low
830,721555,False,high,low,high,low,True,True,high,high,high,low,False,False,low,False,False,low
831,728278,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
832,728942,False,high,high,low,low,False,True,high,low,high,low,False,False,low,False,False,low
833,729501,False,high,low,low,low,False,False,low,low,high,high,True,True,low,False,False,low
834,729674,False,high,high,low,low,False,True,low,low,low,low,False,True,low,False,False,low
835,732429,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
836,733667,False,high,high,low,low,False,False,low,low,high,low,True,False,high,False,False,low
837,734362,False,high,low,low,low,True,True,low,high,high,low,False,False,low,False,False,low
838,736062,False,high,high,low,low,False,True,high,low,high,low,False,True,low,False,False,low
839,736485,False,high,low,low,low,True,False,low,low,high,low,False,False,low,False,False,high
840,737242,False,high,low,low,high,False,True,low,low,high,high,True,True,high,False,False,low
841,737416,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
842,739040,False,high,high,low,low,False,True,low,low,low,high,True,False,low,False,False,low
843,739577,False,high,high,low,low,False,True,high,low,high,high,False,False,low,False,False,high
844,739822,False,high,high,high,high,False,False,low,low,high,low,False,False,low,False,False,high
845,741626,False,high,low,low,low,False,True,low,high,high,low,False,True,low,False,False,low
846,741754,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
847,742955,False,high,high,low,low,False,False,low,low,high,low,True,False,high,False,False,low
848,744079,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
849,744591,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
850,746468,False,high,high,low,high,False,True,high,low,high,low,False,True,low,False,False,low
851,746538,False,high,high,low,low,False,True,low,low,high,low,True,True,low,False,False,low
852,746943,False,high,high,low,low,False,True,low,low,low,high,True,True,low,False,False,low
853,747941,False,high,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
854,751402,False,high,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
855,752375,False,high,high,low,low,True,True,low,low,high,low,False,False,low,False,False,high
856,753892,False,high,low,low,low,False,True,low,high,high,low,False,True,low,False,False,low
857,754669,False,low,high,low,high,False,True,high,low,high,low,False,False,low,False,False,low
858,755332,False,high,low,low,low,False,True,low,high,low,low,True,True,low,False,False,low
859,756275,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
860,756276,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
861,757754,False,high,high,high,high,False,False,low,low,high,low,False,False,low,False,False,low
862,758589,False,high,low,low,low,False,True,low,low,high,low,True,False,low,False,False,low
863,759919,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
864,760354,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,True,low
865,760631,False,low,low,high,low,True,False,low,low,high,low,False,False,low,False,False,low
866,761051,False,high,low,low,low,False,False,low,low,high,low,False,True,high,False,False,low
867,762179,False,high,low,low,high,False,True,high,low,low,high,True,True,low,False,False,low
868,763359,False,high,low,low,low,False,True,low,low,low,high,True,True,low,False,False,low
869,763964,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
870,765179,False,high,low,low,high,False,False,low,low,high,low,False,True,low,False,False,low
871,765745,False,low,low,low,low,False,True,low,low,high,low,False,True,high,False,False,high
872,766060,False,high,high,low,low,False,False,low,low,high,high,False,False,low,False,False,low
873,766465,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
874,766519,False,high,high,low,low,False,True,low,low,high,high,True,False,high,False,False,low
875,767755,False,low,high,low,low,False,False,high,low,high,low,False,False,low,False,False,low
876,768381,False,high,low,low,low,True,True,low,low,high,low,False,False,low,False,False,high
877,771072,False,high,low,low,low,False,True,low,low,low,low,False,False,low,False,False,low
878,771104,False,high,low,low,low,False,True,high,low,high,high,False,True,low,False,False,low
879,773539,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
880,777809,False,low,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
881,778711,False,high,high,low,high,True,False,low,low,high,low,False,False,low,False,False,low
882,779815,False,high,low,high,low,False,True,high,low,high,low,False,False,low,False,False,low
883,787224,False,low,high,low,high,True,False,low,low,high,low,False,False,low,False,False,low
884,792124,False,high,low,high,low,False,True,low,low,high,low,False,False,low,False,False,low
885,792125,False,high,low,high,low,False,True,low,low,high,low,False,False,low,False,False,low
886,792893,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
887,793507,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
888,794080,False,high,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
889,794263,False,high,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
890,795011,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
891,796401,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
892,796402,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
893,797713,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
894,798253,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
895,800881,False,low,low,high,low,True,False,high,low,high,low,False,True,low,False,False,low
896,804773,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
897,806012,False,high,high,low,high,True,False,low,low,high,low,False,False,low,False,False,low
898,806943,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
899,807788,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
900,808083,False,high,high,low,high,False,False,high,low,high,low,False,True,low,False,False,low
901,811642,False,high,high,high,low,False,False,high,low,high,high,False,False,low,False,False,low
902,813601,False,low,high,high,low,False,True,high,low,high,low,False,False,low,False,False,low
903,814044,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
904,814189,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
905,814719,False,high,high,low,low,False,False,low,low,high,high,True,False,low,False,False,low
906,815853,False,high,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
907,815854,False,high,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
908,817752,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
909,818131,False,high,high,low,low,False,True,high,low,high,low,False,False,low,False,False,low
910,818132,False,high,high,low,low,False,True,high,low,high,low,False,False,low,False,False,low
911,818146,False,high,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
912,818162,False,high,low,low,low,False,True,high,low,low,low,False,False,high,False,False,low
913,818246,False,high,low,low,low,True,True,low,low,high,low,False,False,low,False,False,low
914,818620,False,high,high,low,low,False,True,low,low,high,low,True,False,high,False,False,low
915,819924,False,low,low,low,low,False,True,low,low,high,low,False,True,low,False,False,high
916,820303,False,low,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
917,820763,False,high,low,low,high,False,False,low,low,high,low,False,False,low,False,False,low
918,822134,False,low,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
919,822703,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
920,824736,False,high,low,low,low,False,False,low,low,high,low,True,True,high,False,False,low
921,825623,False,low,high,low,low,False,True,low,low,low,low,False,False,high,False,False,low
922,825867,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
923,825868,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
924,825895,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
925,826284,False,low,high,low,low,False,True,low,low,low,low,False,False,high,False,False,low
926,826888,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
927,826889,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
928,826915,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
929,828040,False,high,high,low,low,False,False,low,low,low,high,True,False,high,False,False,low
930,829726,False,high,low,low,high,False,True,low,low,low,low,False,False,low,False,False,low
931,830397,False,high,high,low,high,False,True,high,low,high,low,False,False,low,False,False,low
932,830450,False,high,high,high,high,True,True,high,low,high,low,False,True,low,False,False,low
933,830970,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
934,831015,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
935,831016,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
936,832356,False,high,low,low,high,False,True,low,high,low,low,False,False,high,False,False,low
937,832626,False,high,low,low,high,False,True,low,low,high,low,False,True,low,False,False,low
938,833014,False,high,low,low,low,True,False,low,low,high,low,True,False,low,False,False,low
939,834201,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
940,835927,False,high,high,low,low,False,True,low,low,high,low,True,False,high,False,False,low
941,842274,False,low,low,low,low,False,True,high,high,high,low,False,True,high,False,False,high
942,842927,False,low,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
943,843430,False,high,high,low,low,False,False,low,low,high,low,True,True,low,False,False,low
944,845382,False,high,high,low,high,False,True,low,low,low,low,False,True,high,False,False,low
945,846521,False,low,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
946,847997,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
947,848686,False,high,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
948,849003,False,high,low,low,low,False,True,high,high,high,low,False,False,low,False,False,low
949,849130,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
950,851007,False,high,low,low,low,False,True,high,high,high,low,False,False,low,False,False,low
951,851260,False,low,low,low,low,False,True,high,low,low,low,False,True,low,False,False,low
952,852135,False,high,low,low,low,False,True,low,low,high,low,False,True,high,False,False,low
953,852764,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
954,853857,False,high,high,low,low,True,False,low,low,high,low,False,False,low,False,False,low
955,855322,False,high,low,low,low,False,True,high,low,high,low,False,False,high,False,False,low
956,855707,False,high,low,low,low,False,True,low,high,high,low,False,False,low,False,False,low
957,856541,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
958,857013,False,high,high,low,high,False,True,high,low,low,high,True,False,low,False,False,low
959,857458,False,high,high,low,high,False,True,high,low,low,high,True,False,low,False,False,low
960,857982,False,high,low,low,low,False,False,low,low,high,high,False,True,low,False,False,low
961,858261,False,high,high,low,low,False,False,low,low,high,low,True,False,low,False,False,low
962,858842,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
963,866321,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
964,867057,False,low,high,low,low,False,True,low,low,high,high,True,False,low,False,False,low
965,867638,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
966,869349,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
967,870167,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
968,870672,False,high,high,low,high,False,True,low,low,high,low,False,False,low,False,False,low
969,871309,False,high,low,low,low,True,True,low,low,low,low,False,False,low,False,False,high
970,871608,False,high,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
971,873269,False,high,low,low,low,True,False,low,low,high,low,False,True,low,False,False,low
972,873532,False,low,low,low,low,False,True,high,low,high,low,False,True,low,False,False,low
973,874473,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
974,876839,False,high,low,low,low,False,True,high,low,high,low,True,False,high,False,False,low
975,876908,False,high,high,low,low,True,True,low,low,high,low,False,False,low,False,False,low
976,876909,False,high,low,low,low,True,True,high,low,high,low,False,False,low,False,False,low
977,877978,False,low,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
978,880199,False,high,low,low,low,True,True,low,low,high,low,False,False,low,False,False,high
979,880285,False,low,high,high,low,False,True,high,low,high,low,False,False,low,False,False,low
980,882208,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
981,883036,False,high,low,high,low,False,True,low,low,high,low,False,False,low,False,False,low
982,883510,False,high,high,low,high,False,True,high,low,low,high,False,False,low,False,False,low
983,884271,False,high,high,low,low,False,False,low,low,high,low,True,True,low,False,False,low
984,884394,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
985,884816,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
986,887273,False,high,low,low,low,False,True,low,low,high,high,False,False,high,False,False,low
987,887482,False,high,low,low,low,False,True,low,low,high,high,False,False,high,False,False,low
988,888334,False,high,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
989,889714,False,low,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
990,890152,False,high,high,low,high,False,True,high,low,high,low,False,False,low,False,False,low
991,890156,False,high,low,low,low,False,True,high,low,high,low,False,True,high,False,False,low
992,892067,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
993,893953,False,low,high,low,low,True,True,low,low,high,low,False,False,low,False,False,low
994,895789,False,high,high,low,low,False,False,low,low,high,low,False,False,high,False,False,low
995,895873,False,high,high,low,low,False,True,high,low,high,low,False,False,low,False,False,low
996,896651,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
997,896652,False,high,low,high,low,False,True,high,low,high,low,False,True,low,False,False,low
998,900317,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
999,900493,False,high,low,low,low,False,False,low,low,low,high,False,True,low,False,False,low
1000,902178,False,low,high,low,low,False,True,low,low,high,high,True,False,low,False,False,low
1001,902752,False,low,low,low,low,False,False,high,low,high,low,False,False,low,False,False,low
1002,903814,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
1003,907321,False,high,low,high,low,False,False,high,low,high,low,False,True,low,False,False,low
1004,907516,False,low,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1005,907517,False,low,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1006,907550,False,low,high,low,low,True,True,low,low,high,low,False,False,low,False,False,low
1007,908098,False,high,low,low,low,True,True,low,low,low,low,False,False,low,False,False,high
1008,909295,False,low,high,high,low,False,False,low,low,high,low,False,False,low,False,False,low
1009,914542,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1010,915471,False,high,high,low,high,False,False,low,low,high,low,False,True,low,False,False,low
1011,917763,False,high,high,low,high,False,False,high,low,high,low,False,True,low,False,False,low
1012,918129,False,low,high,high,low,False,True,low,low,high,low,False,False,low,False,False,high
1013,918708,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
1014,919085,False,high,high,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1015,920519,False,high,high,low,low,False,True,low,low,low,high,False,False,low,False,False,low
1016,925460,False,high,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
1017,925747,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
1018,929319,False,high,high,low,high,False,True,high,low,high,low,False,False,low,False,False,low
1019,930099,False,low,low,low,low,False,True,high,low,high,low,False,False,low,False,False,low
1020,932161,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1021,932901,False,high,low,high,high,False,False,low,low,high,low,False,False,low,False,False,high
1022,933610,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1023,933622,False,low,low,low,low,True,True,high,low,high,low,False,True,low,False,False,low
1024,934585,False,high,high,high,low,False,True,high,low,high,low,False,False,low,False,False,low
1025,936532,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1026,937573,False,high,low,low,low,False,True,high,high,high,low,False,True,low,False,False,low
1027,940784,False,high,high,low,low,False,True,low,low,high,low,True,False,low,False,False,low
1028,941372,False,high,low,low,low,False,True,low,low,high,low,False,True,low,False,False,low
1029,946510,False,high,low,low,low,False,True,low,low,high,low,True,True,low,False,False,low
1030,947554,False,high,high,low,high,False,False,high,low,high,low,False,False,high,False,False,low
1031,948536,False,low,low,low,low,False,False,low,low,high,low,True,False,low,False,False,low
1032,950316,False,high,low,high,low,False,True,low,high,high,low,False,True,low,False,False,low
1033,952531,False,high,high,low,low,False,True,low,low,high,low,True,False,low,False,False,low
1034,952574,False,low,low,low,low,True,True,low,low,high,low,False,False,low,False,False,low
1035,953696,False,high,high,low,low,True,False,low,low,high,low,False,True,high,False,False,low
1036,953885,False,high,low,low,low,False,True,high,low,high,high,False,True,low,False,False,low
1037,954108,False,high,low,high,low,False,True,low,low,high,high,False,False,low,False,False,low
1038,954736,False,low,low,low,low,False,False,low,low,high,low,False,True,low,False,False,low
1039,954912,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
1040,954913,False,high,low,low,high,False,True,high,low,high,low,False,False,low,False,False,low
1041,955497,False,high,high,low,low,False,True,high,low,high,high,False,False,low,False,False,low
1042,955750,False,high,high,low,low,False,True,high,low,high,high,False,False,low,False,False,low
1043,955956,False,low,high,low,low,False,True,low,low,low,high,True,True,low,False,False,low
1044,956198,False,high,low,low,high,False,True,low,low,high,low,False,False,low,False,False,low
1045,958849,False,high,low,low,low,False,True,low,low,high,low,False,False,low,False,False,low
1046,960537,False,low,high,low,low,False,False,low,low,high,low,False,True,low,False,False,high
1047,963101,False,low,high,low,low,True,True,high,low,high,low,False,False,low,False,False,low
1048,963299,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
1049,963914,False,high,high,low,low,False,False,low,low,high,low,True,True,low,False,False,low
1050,966690,False,high,high,low,low,False,False,low,low,high,low,False,False,low,False,False,low
1051,966868,False,high,high,low,low,False,True,low,low,high,low,False,True,low,False,False,low
1052,970322,False,high,low,low,low,False,False,low,low,high,low,False,False,low,False,False,low
1053,972366,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
1054,973081,False,high,high,low,high,False,True,low,low,high,low,True,True,low,False,False,low
1055,973262,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
1056,973263,False,high,low,high,low,False,True,low,low,high,low,False,True,low,False,False,low
