,nb_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test
1989,357330,False,0.25955566354345416,0.5,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,True,0.0,False
1990,357462,False,0.9703080182303676,0.0,1.0,0.0,False,False,1.0,0.0,0.0,1.0,False,False,2.0,False
1991,357562,False,0.9446734159000976,0.0,1.0,0.0,False,False,1.0,1.0,1.0,0.0,False,False,6.0,False
1996,359457,False,1.0,0.5,1.0,1.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
2002,360909,False,1.0,0.7142857142857143,1.0,0.4,False,True,1.0,0.14285714285714285,1.0,3.2,False,False,0.0,False
2003,360910,False,1.0,0.7142857142857143,1.0,0.4,False,True,1.0,0.14285714285714285,1.0,3.2,False,False,0.0,False
2005,361101,False,0.9817958717138441,0.5714285714285714,1.0,0.0,False,True,1.0,0.2857142857142857,1.0,2.5,True,False,0.0,False
2008,362060,False,0.11496132863571208,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,1.0,False
2011,362401,False,0.7141299071007031,0.3333333333333333,1.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
2021,363562,False,0.99792539519152,0.4,4.0,0.0,False,True,1.0,0.0,1.0,6.75,False,True,0.0,False
2022,363563,False,0.99792539519152,0.4,4.0,0.0,False,True,4.0,0.0,1.0,6.75,False,True,0.0,False
2025,364143,False,1.0,0.4782608695652174,1.0,0.18181818181818185,False,True,2.0,0.0,1.0,1.0,False,False,5.0,False
2027,364319,False,0.9998109291718102,0.5,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
2039,367299,False,1.0,0.0,1.0,0.0,False,True,1.0,0.0,1.0,0.0,False,False,0.0,False
2044,367875,False,0.9813381884387802,0.21428571428571427,1.0,1.0,False,True,1.0,0.0,0.5454545454545454,4.727272727272728,False,False,4.0,False
2054,369217,False,1.0,0.5384615384615384,1.0,0.14285714285714285,False,True,1.0,0.0,1.0,1.0,False,False,7.0,False
2057,369961,False,0.8849909412379887,0.5555555555555556,12.0,0.0,False,True,1.0,0.1111111111111111,0.6666666666666666,7.0,False,True,0.0,False
2060,371553,False,0.996362901596282,0.5,1.0,0.0,False,True,1.0,0.5,1.0,0.0,True,False,0.0,False
2063,372773,False,0.8652173913043478,0.0,1.0,0.0,False,True,3.0,1.0,1.0,0.0,False,False,6.0,False
2064,372778,False,1.0,0.16666666666666666,1.0,0.0,False,True,1.0,0.0,0.92,4.16,True,False,0.0,False
2067,372960,False,0.8652173913043478,0.0,1.0,0.0,False,True,3.0,1.0,1.0,0.0,False,False,6.0,False
2083,375433,False,0.9234233233138686,0.14285714285714285,1.0,0.0,False,True,2.0,0.0,1.0,1.0833333333333333,False,False,12.0,False
2090,376169,False,0.4621850951088553,1.0,20.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,1.0,False
2092,376438,False,1.0,0.4,0.0,0.0,True,True,1.0,0.0,1.0,1.3333333333333333,True,False,0.0,False
2095,376616,False,0.9613244132648796,0.0,1.0,0.0,False,False,1.0,0.25,1.0,1.0,False,False,0.0,False
2096,376765,False,0.9977767537007272,0.25,1.0,1.0,False,True,2.0,0.0,1.0,8.0,False,False,0.0,False
2099,377067,False,0.9977767537007272,0.25,1.0,1.0,False,True,2.0,0.0,1.0,8.0,False,False,0.0,False
2101,377213,False,0.9997706446607256,0.2,1.0,0.0,False,True,1.0,0.4,1.0,1.0,True,False,16.0,False
2103,377265,False,0.3514057983708505,0.13333333333333333,1.0,0.5,False,True,2.0,0.13333333333333333,1.0,1.0,False,False,5.0,False
2105,377354,False,0.9994900791011856,0.2727272727272727,1.0,0.0,False,True,1.0,0.0,1.0,3.4,True,False,7.0,False
2106,377420,False,0.9997706446607256,0.2,1.0,0.0,False,True,1.0,0.4,1.0,1.0,True,False,16.0,False
2113,378165,False,0.9997706446607256,0.6428571428571429,1.0,0.5555555555555556,False,False,1.0,0.0,0.8,5.3,False,False,0.0,False
2116,379160,False,0.7141299071007031,0.5,1.0,0.14285714285714285,False,False,1.0,0.0,1.0,2.0,False,True,2.0,False
2124,380468,False,0.6588237492758228,0.0,1.0,0.0,False,False,1.0,1.0,1.0,0.0,False,False,2.0,False
2126,380714,False,0.6588237492758228,0.0,1.0,0.0,False,False,1.0,1.0,1.0,0.0,False,False,2.0,False
2129,382071,False,0.9924741897468798,0.3333333333333333,2.0,0.0,False,True,1.0,0.0,0.8,5.8,False,True,1.0,False
2148,385462,False,0.8871705695714928,0.0,4.0,0.0,False,False,2.0,0.0,1.0,1.0,False,False,0.0,False
2153,386079,False,0.9926738337566118,0.7272727272727273,1.0,0.625,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
2156,387138,False,0.6588237492758228,0.625,1.0,0.0,False,False,1.0,0.0,0.8333333333333334,9.0,True,False,0.0,False
2158,387986,False,1.0,0.6226415094339622,1.0,0.4090909090909091,True,True,1.0,0.018867924528301886,0.9411764705882352,4.941176470588236,False,False,0.0,False
2161,389089,False,0.8849909412379887,0.6,12.0,0.3333333333333333,False,True,1.0,0.0,1.0,5.666666666666668,False,False,0.0,False
2163,389316,False,1.0,0.4,1.0,0.0,False,True,3.0,0.2,1.0,2.0,True,True,1.0,False
2166,389620,False,0.9635840609523764,0.375,1.0,0.0,False,True,2.0,0.0,0.7333333333333333,65.0,False,True,0.0,False
2169,389769,False,1.0,0.4827586206896552,1.0,0.42857142857142855,False,True,2.0,0.0,0.9259259259259259,9.629629629629632,False,False,7.0,False
2173,390185,False,1.0,0.4827586206896552,1.0,0.42857142857142855,False,True,2.0,0.0,0.9259259259259259,9.629629629629632,False,False,7.0,False
2179,392194,False,0.9085572112577446,0.3333333333333333,1.0,0.0,True,True,1.0,0.0,0.9285714285714286,4.0,False,True,9.0,False
2182,393848,False,0.9635840609523764,0.25806451612903225,1.0,0.0,False,True,5.0,0.0,0.9333333333333332,30.16666666666667,False,True,3.0,False
2189,395093,False,0.7141299071007031,0.5384615384615384,1.0,0.14285714285714285,False,False,1.0,0.0,1.0,1.181818181818182,False,True,2.0,False
2193,395627,False,0.9635840609523764,0.5555555555555556,1.0,0.5,False,False,1.0,0.0,1.0,2.3125,False,False,0.0,False
2200,396320,False,0.9988491511363374,0.6896551724137931,1.0,0.0,False,False,1.0,0.017241379310344827,0.9444444444444444,2.4444444444444446,True,False,1.0,False
2203,396991,False,0.4849499105129814,0.0,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,4.0,False
2205,397521,False,0.7264273142045768,0.3333333333333333,1.0,0.0,False,False,1.0,0.0,1.0,28.0,False,False,0.0,False
2206,397522,False,0.7264273142045768,0.3333333333333333,1.0,0.0,False,False,1.0,0.0,1.0,28.0,False,False,0.0,False
2207,397868,False,1.0,0.5,1.0,0.0,False,True,1.0,0.0,1.0,0.0,False,False,1.0,False
2208,398034,False,0.7264273142045768,0.5,1.0,0.5,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
2210,398182,False,0.7264273142045768,0.5,1.0,0.5,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
2218,400908,False,0.938765189103484,0.0,4.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,23.0,False
2225,402696,False,0.9126428308145964,0.5714285714285714,2.0,0.0,False,True,13.0,0.0,0.9473684210526316,1.9473684210526316,False,True,9.0,False
2230,403269,False,0.7386462332668154,0.0,1.0,0.0,True,True,1.0,0.0,0.0,1.0,False,True,1.0,False
2236,404664,False,1.0,0.6666666666666666,1.0,0.5,False,False,1.0,0.0,1.0,6.5,False,True,0.0,False
2238,405056,False,0.6638028153169442,0.26666666666666666,2.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,2.0,False
2244,406265,False,0.5745554407526239,0.2222222222222222,1.0,0.0,False,True,1.0,0.0,1.0,1.3333333333333333,False,False,25.0,False
2246,406498,True,0.7264195182301627,0.5,1.0,0.0,False,True,1.0,0.5,1.0,0.0,True,True,9.0,False
2264,409859,False,0.0036894621787657827,0.75,2.0,0.3333333333333333,False,True,1.0,0.0,0.5,3.0,False,False,2.0,False
2266,410180,False,0.676518189076437,0.7142857142857143,1.0,0.0,False,False,2.0,0.0,0.4,13.0,True,False,0.0,False
2267,410181,False,0.676518189076437,0.7142857142857143,1.0,0.0,False,False,2.0,0.0,0.4,13.0,True,False,0.0,False
2268,410308,False,0.9965473354833392,0.4666666666666667,2.0,0.0,False,True,1.0,0.0,1.0,2.0,False,False,1.0,False
2271,411222,False,0.938765189103484,0.0,4.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,21.0,False
2278,414491,False,1.0,0.6,1.0,0.6666666666666666,False,False,1.0,0.0,1.0,4.25,False,False,0.0,False
2282,415556,False,1.0,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,1.0,1.3636363636363635,False,True,1.0,False
2283,415586,False,1.0,0.4166666666666667,1.0,0.4,False,False,2.0,0.0,0.9,2.7,False,False,1.0,False
2290,417794,False,1.0,0.0,1.0,0.0,False,True,1.0,0.0,1.0,0.0,False,False,0.0,False
2292,418762,False,1.0,0.8,1.0,0.0,False,True,2.0,0.0,0.3333333333333333,2.6666666666666665,True,True,0.0,False
2298,419499,False,0.9997307424486274,0.125,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,29.0,False
2299,419500,False,0.9997307424486274,0.125,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,29.0,False
2301,419776,False,0.9997307424486274,0.125,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,29.0,False
2302,419777,False,0.9997307424486274,0.125,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,29.0,False
2309,421641,False,1.0,0.5,1.0,0.0,True,False,1.0,0.0,1.0,0.0,True,False,1.0,False
2311,421742,False,0.9909289267388879,0.0,2.0,0.0,True,True,1.0,0.75,1.0,0.0,False,False,0.0,False
2312,421743,False,0.9909289267388879,0.0,2.0,0.0,True,True,1.0,0.75,1.0,0.0,False,False,0.0,False
2317,422856,False,1.0,0.5,1.0,0.0,False,False,1.0,0.0,1.0,27.5,False,True,2.0,False
2326,424520,False,0.938765189103484,0.0,4.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,26.0,False
2328,424904,False,0.9817958717138441,0.2727272727272727,1.0,0.3333333333333333,False,True,1.0,0.0,1.0,4.5,True,False,6.0,False
2329,424905,False,0.9817958717138441,0.2727272727272727,1.0,0.3333333333333333,False,True,1.0,0.0,1.0,4.5,True,False,6.0,False
2331,425290,False,0.9020242437865612,0.5,1.0,0.0,False,False,1.0,0.0,0.75,20.5,False,False,1.0,False
2333,425432,False,0.7264195182301627,1.0,1.0,0.0,False,True,1.0,0.0,1.0,0.0,False,True,0.0,False
2338,425979,False,0.9988491511363374,0.6949152542372882,1.0,0.0,False,True,1.0,0.0,0.9824561403508772,2.1403508771929824,True,False,2.0,False
2341,426567,False,0.9970020430623128,0.2307692307692308,0.0,0.3333333333333333,False,True,2.0,0.0,0.7272727272727273,11.545454545454545,False,True,1.0,False
2345,427235,False,1.0,0.5333333333333333,1.0,0.75,False,True,1.0,0.0,0.9230769230769232,3.0769230769230766,False,True,0.0,False
2346,427795,False,1.0,0.2,0.0,0.0,False,True,1.0,0.0,0.16666666666666666,1.6111111111111112,False,False,0.0,False
2350,428768,False,0.8972657679171415,0.75,1.0,0.16666666666666666,False,False,1.0,0.0,1.0,1.5,False,False,9.0,False
2351,428836,False,0.989285410588282,0.17647058823529413,1.0,0.6666666666666666,False,True,1.0,0.0,1.0,4.666666666666667,False,True,6.0,False
2358,429750,False,0.1219574789961369,0.4,5.0,0.0,False,False,7.0,0.0,1.0,1.6666666666666667,False,False,0.0,False
2359,429827,False,1.0,0.125,0.0,0.0,False,False,1.0,0.0,1.0,1.2,False,False,0.0,False
2360,429982,False,0.029943930572580806,0.0,2.0,0.0,False,True,1.0,0.25,1.0,1.0,False,False,0.0,False
2361,430006,False,1.0,0.6,1.0,0.0,False,False,1.0,0.0,1.0,23.0,False,False,0.0,False
2362,430203,False,0.7264273142045768,0.7142857142857143,1.0,0.0,False,False,1.0,0.0,0.6,26.8,False,False,1.0,False
2364,430394,False,0.7264273142045768,0.7142857142857143,1.0,0.0,False,False,1.0,0.0,0.6,26.8,False,False,1.0,False
2366,431202,False,1.0,0.5833333333333334,1.0,0.5,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
2383,433886,False,0.5809788849154887,0.3333333333333333,1.0,0.0,True,True,3.0,0.0,1.0,0.0,True,False,4.0,False
2386,434293,False,1.0,0.5,1.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,1.0,False
2391,434697,False,0.25955566354345416,0.3333333333333333,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,True,1.0,False
2394,434913,False,1.0,0.0,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,False,0.0,False
2395,434955,False,0.9784306235791392,0.5,8.0,0.0,False,False,1.0,0.16666666666666666,1.0,1.5,False,False,0.0,False
2411,436761,False,0.9994900791011856,0.5,1.0,0.6666666666666666,False,True,1.0,0.08333333333333333,0.7,2.8,True,True,16.0,False
2417,437480,False,0.9972518010390058,0.9655172413793104,1.0,0.0,False,False,1.0,0.0,1.0,1.1428571428571428,False,False,0.0,False
2422,438585,False,0.9972518010390058,0.6666666666666666,1.0,0.0,False,False,1.0,0.0,1.0,1.75,False,False,0.0,False
2424,438757,False,1.0,0.6,1.0,0.0,False,False,1.0,0.0,0.5,2.0,False,False,0.0,False
2425,439024,False,0.99792539519152,0.0,4.0,0.0,False,True,2.0,0.25,1.0,8.0,False,True,1.0,False
2426,439119,False,0.99792539519152,0.0,4.0,0.0,False,True,1.0,0.25,1.0,8.0,False,True,1.0,False
2433,440334,False,0.9972518010390058,0.9,1.0,0.0,False,False,1.0,0.0,1.0,1.2758620689655171,False,False,0.0,False
2439,441989,False,0.9988491511363374,0.8571428571428571,1.0,0.0,True,False,1.0,0.7857142857142857,0.0,4.0,True,False,0.0,False
2449,443678,False,0.966259870782484,0.3333333333333333,5.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
2450,444058,False,0.901702406157352,0.0,2.0,0.0,False,True,1.0,0.8,1.0,0.0,False,True,0.0,False
2457,445542,False,0.8849909412379887,0.5,12.0,0.5,False,True,1.0,0.0,1.0,9.0,False,True,0.0,False
2458,445840,False,0.9706365079203934,0.5652173913043478,1.0,0.2307692307692308,False,True,1.0,0.0,0.9545454545454546,1.1363636363636365,False,True,3.0,False
2460,446194,False,1.0,0.8,1.0,0.25,False,True,1.0,0.0,1.0,33.666666666666664,False,False,2.0,False
2480,450173,False,0.9972518010390058,0.5714285714285714,1.0,0.0,True,False,2.0,0.0,1.0,1.6,False,False,0.0,False
2482,450433,False,0.6944021417555023,0.8333333333333334,1.0,0.0,False,False,1.0,0.0,0.5,1.75,False,False,0.0,False
2484,450529,False,1.0,0.8,1.0,0.0,False,True,1.0,0.0,0.3333333333333333,14.333333333333336,False,False,0.0,False
2486,451201,False,0.8849909412379887,0.5,12.0,0.5,False,True,1.0,0.0,1.0,3.0,False,False,0.0,False
2487,451314,False,1.0,0.7368421052631579,1.0,0.2857142857142857,False,True,2.0,0.0,1.0,1.0,True,True,3.0,False
2512,454496,False,1.0,0.75,2.0,1.0,False,True,5.0,0.0,0.5,65.5,False,False,5.0,False
2515,455497,False,0.994024886701306,0.4,1.0,0.0,False,False,1.0,0.0,1.0,1.3333333333333333,False,False,0.0,False
2516,456183,False,0.9988491511363374,0.84,1.0,0.0,False,True,1.0,0.0,0.9565217391304348,3.130434782608696,True,False,20.0,False
2517,456784,False,1.0,1.0,1.0,1.0,False,False,1.0,0.0,1.0,0.0,False,False,1.0,False
2525,458038,False,0.9987091027307812,0.5172413793103449,1.0,0.0,False,False,1.0,0.0,1.0,1.181818181818182,False,False,5.0,False
2526,458130,False,1.0,0.3787878787878788,1.0,0.96,False,True,2.0,0.015151515151515154,0.9655172413793104,1.7931034482758617,False,False,0.0,False
2528,458351,False,1.0,0.3787878787878788,1.0,0.96,False,True,2.0,0.015151515151515154,0.9655172413793104,1.7931034482758617,False,False,0.0,False
2530,458670,False,0.8962940068655451,0.5,2.0,0.0,False,False,3.0,0.0,1.0,0.0,True,False,0.0,False
2537,459851,False,0.9254409949708522,0.8684210526315791,1.0,0.0,False,False,1.0,0.0,0.9722222222222222,1.4444444444444444,False,True,0.0,False
2538,459852,False,0.9254409949708522,0.8684210526315791,1.0,0.0,False,False,1.0,0.0,0.9722222222222222,1.4444444444444444,False,True,0.0,False
2547,462319,False,0.9997307424486274,0.7619047619047619,1.0,0.0,False,True,1.0,0.0,0.7894736842105263,16.42105263157895,True,False,9.0,False
2553,464341,False,0.7264273142045768,1.0,1.0,0.6923076923076923,False,True,2.0,0.0,0.6666666666666666,19.25,False,False,5.0,False
2556,464671,False,0.7264273142045768,1.0,1.0,0.6923076923076923,False,True,2.0,0.0,0.6666666666666666,19.25,False,False,5.0,False
2566,466317,False,1.0,0.7368421052631579,1.0,0.14285714285714285,False,True,1.0,0.0,1.0,1.0,False,False,1.0,False
2573,467819,False,0.9997706446607256,0.42857142857142855,1.0,0.0,False,False,2.0,0.0,0.8,13.4,False,False,0.0,False
2574,467898,False,0.11496132863571208,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,1.0,4.0,False,True,1.0,False
2575,467907,False,0.9997706446607256,0.42857142857142855,1.0,0.0,False,False,2.0,0.0,0.8,13.4,False,False,0.0,False
2585,471112,False,0.9997706446607256,0.6,1.0,0.6666666666666666,False,True,5.0,0.0,0.875,21.25,False,False,12.0,False
2587,471479,False,0.9997307424486274,0.25,1.0,1.0,False,False,1.0,0.0,0.6666666666666666,6.0,False,False,0.0,False
2590,472456,False,0.9909289267388879,0.5,2.0,0.5,False,False,1.0,0.0,0.5,8.5,False,False,1.0,False
2601,474048,False,0.6944021417555023,0.5,1.0,0.0,False,False,1.0,0.0,1.0,0.0,False,False,2.0,False
2613,477147,False,0.7264273142045768,1.0,1.0,0.0,False,False,1.0,0.0,1.0,0.0,False,False,4.0,False
2617,477435,False,0.7264273142045768,1.0,1.0,0.0,False,False,1.0,0.0,1.0,0.0,False,False,4.0,False
2619,477699,False,1.0,0.2,1.0,0.0,False,False,2.0,0.0,1.0,0.0,False,False,0.0,False
2633,481426,False,0.9613244132648796,0.6666666666666666,1.0,0.0,False,False,1.0,0.0,1.0,2.0,True,False,0.0,False
2634,481503,False,0.9613244132648796,0.6666666666666666,1.0,0.0,False,False,1.0,0.0,1.0,2.0,True,False,0.0,False
2639,482069,False,0.9684448633364752,0.4444444444444444,0.0,1.0,False,True,5.0,0.0,0.8571428571428571,8.285714285714286,False,False,5.0,False
2643,482827,False,0.9254409949708522,0.5625,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,0.0,False
2644,482977,False,0.9254409949708522,0.5625,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,0.0,False
2651,483953,False,0.8972657679171415,0.8,1.0,0.125,False,False,1.0,0.0,0.875,2.0,False,False,5.0,False
2667,486742,False,0.9994900791011856,0.6666666666666666,1.0,0.5,False,True,1.0,0.047619047619047616,0.5789473684210527,18.473684210526315,True,True,8.0,False
2673,488870,False,1.0,0.3333333333333333,1.0,0.6666666666666666,False,True,1.0,0.0,1.0,2.142857142857143,True,True,0.0,False
2674,488973,False,1.0,0.3333333333333333,1.0,0.6666666666666666,False,True,1.0,0.0,1.0,2.142857142857143,True,True,0.0,False
2684,490661,False,1.0,0.6785714285714286,1.0,0.10526315789473684,False,True,1.0,0.0,1.0,2.592592592592593,False,False,2.0,False
2689,492211,False,1.0,0.5,1.0,0.0,False,True,1.0,0.0,1.0,0.0,False,False,2.0,False
2697,493227,False,0.7264273142045768,0.8571428571428571,1.0,0.3333333333333333,False,True,1.0,0.0,0.8333333333333334,17.5,False,False,2.0,False
2698,493465,False,0.7264273142045768,0.8571428571428571,1.0,0.3333333333333333,False,True,1.0,0.0,0.8333333333333334,17.5,False,False,2.0,False
2699,493918,False,1.0,0.2222222222222222,0.0,0.0,True,False,1.0,0.4444444444444444,0.6666666666666666,5.0,False,True,0.0,False
2702,494097,False,1.0,0.2222222222222222,0.0,0.0,True,False,1.0,0.4444444444444444,0.6666666666666666,5.0,False,True,0.0,False
2708,495729,False,0.25955566354345416,0.5,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,True,0.0,False
2723,498905,False,1.0,0.6153846153846154,2.0,0.25,False,True,1.0,0.0,0.9090909090909092,4.0,False,False,0.0,False
2724,498989,False,0.938765189103484,0.6,4.0,0.0,False,True,1.0,0.0,0.6666666666666666,3.333333333333333,False,False,20.0,False
2731,500286,False,0.6015414549212741,0.25,1.0,1.0,False,False,4.0,0.0,1.0,7.0,False,False,3.0,False
2732,500486,False,1.0,0.631578947368421,1.0,0.0,False,False,1.0,0.0,0.7058823529411765,27.058823529411764,True,False,47.0,False
2751,505179,False,1.0,0.5714285714285714,1.0,0.0,False,False,1.0,0.0,0.6666666666666666,25.16666666666667,False,False,47.0,False
2754,506631,False,0.25955566354345416,0.25,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,1.0,False
2776,510744,False,0.9977767537007272,0.5,1.0,0.0,False,True,1.0,0.0,1.0,2.6666666666666665,False,False,0.0,False
2778,510868,False,0.25955566354345416,0.3333333333333333,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,True,0.0,False
2783,513664,False,0.94006309148265,0.0,3.0,0.0,False,True,1.0,1.0,1.0,0.0,False,False,2.0,False
2784,513686,False,0.9998109291718102,0.5,1.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False
2786,513792,False,0.9972518010390058,0.3333333333333333,1.0,0.0,False,False,1.0,0.0,1.0,1.8571428571428568,False,False,4.0,False
2795,516966,False,1.0,0.5,1.0,1.0,False,True,1.0,0.3333333333333333,0.5,10.0,False,False,0.0,False
2797,517068,False,1.0,0.5909090909090909,4.0,0.6538461538461539,True,True,4.0,0.09090909090909093,0.9444444444444444,2.3055555555555562,True,False,2.0,False
2803,518039,False,1.0,0.0,1.0,0.0,False,False,1.0,0.625,1.0,1.0,False,True,0.0,False
2804,518295,False,1.0,0.5,1.0,0.0,False,True,3.0,0.0,1.0,0.0,False,False,1.0,False
2805,518413,False,1.0,0.875,1.0,0.7142857142857143,False,True,12.0,0.0,1.0,3.571428571428572,False,False,0.0,False
2810,518803,False,1.0,0.7142857142857143,1.0,0.4,False,True,1.0,0.0,0.6666666666666666,15.166666666666664,False,True,3.0,False
2817,520047,False,0.14675696044729333,0.9090909090909092,1.0,0.9,False,True,1.0,0.0,1.0,1.0,False,True,0.0,False
2833,522742,False,0.9998109291718102,0.5,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False
2835,522919,False,0.94006309148265,0.08333333333333333,3.0,0.0,False,True,6.0,0.16666666666666666,0.875,12.625,False,False,5.0,False
2838,523345,False,0.9994900791011856,0.6206896551724138,1.0,0.6111111111111112,False,True,1.0,0.0,0.7142857142857143,7.7142857142857135,True,True,23.0,False
2840,523648,False,1.0,0.1875,0.0,0.0,True,True,1.0,0.0,0.7777777777777778,14.111111111111107,True,True,2.0,False
2845,524992,False,1.0,0.5,0.0,0.0,False,True,1.0,0.0,1.0,0.0,False,False,0.0,False
2847,525443,False,0.5809788849154887,1.0,1.0,1.0,True,True,8.0,0.0,1.0,13.0,False,False,0.0,False
2850,525631,False,0.9234233233138686,0.13333333333333333,1.0,0.5,False,True,1.0,0.06666666666666668,0.6153846153846154,17.76923076923077,False,False,9.0,False
2853,526579,False,1.0,0.5,1.0,1.0,False,False,1.0,0.0,1.0,0.0,False,False,0.0,False
2859,528294,False,0.7264273142045768,1.0,1.0,0.8,False,True,4.0,0.0,0.5,46.0,False,False,2.0,False
2861,528479,False,0.9997307424486274,0.3333333333333333,1.0,1.0,False,True,1.0,0.0,0.6666666666666666,2.333333333333333,False,False,0.0,False
2862,528519,False,0.7264273142045768,1.0,1.0,0.8,False,True,4.0,0.0,0.5,46.0,False,False,2.0,False
2864,529682,False,0.9881545161822292,0.8,1.0,1.0,False,True,1.0,0.0,1.0,2.6666666666666665,False,False,0.0,False
2866,529821,False,0.9881545161822292,0.8,1.0,1.0,False,True,1.0,0.0,1.0,2.6666666666666665,False,False,0.0,False
2867,529948,False,0.8849909412379887,0.75,12.0,0.6666666666666666,False,False,1.0,0.0,1.0,3.5,False,False,0.0,False
2872,531227,False,0.6944021417555023,0.8333333333333334,1.0,0.0,False,False,1.0,0.0,1.0,2.75,False,False,0.0,False
2875,531968,False,0.9979684624854708,0.6,1.0,0.6666666666666666,False,True,3.0,0.0,1.0,1.5,False,True,1.0,False
2883,532589,False,0.8972657679171415,0.696969696969697,1.0,0.3043478260869565,False,False,1.0,0.030303030303030307,0.6129032258064516,10.967741935483868,True,False,11.0,False
2887,533287,False,0.9997307424486274,0.6428571428571429,1.0,0.0,False,True,1.0,0.0,0.8181818181818182,10.909090909090908,True,False,10.0,False
2893,535037,False,0.048609660864423095,0.5714285714285714,2.0,0.0,False,False,3.0,0.0,1.0,1.0,False,False,0.0,False
2894,535402,False,0.901702406157352,0.2,2.0,0.0,False,True,1.0,0.2,0.6666666666666666,0.6666666666666666,False,False,0.0,False
2896,535849,False,1.0,0.38461538461538464,1.0,0.4,False,True,1.0,0.07692307692307693,0.9090909090909092,9.0,False,False,7.0,False
2902,537453,False,0.9403789096815899,0.3333333333333333,1.0,1.0,False,True,1.0,0.0,1.0,4.0,False,False,0.0,False
2903,537929,False,0.5809788849154887,0.0,1.0,0.0,True,True,2.0,0.0,1.0,0.0,False,False,0.0,False
2904,537964,False,0.029943930572580806,0.3333333333333333,2.0,0.0,False,False,1.0,0.0,1.0,2.0,False,False,0.0,False
2906,538407,False,1.0,0.5,1.0,0.0,False,False,2.0,0.0,1.0,0.0,False,False,0.0,False
2907,538408,False,1.0,0.5,1.0,0.0,False,False,2.0,0.0,1.0,0.0,False,False,0.0,False
2913,539376,False,0.7212371079000387,0.0,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,11.0,False
2915,539588,False,0.7212371079000387,0.0,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,11.0,False
2920,540628,False,0.9966601494634976,0.5,0.0,1.0,False,True,1.0,0.0,1.0,0.0,False,False,0.0,False
2929,542133,False,0.9977767537007272,0.375,1.0,0.0,False,True,2.0,0.0,0.8333333333333334,3.8333333333333335,False,False,0.0,False
2935,543474,False,1.0,0.03571428571428571,0.0,0.0,True,True,1.0,0.0,1.0,31.0,False,False,0.0,False
2936,543714,False,0.8972657679171415,0.6666666666666666,1.0,0.125,False,False,1.0,0.0,0.9,2.5,False,False,7.0,False
2939,543775,False,0.9993817751028304,0.5384615384615384,1.0,0.8571428571428571,False,True,1.0,0.0,1.0,4.090909090909091,False,False,0.0,False
2945,544745,False,0.9997307424486274,0.14285714285714285,1.0,0.5,False,True,1.0,0.42857142857142855,1.0,2.333333333333333,False,True,1.0,False
2946,545123,False,0.25955566354345416,0.5,2.0,0.0,False,False,1.0,0.0,1.0,1.0,False,True,0.0,False
2947,545258,False,0.9977767537007272,0.5,1.0,0.0,False,True,2.0,0.0,1.0,4.0,False,False,0.0,False
2948,545491,False,0.9977767537007272,0.5,1.0,0.0,False,True,2.0,0.0,1.0,4.0,False,False,0.0,False
2949,546037,False,0.7991552540637399,0.24444444444444444,3.0,0.2727272727272727,False,True,4.0,0.0,0.8636363636363636,16.136363636363637,False,True,1.0,False
