nb_id,error,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,is_education,language,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,speaking_language,has_export,num_functions,has_test,num_headers,has_param,has_reqtext,num_stars
646590,,False,False,False,False,1.0,0.19090909090909086,0.25170068027210885,1,0.2380952380952381,True,python,True,True,0.3972602739726027,False,1,True,0.6,0.9565217391304348,1.826086956521739,True,English,True,1,False,63,False,False,0
646853,,True,False,False,False,0.4739952953192135,0.4805194805194805,0.20618556701030927,1,0.3783783783783784,False,python,False,True,0.28125,False,1,True,0.0,1.0,1.0,False,English,True,16,False,14,False,False,0
646905,,nan,nan,False,nan,1.0,0.6222222222222222,0.0,1,0.8571428571428571,False,python,nan,False,nan,False,1,nan,0.0,0.9767441860465116,1.4651162790697674,False,nan,False,1,False,0,False,False,0
647344,,False,False,False,False,0.989285410588282,0.5217391304347826,0.04166666666666666,1,0.5833333333333334,False,python,False,True,0.043478260869565216,True,1,False,0.0,0.8095238095238095,8.571428571428571,False,French,True,8,False,1,False,False,0
647467,,True,True,False,False,0.4621850951088553,0.0,0.5263157894736842,20,nan,True,python,True,True,0.972972972972973,True,2,True,1.0,nan,nan,False,English,True,16,False,26,False,False,0
647704,,True,True,False,False,nan,0.9565217391304348,0.5692307692307692,1,0.0,True,python,True,False,0.65625,False,1,True,0.0,1.0,1.0,False,English,False,0,False,6,False,False,0
647766,,False,False,False,False,0.998913335695826,0.8888888888888888,0.55,1,0.0,True,python,False,True,0.8947368421052632,True,1,True,0.0,0.7142857142857143,2.142857142857143,False,Korean,True,21,False,12,False,False,0
648015,,False,False,False,False,0.9085572112577446,0.21428571428571427,0.17647058823529413,1,0.3333333333333333,True,python,False,True,0.3125,False,1,False,0.0,1.0,1.0,False,English,False,3,False,0,False,False,0
648086,no_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648169,,False,False,False,False,0.8962940068655451,0.08333333333333333,0.07692307692307693,2,0.0,False,python,True,True,0.08333333333333333,True,4,False,0.0,1.0,1.0,False,English,True,1,False,1,False,False,3
648309,,nan,nan,False,nan,0.9866676139786176,0.9583333333333334,0.0,1,0.9565217391304348,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,True,nan,False,0,False,0,False,False,0
648443,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648517,,True,False,False,False,0.997347884101542,0.8,0.3965517241379311,1,0.0,True,python,False,True,0.7368421052631579,False,1,False,0.0,1.0,1.7575757575757576,True,English,False,12,True,22,False,False,0
648717,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648831,,nan,nan,False,nan,0.6738236628029863,0.6956521739130435,0.0,4,0.0625,False,python,nan,True,nan,False,2,nan,0.043478260869565216,0.7894736842105263,9.105263157894736,True,nan,True,1,False,0,False,False,3
648895,,False,False,False,False,1.0,0.6428571428571429,0.3333333333333333,1,0.1111111111111111,True,python,True,True,0.65,False,1,False,0.14285714285714285,1.0,1.9090909090909087,True,English,False,13,False,0,False,False,0
648923,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649569,,nan,nan,False,False,nan,0.0,0.5714285714285714,1,nan,True,python,False,False,0.8333333333333334,False,1,False,1.0,nan,nan,False,English,False,5,False,0,False,False,0
650081,,nan,nan,False,nan,1.0,0.16666666666666666,0.0,1,1.0,False,python,nan,True,nan,False,2,nan,0.0,1.0,3.75,False,nan,True,0,False,0,False,False,0
650422,,nan,nan,False,nan,0.6015414549212741,0.64,0.0,1,0.75,False,python,nan,False,nan,False,4,nan,0.04,1.0,4.3478260869565215,False,nan,True,0,False,0,False,False,0
650460,,True,False,False,False,0.9379946324251892,0.5263157894736842,0.2692307692307692,1,0.2,True,python,True,True,0.48,True,1,True,0.3684210526315789,1.0,2.9090909090909087,True,English,False,2,False,6,False,False,1
650602,,True,False,False,True,0.3172227956248948,0.4666666666666667,0.4827586206896552,1,0.5714285714285714,False,python,False,True,0.6428571428571429,True,3,False,0.0,1.0,1.1428571428571428,False,English,False,5,False,4,False,False,6
650864,,True,False,False,False,0.9976496816087828,0.6,0.4444444444444444,1,0.3333333333333333,False,python,True,True,0.8823529411764706,True,2,False,0.0,1.0,1.0,False,English,False,2,False,9,False,False,10
650895,,True,False,False,False,0.990928926738888,0.5172413793103449,0.5671641791044776,2,0.2,True,python,False,True,0.5,True,1,True,0.2413793103448276,1.0,1.35,False,English,False,0,False,11,False,False,0
651448,,nan,nan,False,nan,1.0,0.5,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,0.6,6.4,True,nan,False,0,False,0,False,False,0
651832,,nan,nan,False,nan,0.99792539519152,0.0,0.0,4,nan,False,python,nan,False,nan,False,1,nan,0.25,1.0,1.0,False,nan,False,0,False,0,False,False,0
651833,,nan,nan,False,nan,0.99792539519152,0.0,0.0,4,nan,False,python,nan,False,nan,False,1,nan,0.25,1.0,1.0,False,nan,False,0,False,0,False,False,0
653115,,True,False,False,False,1.0,0.8,0.4642857142857143,0,0.4166666666666667,False,python,False,True,0.8518518518518519,True,1,False,0.0,0.9285714285714286,0.9285714285714286,False,English,False,0,False,1,False,False,0
653116,,True,False,False,False,1.0,0.7,0.4444444444444444,0,0.5,False,python,False,True,0.8857142857142857,True,1,False,0.0,0.7894736842105263,1.4736842105263157,True,English,False,0,False,1,False,False,0
653243,,True,False,False,False,1.0,0.3207547169811321,0.273972602739726,2,0.17647058823529413,True,python,False,True,0.2638888888888889,False,5,True,0.0,1.0,1.0,False,English,True,32,False,10,False,False,0
654087,,nan,nan,False,nan,0.99792539519152,0.2,0.0,4,0.0,False,python,nan,False,nan,False,5,nan,0.2,1.0,1.0,False,nan,True,1,False,0,False,False,0
654214,,nan,nan,False,nan,0.029943930572580806,0.5,0.0,2,0.0,False,python,nan,False,nan,False,1,nan,0.0,nan,nan,True,nan,False,0,False,0,False,False,3
654263,,True,False,False,False,0.7770608931702947,0.0,0.3333333333333333,1,nan,True,R,False,nan,0.35714285714285715,True,0,False,1.0,nan,nan,False,English,False,0,False,1,False,False,0
654268,,nan,nan,False,nan,0.99792539519152,0.2,0.0,4,0.0,False,python,nan,False,nan,False,1,nan,0.2,1.0,1.0,False,nan,True,1,False,0,False,False,0
654583,,False,False,False,False,nan,0.6206896551724138,0.1891891891891892,1,0.8888888888888888,False,python,True,True,0.3055555555555556,True,1,nan,0.03448275862068965,0.9230769230769232,7.461538461538463,False,Spanish,True,8,False,7,False,False,0
654881,,False,True,False,True,nan,0.6666666666666666,0.41935483870967744,1,0.4166666666666667,False,python,False,True,0.7666666666666667,True,5,True,0.0,1.0,1.375,False,English,True,8,False,5,False,False,1
655015,,False,False,False,False,1.0,0.4642857142857143,0.2432432432432433,1,0.15384615384615385,False,R,True,nan,0.4722222222222222,False,1,False,0.0,1.0,1.8461538461538465,False,English,False,0,False,1,False,False,0
655275,,nan,nan,False,nan,1.0,0.4,0.0,1,0.4,False,python,nan,True,nan,False,1,nan,0.0,0.85,3.75,False,nan,True,1,False,0,False,False,0
655374,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655386,,False,True,False,True,0.9119300202394902,0.0,0.3902439024390244,1,nan,True,python,True,True,0.6172839506172839,True,3,True,1.0,nan,nan,False,Portuguese,False,4,False,17,False,False,6
655675,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655773,,nan,nan,False,nan,0.9997307424486274,0.0,0.0,1,nan,False,python,nan,True,nan,False,1,nan,0.38461538461538464,0.8571428571428571,1.8571428571428568,False,nan,False,23,False,0,False,False,0
655877,,nan,nan,False,nan,nan,0.3076923076923077,0.0,1,0.125,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0416666666666667,False,nan,False,0,False,0,False,False,0
655975,,nan,nan,False,nan,0.7386462332668154,0.6666666666666666,0.0,1,0.0,True,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,False,1,False,0,False,False,10
656545,,False,False,False,True,0.42496897754897217,0.5,0.4814814814814815,0,0.7142857142857143,False,python,False,True,0.8461538461538461,True,2,True,0.0,1.0,3.1538461538461537,False,nan,True,11,True,15,False,False,0
656790,,nan,nan,False,nan,1.0,0.0,0.0,1,nan,False,python,nan,True,nan,False,1,nan,1.0,nan,nan,False,nan,True,0,False,0,False,False,0
656960,,True,False,False,False,0.020135250178081786,0.0,0.42857142857142855,16,nan,False,python,True,True,0.5384615384615384,True,1,False,1.0,nan,nan,False,English,True,0,False,6,False,False,10
656994,,nan,nan,False,True,nan,0.0,0.4444444444444444,2,nan,True,python,True,True,1.0,False,1,False,1.0,nan,nan,False,English,False,1,False,1,False,False,5
656995,,nan,nan,False,True,nan,0.0,0.4444444444444444,2,nan,True,python,True,True,1.0,False,1,False,1.0,nan,nan,False,English,False,1,False,1,False,False,5
657387,,False,True,True,True,nan,0.6,0.6551724137931034,30,0.0,True,python,True,True,0.6785714285714286,True,9,False,0.0,1.0,1.0,False,English,False,0,False,6,False,False,146
657589,has_author,nan,nan,nan,False,0.7516429763799615,0.8,0.14285714285714285,1,0.0,False,python,False,True,0.16666666666666666,False,1,False,0.0,1.0,1.0,False,German,True,2,False,0,False,False,0
657625,,False,False,False,False,1.0,0.5555555555555556,0.35714285714285715,1,1.0,False,python,False,True,0.7692307692307693,False,1,False,0.2222222222222222,1.0,4.666666666666667,False,Italian,False,0,False,5,False,False,0
657743,,False,False,False,False,1.0,0.5555555555555556,0.35714285714285715,1,1.0,False,python,False,True,0.7692307692307693,False,1,False,0.2222222222222222,1.0,4.666666666666667,False,Italian,False,0,False,5,False,False,0
657882,,nan,nan,False,nan,0.02091033454450188,1.0,0.0,1,0.0,False,nan,nan,nan,nan,False,1,nan,0.0,nan,nan,False,nan,False,0,False,0,False,False,0
657950,,nan,nan,False,nan,nan,1.0,0.0,1,0.0,False,nan,nan,nan,nan,False,1,nan,0.0,nan,nan,False,nan,False,0,False,0,False,False,0
657961,,nan,nan,False,nan,nan,1.0,0.0,1,0.0,False,nan,nan,nan,nan,False,1,nan,0.0,nan,nan,False,nan,False,0,False,0,False,False,0
657999,,nan,nan,False,nan,nan,1.0,0.0,1,0.0,False,nan,nan,nan,nan,False,1,nan,0.0,nan,nan,False,nan,False,0,False,0,False,False,0
658210,,nan,nan,False,nan,0.02091033454450188,0.0,0.0,1,nan,False,nan,nan,nan,nan,False,1,nan,1.0,nan,nan,False,nan,False,0,False,0,False,False,0
658271,,nan,nan,False,nan,nan,0.0,0.0,1,nan,False,nan,nan,nan,nan,False,1,nan,1.0,nan,nan,False,nan,False,0,False,0,False,False,0
658323,,nan,nan,False,nan,nan,0.0,0.0,1,nan,False,nan,nan,nan,nan,False,1,nan,1.0,nan,nan,False,nan,False,0,False,0,False,False,0
658645,,True,False,False,True,0.4621850951088553,0.9166666666666666,0.7551020408163265,20,0.2727272727272727,True,python,True,True,0.5,True,23,True,0.0,1.0,1.0,False,English,False,2,False,27,False,False,0
658732,,True,False,False,,,,,,,True,python,True,True,0.5306122448979592,True,7,True,0.0,1.0,1.0,False,English,False,2,False,27,False,False,1
658756,,False,False,False,True,0.5380587289732265,0.5,0.4615384615384616,1,0.7142857142857143,True,python,False,True,0.88,True,7,True,0.0,1.0,1.0,False,English,True,9,True,14,False,False,0
658860,,False,True,False,False,1.0,0.7727272727272727,0.2903225806451613,1,0.05882352941176471,True,python,False,False,0.5666666666666667,True,2,True,0.0,0.85,4.75,False,English,False,1,False,3,False,False,0
658905,,True,False,False,False,0.9750307324428288,0.8,0.2857142857142857,1,0.375,False,python,False,True,0.6153846153846154,False,2,False,0.0,0.8888888888888888,1.8888888888888888,False,English,False,0,False,5,False,False,0
658949,,False,True,False,False,1.0,0.7727272727272727,0.2903225806451613,1,0.05882352941176471,True,python,False,False,0.5666666666666667,True,2,True,0.0,0.85,4.75,False,English,False,1,False,3,False,False,0
659528,,True,False,False,False,1.0,0.3333333333333333,0.2352941176470588,1,0.0,False,python,False,False,0.4375,False,1,False,0.0,0.9,1.8,False,English,False,0,False,0,False,False,0
659529,,True,False,False,False,1.0,0.3333333333333333,0.2352941176470588,1,0.0,False,python,False,False,0.4375,False,2,False,0.0,0.9,1.8,False,English,False,0,False,0,False,False,0
660021,,nan,nan,False,nan,0.966259870782484,0.4444444444444444,0.0,5,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan,False,0,False,0,False,False,0
660096,,False,False,False,False,nan,0.0,0.8,1,nan,True,python,False,False,0.1111111111111111,False,1,False,0.0,nan,nan,False,English,False,0,False,0,False,False,0
660290,,True,False,False,True,0.9890300560251744,0.625,0.4074074074074074,3,0.8,True,python,False,True,0.8461538461538461,False,1,True,0.0,1.0,1.0,False,English,True,36,False,6,False,False,0
660631,,False,False,False,False,1.0,0.8064516129032258,0.18421052631578946,1,0.44,True,python,False,True,0.3783783783783784,False,1,False,0.0,0.8571428571428571,6.178571428571429,False,English,False,17,False,7,False,False,49
661192,,False,True,False,False,0.998913335695826,1.0,0.5675675675675675,1,0.0,True,python,False,True,0.8333333333333334,True,1,False,0.0,0.8666666666666667,7.533333333333332,True,Korean,False,6,False,18,False,False,0
661250,,False,False,False,False,1.0,0.5,0.38461538461538464,1,0.5,False,python,False,True,0.75,True,1,False,0.0,0.7142857142857143,6.142857142857142,False,Japanese,False,0,False,2,False,False,0
661422,,nan,nan,False,nan,nan,0.6153846153846154,0.0,1,0.375,False,python,nan,True,nan,False,1,nan,0.0,0.8181818181818182,5.454545454545454,False,nan,True,0,False,0,False,False,0
661498,,nan,nan,False,False,nan,0.7142857142857143,0.06666666666666668,1,0.9,False,python,False,False,0.14285714285714285,False,1,False,0.07142857142857142,0.7272727272727273,7.545454545454546,False,nan,False,0,False,0,False,False,0
661507,,False,False,False,False,0.9085572112577446,0.35714285714285715,0.17647058823529413,1,0.9,True,python,False,True,0.3636363636363637,False,7,True,0.0,0.9615384615384616,3.8846153846153846,False,English,True,18,False,6,False,False,0
661743,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661950,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661951,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662317,,False,False,False,True,0.7141299071007031,0.4117647058823529,0.3461538461538461,1,0.5714285714285714,True,python,False,True,0.52,True,2,False,0.0,1.0,1.0,False,English,False,0,False,8,False,False,1
662423,,False,False,False,False,0.9054510068055251,0.5151515151515151,0.6206896551724138,1,0.0,True,python,False,True,0.6744186046511628,True,1,True,0.0,0.9032258064516128,6.612903225806452,False,English,False,6,False,15,False,False,0
662657,,True,False,False,False,1.0,0.0,0.4666666666666667,1,nan,True,python,False,False,0.42857142857142855,False,3,True,1.0,nan,nan,False,French,False,0,False,0,False,False,0
662724,,nan,nan,False,nan,nan,1.0,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,nan,nan,False,nan,False,16,False,0,False,False,0
662825,,nan,nan,False,nan,0.9977767537007272,0.15384615384615385,0.0,1,0.0,True,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan,True,0,False,0,False,False,2
662828,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662908,,nan,nan,False,False,0.2760793943114385,0.0,0.5714285714285714,3,nan,True,python,False,True,0.8333333333333334,True,2,True,1.0,nan,nan,False,English,True,2,False,1,False,False,0
662914,,nan,nan,False,False,1.0,1.0,0.3333333333333333,1,0.0,False,python,False,False,0.625,True,1,False,0.0,0.8,5.6,False,Japanese,False,0,False,3,False,False,0
662915,,nan,nan,False,False,1.0,1.0,0.3333333333333333,1,0.0,False,python,False,False,0.625,True,1,False,0.0,0.8,5.6,False,Japanese,False,0,False,3,False,False,0
663037,,nan,nan,False,nan,0.99792539519152,0.0,0.0,4,nan,False,python,nan,True,nan,False,2,nan,0.4,1.0,1.0,False,nan,True,1,False,0,False,False,0
663047,,nan,nan,False,False,0.2760793943114385,0.0,0.5714285714285714,3,nan,True,python,False,True,0.8333333333333334,True,2,True,1.0,nan,nan,False,English,True,2,False,1,False,False,0
663065,,nan,nan,False,False,0.9926738337566118,0.3333333333333333,0.4,1,0.0,False,python,False,True,1.0,False,1,False,0.0,1.0,19.0,False,English,True,0,False,2,False,False,0
663076,,nan,nan,False,False,nan,0.0,0.2,1,nan,False,python,False,False,0.25,True,2,False,0.0,1.0,4.5,False,English,True,2,False,1,False,False,0
663077,,nan,nan,False,False,nan,0.0,0.2,1,nan,False,python,False,False,0.25,True,3,False,0.0,1.0,4.5,False,English,True,2,False,1,False,False,0
663104,,nan,nan,False,nan,0.99792539519152,0.0,0.0,4,nan,False,python,nan,True,nan,False,1,nan,0.4,1.0,1.0,False,nan,True,1,False,0,False,False,0
663247,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663537,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663632,,False,False,False,False,nan,0.7777777777777778,0.4705882352941176,1,0.14285714285714285,False,python,False,True,0.8125,True,2,True,0.0,1.0,1.0,False,English,True,1,False,2,False,False,1
663683,,nan,nan,False,nan,1.0,0.625,0.0,1,0.2,False,python,nan,True,nan,False,1,nan,0.0,0.8571428571428571,1.2857142857142858,False,nan,False,3,False,0,False,False,0
663684,,nan,nan,False,nan,1.0,0.25,0.0,1,1.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan,False,0,False,0,True,False,0
663719,,False,False,False,False,nan,0.05555555555555555,0.28,1,0.0,False,python,False,True,0.5833333333333334,False,2,False,0.0,0.75,8.0625,True,English,True,7,False,7,False,False,0
663761,,True,False,False,True,0.04340075824035678,0.4761904761904762,0.4878048780487805,1,0.1,True,python,True,True,0.525,False,2,True,0.047619047619047616,0.7777777777777778,0.7777777777777778,True,English,False,1,False,19,True,False,5
663770,,True,False,False,True,0.9591998673551566,0.03448275862068965,0.4912280701754386,1,1.0,True,python,False,True,0.9107142857142856,True,2,True,0.8620689655172413,1.0,40.333333333333336,False,English,False,3,False,6,False,False,0
663893,,True,False,False,True,0.04340075824035678,0.4761904761904762,0.4878048780487805,1,0.1,True,python,True,True,0.525,False,1,True,0.047619047619047616,0.7777777777777778,0.7777777777777778,True,English,False,1,False,19,True,False,5
664163,,nan,nan,False,nan,nan,0.5,0.0,1,0.6666666666666666,False,python,nan,False,nan,False,1,nan,0.0,0.75,2.25,False,nan,False,0,False,0,False,False,0
664758,,False,True,False,False,0.9692889638314246,0.5238095238095238,0.40540540540540543,3,0.18181818181818185,False,python,False,False,0.7777777777777778,False,2,True,0.0,1.0,1.8421052631578947,False,English,False,0,False,4,False,False,0
665300,,nan,nan,False,nan,0.6944021417555023,0.8571428571428571,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,0.8,2.0,True,nan,False,0,False,0,False,False,0
665335,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666110,,False,False,False,False,1.0,0.4736842105263158,0.2692307692307692,1,0.5555555555555556,True,python,False,False,0.56,False,1,False,0.10526315789473684,1.0,4.375,False,English,False,0,False,7,False,False,0
666159,,False,False,False,False,0.9054510068055251,0.7096774193548387,0.08823529411764706,1,0.09090909090909093,True,python,False,True,0.18181818181818185,False,1,False,0.12903225806451613,0.84,7.08,True,English,False,9,False,2,False,False,0
666278,,nan,nan,False,nan,0.9446734159000976,0.3333333333333333,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,4.0,False,nan,False,1,False,0,False,False,0
666713,,False,False,False,False,0.9085572112577446,0.2857142857142857,0.16,1,0.16666666666666666,True,python,False,True,0.2916666666666667,True,1,False,0.047619047619047616,1.0,1.1052631578947372,False,English,True,8,False,5,False,False,0
667110,,True,True,False,False,nan,0.4444444444444444,0.5,0,1.0,False,python,False,True,0.7647058823529411,True,5,True,0.3333333333333333,1.0,2.2,False,English,False,27,False,15,False,False,0
667387,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667542,,nan,nan,False,nan,nan,0.5454545454545454,0.0,1,0.16666666666666666,False,lua,nan,nan,nan,False,2,nan,0.0,0.7777777777777778,33.888888888888886,False,nan,True,0,False,0,False,False,1
667632,,False,False,False,True,1.0,0.5,0.4615384615384616,1,0.7142857142857143,True,python,False,True,0.84,True,1,True,0.0,0.9230769230769232,1.4615384615384617,False,English,True,11,True,15,False,False,0
667740,,nan,nan,False,True,0.6633490175168144,0.0,0.6,1,nan,False,python,True,True,1.0,True,1,True,1.0,nan,nan,False,English,False,1,False,4,False,False,0
668141,,nan,nan,False,nan,0.9977767537007272,0.6,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.0,0.875,4.375,False,nan,False,0,False,0,False,False,2
668142,,nan,nan,False,nan,0.9977767537007272,0.6,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.0,0.875,4.375,False,nan,False,0,False,0,False,False,2
668826,,False,True,False,False,1.0,0.5,0.4,1,0.0,True,python,True,True,0.631578947368421,False,1,True,0.0,0.9090909090909092,8.272727272727273,False,English,False,11,False,0,False,False,0
669219,,True,False,False,True,nan,0.8636363636363636,0.4883720930232558,1,1.0,False,python,True,True,0.4761904761904762,False,1,True,0.0,0.7,89.1,False,Vietnamese,False,1,False,12,False,False,0
669575,,True,True,False,False,0.9054510068055251,0.675,0.5876288659793815,1,0.1851851851851852,True,python,True,True,0.7083333333333334,True,1,True,0.125,0.9411764705882352,3.5294117647058822,False,English,False,8,False,11,False,False,0
669671,,False,False,False,False,1.0,0.4444444444444444,0.059701492537313425,1,0.7142857142857143,False,python,True,True,0.10606060606060606,True,1,True,0.031746031746031744,0.9210526315789472,5.368421052631579,True,English,False,0,False,9,False,False,0
669803,,True,True,False,False,0.9054510068055251,0.675,0.5876288659793815,1,0.1851851851851852,True,python,True,True,0.7083333333333334,True,1,True,0.125,0.9411764705882352,3.5294117647058822,False,English,False,8,False,11,False,False,0
670114,,True,False,False,False,0.9999679560239568,0.3939393939393939,0.25,1,0.07692307692307693,False,python,True,True,0.2558139534883721,True,1,True,0.3636363636363637,0.95,1.25,True,Estonian,False,0,False,9,False,False,0
670245,,False,True,False,True,0.9963245500072176,0.375,0.4666666666666667,2,0.3333333333333333,True,python,False,True,0.7857142857142857,True,5,False,0.0,1.0,1.0,False,English,False,13,False,7,False,False,1
670602,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670892,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671005,,False,False,False,False,nan,0.375,0.26153846153846155,4,0.0,True,python,True,True,0.390625,True,6,True,0.0,0.8372093023255814,3.069767441860465,True,Portuguese,False,10,False,13,False,False,0
671268,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671453,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671615,,nan,nan,False,nan,1.0,0.5,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.0,nan,nan,False,nan,False,1,False,0,False,False,0
671800,,False,False,False,False,1.0,0.5652173913043478,0.30303030303030304,1,0.0,False,python,False,True,0.375,True,2,True,0.0,0.9090909090909092,3.5909090909090913,False,English,False,3,False,7,True,False,0
671906,,True,True,True,False,nan,0.6923076923076923,0.6060606060606061,2,0.0,True,python,True,True,0.8125,False,2,True,0.0,1.0,1.0,False,English,True,1,False,13,False,False,5
672041,,True,False,False,False,1.0,0.8,0.375,0,0.625,False,python,False,True,0.8,False,1,False,0.0,1.0,1.5,False,English,False,2,False,0,False,False,0
672138,,False,False,False,False,1.0,0.6956521739130435,0.08,1,0.3125,False,python,True,True,0.125,True,2,False,0.043478260869565216,0.85,4.05,False,English,True,2,False,2,,False,
672311,,False,True,False,True,0.997875931733231,0.4375,0.42857142857142855,1,0.7142857142857143,True,python,False,True,0.7777777777777778,True,2,True,0.0,1.0,6.846153846153847,False,English,True,11,True,15,False,False,0
672312,,False,True,False,True,0.997875931733231,0.4375,0.42857142857142855,1,0.7142857142857143,True,python,False,True,0.7777777777777778,True,2,True,0.0,1.0,6.846153846153847,False,English,True,11,True,15,False,False,0
672475,,True,False,False,True,nan,0.4761904761904762,0.27586206896551724,1,0.2,True,python,False,True,0.2982456140350877,False,1,True,0.0,0.85,4.8,False,English,False,6,False,0,True,False,0
672725,,True,False,False,True,0.18209683111771816,0.9444444444444444,0.6,5,nan,True,python,True,False,0.75,True,3,False,0.0,1.0,1.0,nan,English,False,0,False,13,,False,
673841,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674073,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674074,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674403,,True,False,False,False,1.0,0.8,0.375,0,0.625,False,python,False,True,0.8,False,1,False,0.0,0.875,3.25,False,English,False,2,False,0,False,False,0
674404,,True,False,False,False,1.0,0.8,0.375,0,0.625,False,python,False,True,0.8,False,1,False,0.0,0.8888888888888888,0.8888888888888888,False,English,False,2,False,0,False,False,0
674405,,True,False,False,False,1.0,0.8,0.375,0,0.625,False,python,False,True,0.8,False,1,False,0.0,0.8888888888888888,0.8888888888888888,False,English,False,2,False,0,False,False,0
674494,,nan,nan,False,False,0.9336431874386404,0.5,0.6,1,0.0,True,python,False,True,0.25,False,1,False,0.0,nan,nan,False,English,True,0,False,2,False,False,0
674623,,False,False,False,True,0.5270588523437075,0.3888888888888889,0.4,0,0.7142857142857143,True,python,False,True,0.7241379310344828,True,1,True,0.05555555555555555,0.9230769230769232,13.076923076923075,False,English,True,11,True,15,False,False,0
674624,,False,False,False,True,0.5270588523437075,0.3888888888888889,0.4,0,0.7142857142857143,True,python,False,True,0.7241379310344828,True,1,True,0.05555555555555555,0.9230769230769232,13.076923076923075,False,English,True,11,True,15,False,False,0
674775,,nan,nan,False,nan,0.25955566354345416,0.5,0.0,2,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan,True,0,False,0,False,False,0
675263,,nan,nan,False,nan,0.7386462332668154,0.3333333333333333,0.0,1,0.0,True,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan,True,1,False,0,False,False,10
675599,,True,False,False,False,1.0,0.5882352941176471,0.2272727272727273,2,0.2,False,python,False,True,0.42857142857142855,True,1,True,0.0,0.8571428571428571,11.571428571428573,False,Spanish,False,0,False,6,False,False,0
676143,,True,True,True,False,nan,0.7272727272727273,0.5925925925925926,2,0.0,True,python,True,True,0.6153846153846154,False,2,True,0.0,1.0,1.0,False,English,True,3,False,20,False,False,5
676157,,False,False,False,False,1.0,0.5833333333333334,0.07692307692307693,1,0.8571428571428571,True,python,False,False,0.16666666666666666,False,1,False,0.0,0.8571428571428571,12.571428571428573,False,English,False,0,False,1,False,False,0
676342,api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676518,,nan,nan,False,nan,0.9446734159000976,0.4,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,8.0,False,nan,False,1,False,0,False,False,0
676572,,True,False,False,False,0.9590778505102532,0.9090909090909092,0.4761904761904762,1,0.0,True,python,True,True,0.75,True,3,True,0.09090909090909093,0.5555555555555556,46.22222222222222,False,English,True,0,False,6,False,False,0
677116,,False,True,False,False,nan,0.6,0.5454545454545454,1,0.0,False,python,True,False,0.9,True,1,True,0.4,1.0,1.0,False,English,False,0,False,6,False,False,0
677631,,False,False,False,False,0.9085572112577446,0.4444444444444444,0.05263157894736842,1,1.0,True,python,False,True,0.1111111111111111,False,3,False,0.0,0.625,29.1875,False,French,True,1,False,1,False,False,0
677635,,False,True,False,True,0.7264273142045768,0.9090909090909092,0.4444444444444444,1,0.8,True,python,False,True,0.37142857142857133,False,1,False,0.0,0.8,12.8,False,English,False,6,False,0,False,False,0
