,nb_id,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,markdown_prop,num_contrib,image_prop,is_education,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error
1221,630316,False,False,False,False,low,medium,lower,high,True,False,True,medium,True,lower,False,low,higher,lower,False
1222,631643,True,True,False,False,high,medium,lower,low,True,True,True,high,True,lower,False,low,higher,lower,False
1223,632148,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,True
1224,632382,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,True
1225,632818,True,False,False,False,high,medium,lower,low,True,False,True,medium,False,lower,False,medium,higher,lower,False
1226,633316,False,False,False,False,high,medium,lower,low,False,False,True,medium,True,lower,False,low,higher,lower,False
1227,633967,False,False,False,False,high,medium,lower,low,False,False,True,medium,False,lower,False,high,higher,lower,False
1228,634333,False,False,False,False,high,low,lower,low,False,False,True,low,False,lower,False,low,higher,lower,True
1229,634742,False,False,False,True,high,medium,lower,medium,True,False,True,high,True,lower,False,low,higher,lower,False
1230,634943,True,False,False,False,medium,medium,lower,medium,False,False,True,medium,True,lower,False,low,higher,lower,False
1231,635734,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,medium,higher,lower,True
1232,636718,True,False,False,False,low,medium,lower,low,False,True,True,medium,False,lower,True,medium,higher,lower,True
1233,636719,True,False,False,False,low,medium,lower,low,False,True,True,medium,False,lower,True,medium,higher,lower,True
1234,636854,False,False,False,False,high,medium,higher,high,False,False,False,medium,False,lower,False,low,higher,lower,False
1235,637273,True,False,False,True,high,medium,lower,medium,True,True,True,high,True,lower,True,low,lower,higher,False
1236,637457,True,False,False,False,high,medium,lower,high,False,False,True,high,True,higher,True,low,higher,lower,False
1237,637522,False,False,False,True,medium,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1238,638020,True,False,False,False,high,medium,higher,low,True,True,True,high,True,lower,False,high,higher,lower,False
1239,638568,True,False,False,False,high,medium,lower,low,False,False,True,medium,False,lower,True,medium,higher,lower,False
1240,640108,False,False,False,False,medium,medium,lower,low,True,True,True,high,False,lower,True,low,higher,lower,False
1241,640534,True,True,False,False,high,medium,lower,low,True,True,True,high,False,lower,False,low,higher,lower,False
1242,640606,True,True,False,False,high,medium,lower,low,True,True,True,high,False,lower,False,low,higher,lower,False
1243,641313,True,False,False,True,high,medium,lower,high,True,True,True,high,True,higher,True,low,higher,lower,False
1244,641368,True,False,False,False,high,high,lower,medium,False,True,True,high,True,lower,False,low,higher,lower,False
1245,642761,False,True,False,False,high,high,lower,low,False,False,True,medium,True,lower,False,low,higher,lower,False
1246,642938,True,True,False,False,high,medium,lower,low,True,True,True,high,False,lower,False,low,higher,lower,False
1247,642939,True,True,False,False,high,medium,lower,low,True,True,True,high,False,lower,False,low,higher,lower,False
1248,643391,False,False,False,False,high,medium,lower,low,True,True,True,high,True,lower,True,low,higher,lower,False
1249,643392,True,False,False,True,high,high,lower,low,True,True,True,medium,True,lower,True,medium,higher,lower,False
1250,644787,True,False,False,False,high,medium,lower,low,True,False,True,medium,False,lower,False,low,higher,lower,True
1251,645418,False,False,False,False,medium,medium,lower,low,False,True,False,medium,True,lower,False,low,higher,lower,False
1252,645826,True,True,False,False,high,medium,lower,low,True,True,True,medium,True,lower,False,low,higher,lower,False
1253,646285,False,False,False,True,medium,medium,lower,medium,True,False,True,high,True,higher,True,low,higher,lower,False
1254,646590,False,False,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,medium,higher,lower,True
1255,646853,True,False,False,False,medium,medium,lower,medium,False,False,True,medium,False,lower,True,low,higher,lower,False
1256,647467,True,True,False,False,medium,medium,higher,low,True,True,True,high,True,lower,True,high,higher,lower,False
1257,648015,False,False,False,False,high,medium,lower,medium,True,False,True,medium,False,lower,False,low,higher,lower,False
1258,648169,False,False,False,False,high,low,lower,low,False,True,True,low,True,higher,False,low,higher,lower,False
1259,648517,True,False,False,False,high,medium,lower,low,True,False,True,medium,False,lower,False,low,higher,lower,True
1260,648895,False,False,False,False,high,medium,lower,low,True,True,True,medium,False,lower,False,low,higher,lower,True
1261,650460,True,False,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,medium,higher,lower,True
1262,650602,True,False,False,True,medium,medium,lower,medium,False,False,True,medium,True,lower,False,low,higher,lower,False
1263,650864,True,False,False,False,high,medium,lower,medium,False,True,True,high,True,lower,False,low,higher,lower,False
1264,650895,True,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,True,low,higher,lower,False
1265,653115,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,False
1266,653116,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,True
1267,653243,True,False,False,False,high,medium,lower,low,True,False,True,medium,False,higher,True,low,higher,lower,False
1268,656960,True,False,False,False,low,medium,higher,low,False,True,True,medium,True,lower,False,high,higher,lower,False
1269,658645,True,False,False,True,medium,high,higher,medium,True,True,True,medium,True,higher,True,low,higher,lower,False
1270,658756,False,False,False,True,medium,medium,lower,medium,True,False,True,high,True,higher,True,low,higher,lower,False
1271,658860,False,True,False,False,high,medium,lower,low,True,False,False,medium,True,lower,True,low,higher,lower,False
1272,658905,True,False,False,False,high,medium,lower,medium,False,False,True,medium,False,lower,False,low,higher,lower,False
1273,658949,False,True,False,False,high,medium,lower,low,True,False,False,medium,True,lower,True,low,higher,lower,False
1274,659528,True,False,False,False,high,medium,lower,low,False,False,False,medium,False,lower,False,low,higher,lower,False
1275,659529,True,False,False,False,high,medium,lower,low,False,False,False,medium,False,lower,False,low,higher,lower,False
1276,660290,True,False,False,True,high,medium,lower,high,True,False,True,high,False,lower,True,low,higher,lower,False
1277,660631,False,False,False,False,high,medium,lower,medium,True,False,True,medium,False,lower,False,low,higher,lower,False
1278,661507,False,False,False,False,high,medium,lower,high,True,False,True,medium,False,higher,True,low,higher,lower,False
1279,662317,False,False,False,True,medium,medium,lower,medium,True,False,True,medium,True,lower,False,low,higher,lower,False
1280,662423,False,False,False,False,high,high,lower,low,True,False,True,medium,True,lower,True,low,higher,lower,False
1281,663761,True,False,False,True,low,medium,lower,low,True,True,True,medium,False,lower,True,low,higher,lower,True
1282,663770,True,False,False,True,high,medium,lower,high,True,False,True,high,True,lower,True,high,higher,higher,False
1283,663893,True,False,False,True,low,medium,lower,low,True,True,True,medium,False,lower,True,low,higher,lower,True
1284,664758,False,True,False,False,high,medium,lower,low,False,False,False,high,False,lower,True,low,higher,lower,False
1285,666110,False,False,False,False,high,medium,lower,medium,True,False,False,medium,False,lower,False,low,higher,lower,False
1286,666159,False,False,False,False,high,low,lower,low,True,False,True,low,False,lower,False,low,higher,lower,True
1287,666713,False,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,lower,False
1288,667632,False,False,False,True,high,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1289,668826,False,True,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,low,higher,lower,False
1290,669575,True,True,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1291,669671,False,False,False,False,high,low,lower,medium,False,True,True,low,True,lower,True,low,higher,lower,True
1292,669803,True,True,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1293,670245,False,True,False,True,high,medium,lower,medium,True,False,True,high,True,higher,False,low,higher,lower,False
1294,671800,False,False,False,False,high,medium,lower,low,False,False,True,medium,True,lower,True,low,higher,lower,False
1295,672041,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1296,672138,False,False,False,False,high,low,lower,medium,False,True,True,low,True,lower,False,low,higher,lower,False
1297,672311,False,True,False,True,high,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1298,672312,False,True,False,True,high,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1299,672725,True,False,False,True,low,medium,higher,low,True,True,False,medium,True,lower,False,low,higher,lower,False
1300,674403,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1301,674404,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1302,674405,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1303,674623,False,False,False,True,medium,medium,lower,medium,True,False,True,medium,True,lower,True,low,higher,higher,False
1304,674624,False,False,False,True,medium,medium,lower,medium,True,False,True,medium,True,lower,True,low,higher,higher,False
1305,676157,False,False,False,False,high,low,lower,high,True,False,False,low,False,lower,False,low,higher,higher,False
1306,676572,True,False,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,low,lower,higher,False
1307,677635,False,True,False,True,medium,medium,lower,high,True,False,True,medium,False,lower,False,low,higher,higher,False
1308,677802,False,True,False,True,medium,medium,lower,high,True,False,True,medium,False,lower,False,low,higher,higher,False
1309,677932,False,False,False,False,low,medium,lower,medium,False,False,True,medium,True,lower,True,low,higher,higher,False
1310,677933,False,False,False,False,low,medium,lower,medium,False,False,True,medium,True,higher,True,low,higher,higher,False
1311,678565,False,False,False,False,low,medium,lower,medium,False,False,True,medium,False,lower,True,low,higher,lower,True
1312,679032,False,True,False,False,medium,medium,lower,medium,True,False,False,medium,True,lower,True,low,higher,lower,False
1313,679033,False,True,False,False,medium,medium,lower,medium,True,False,False,medium,True,lower,True,low,higher,lower,False
1314,679111,False,True,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,high,higher,lower,False
1315,679112,False,True,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,high,higher,lower,False
1316,679562,True,False,False,False,high,medium,lower,low,False,True,True,medium,True,lower,False,high,higher,lower,False
1317,680045,False,False,False,False,high,low,lower,medium,False,True,True,low,True,lower,False,low,higher,higher,False
1318,680279,False,False,False,True,high,medium,lower,medium,False,True,True,medium,True,lower,True,low,higher,lower,False
1319,680567,True,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,higher,False
1320,680591,False,False,False,False,high,medium,lower,low,False,False,True,medium,True,lower,False,low,higher,lower,False
1321,680625,False,True,False,False,high,medium,lower,low,True,True,True,medium,True,higher,False,low,higher,lower,False
1322,681455,False,False,False,False,low,medium,lower,high,True,False,True,medium,True,lower,False,low,higher,lower,True
1323,681543,False,False,False,False,high,low,lower,medium,False,False,False,low,True,lower,False,low,higher,lower,True
1324,682566,True,False,False,False,high,high,lower,low,True,True,False,medium,True,lower,True,low,higher,lower,False
1325,682774,False,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,lower,False
1326,683862,False,False,False,True,high,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1327,683880,False,True,False,True,medium,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1328,684086,False,True,False,True,high,medium,lower,low,True,False,False,medium,True,lower,False,low,higher,lower,False
1329,684209,False,False,False,False,high,medium,lower,low,False,True,False,medium,False,lower,False,low,higher,lower,False
1330,687816,False,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,higher,False
1331,687817,False,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,higher,False
1332,688087,False,True,False,True,medium,medium,lower,medium,True,False,True,medium,True,lower,True,low,higher,lower,False
1333,688121,False,False,False,True,high,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1334,688139,False,False,False,False,high,medium,lower,low,False,False,False,medium,False,lower,False,medium,higher,lower,False
1335,688390,False,True,False,False,high,medium,lower,low,True,False,True,high,True,lower,True,high,higher,lower,False
1336,689503,False,False,False,True,high,medium,lower,high,False,False,True,medium,True,lower,False,low,higher,lower,False
1337,689860,False,True,False,True,medium,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1338,689861,False,True,False,True,medium,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1339,689876,False,False,False,False,high,medium,lower,medium,False,False,True,medium,True,higher,False,low,higher,lower,True
1340,690213,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,medium,higher,lower,True
1341,690333,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,medium,higher,lower,True
1342,690402,False,True,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,high,higher,lower,False
1343,690905,True,True,False,False,high,high,lower,medium,True,True,True,medium,True,lower,True,medium,higher,lower,False
1344,691599,True,True,True,False,medium,medium,lower,low,True,True,True,high,True,higher,True,low,higher,higher,False
1345,691600,True,True,True,False,medium,medium,lower,low,True,True,True,high,True,higher,True,low,higher,higher,False
1346,691601,True,True,True,False,medium,medium,lower,low,True,True,True,high,True,lower,True,low,higher,higher,False
1347,691763,True,True,True,False,medium,medium,lower,low,True,True,True,high,True,lower,True,low,higher,higher,False
1348,693372,False,False,False,True,low,medium,higher,medium,False,False,True,medium,True,higher,False,low,higher,lower,True
1349,693744,False,False,False,False,low,medium,higher,low,True,False,True,low,False,lower,True,low,higher,lower,False
1350,694506,False,False,False,False,high,medium,lower,medium,False,False,True,high,True,higher,True,low,higher,lower,False
1351,695810,False,False,False,False,high,medium,lower,medium,False,True,True,medium,True,lower,True,low,lower,higher,False
1352,695907,False,False,False,False,high,medium,lower,medium,False,True,True,medium,True,lower,True,low,lower,higher,False
1353,697852,False,False,False,False,high,medium,lower,low,True,False,True,medium,False,lower,True,low,higher,lower,False
1354,698430,True,True,False,True,medium,high,lower,medium,True,True,True,low,True,lower,True,low,higher,lower,False
1355,698716,False,False,False,False,high,low,lower,low,False,False,True,low,True,higher,False,low,higher,lower,False
1356,699105,False,False,False,False,high,medium,lower,medium,False,False,True,medium,False,lower,False,low,higher,lower,False
1357,699169,True,True,False,True,medium,high,lower,medium,True,True,True,low,True,lower,True,low,higher,higher,False
1358,699317,False,True,False,False,medium,medium,lower,high,True,True,True,medium,True,lower,True,low,higher,lower,False
1359,700473,True,False,True,True,high,medium,lower,high,True,True,True,medium,False,lower,True,low,higher,lower,False
1360,701166,True,True,False,False,medium,high,higher,low,True,True,True,medium,True,higher,True,high,higher,lower,False
1361,701369,True,False,False,False,high,medium,lower,medium,True,True,True,medium,False,lower,False,medium,higher,lower,False
1362,702715,False,True,False,True,high,medium,lower,medium,True,False,True,high,True,higher,False,low,higher,lower,False
1363,702728,True,False,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,high,higher,lower,False
1364,703015,False,False,False,False,high,medium,lower,low,False,True,True,medium,True,lower,True,high,higher,lower,False
1365,704099,True,True,True,False,medium,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,higher,False
1366,704442,False,False,True,False,high,low,lower,low,True,False,True,low,False,lower,False,low,higher,lower,False
1367,704497,False,False,False,False,high,medium,lower,low,False,False,True,high,False,higher,True,low,higher,lower,False
1368,704498,False,False,False,False,high,medium,lower,low,False,False,True,high,False,higher,True,low,higher,lower,False
1369,706255,False,False,False,False,high,medium,lower,high,False,False,True,medium,False,lower,False,low,higher,lower,False
1370,706516,False,False,False,False,low,medium,higher,low,False,False,True,medium,True,lower,False,low,higher,lower,False
1371,707322,False,False,False,False,high,low,lower,medium,False,False,True,low,False,lower,False,low,higher,higher,True
1372,709156,False,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,False
1373,711228,False,False,False,False,high,medium,lower,medium,False,False,True,medium,False,lower,False,low,higher,lower,False
1374,711709,True,True,False,False,high,medium,lower,low,True,True,True,high,True,lower,False,low,higher,lower,False
1375,711854,True,True,False,False,high,medium,lower,medium,True,False,True,low,True,lower,False,low,higher,lower,True
1376,711855,True,True,False,False,high,medium,lower,medium,True,False,True,low,True,lower,False,low,higher,lower,True
1377,713520,False,False,False,True,high,low,lower,medium,False,False,True,low,True,lower,False,low,higher,higher,True
1378,713547,True,True,False,False,high,medium,lower,low,True,True,True,medium,True,lower,False,low,higher,lower,False
1379,713781,True,True,False,False,medium,medium,lower,low,True,True,True,high,True,lower,True,low,higher,higher,False
1380,713949,True,True,False,False,high,medium,lower,low,True,True,True,medium,True,lower,False,low,higher,lower,False
1381,714145,True,True,False,False,medium,medium,lower,low,True,True,True,high,True,lower,True,low,higher,higher,False
1382,714148,False,True,False,False,medium,high,lower,medium,True,True,True,medium,True,higher,True,low,higher,lower,False
1383,716252,False,False,False,False,high,medium,lower,low,True,False,False,high,True,lower,False,low,higher,lower,False
1384,716431,True,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,lower,False
1385,716650,True,False,False,False,high,medium,lower,medium,True,True,True,medium,True,lower,True,low,higher,lower,False
1386,716651,True,False,False,False,high,medium,lower,medium,True,True,True,medium,True,higher,True,low,higher,lower,False
1387,717110,False,False,False,False,high,medium,lower,low,False,True,True,medium,True,lower,False,low,higher,lower,True
1388,717124,False,False,False,False,high,medium,lower,low,False,True,True,medium,True,lower,False,low,higher,lower,True
1389,717195,True,True,False,False,low,high,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1390,717397,True,True,False,False,medium,medium,higher,low,True,True,True,medium,True,higher,True,high,lower,lower,True
1391,717709,True,True,True,False,medium,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1392,718579,False,False,False,False,high,medium,higher,low,False,False,False,medium,False,higher,False,low,higher,lower,False
1393,725021,False,False,False,False,high,low,lower,low,True,False,True,low,False,lower,False,low,higher,higher,False
1394,726110,True,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,lower,False
1395,726387,False,True,False,False,high,medium,lower,low,True,False,True,medium,False,lower,True,medium,higher,lower,False
1396,726805,False,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,higher,False
1397,727174,True,True,True,False,high,medium,lower,low,False,False,True,medium,True,lower,True,low,higher,higher,True
1398,727263,False,False,False,False,medium,medium,lower,low,False,True,False,medium,True,lower,False,low,higher,lower,False
1399,728105,False,False,False,False,high,medium,lower,medium,True,False,False,medium,True,lower,False,low,higher,lower,False
1400,728250,True,False,False,False,high,medium,lower,medium,True,True,True,medium,False,lower,True,low,higher,lower,False
1401,728791,False,False,False,False,low,medium,lower,medium,False,False,True,medium,False,lower,True,low,higher,lower,False
1402,729600,False,True,False,False,medium,high,lower,low,True,True,False,low,True,lower,True,low,higher,lower,False
1403,729726,False,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,lower,lower,False
1404,729847,False,True,False,False,medium,high,lower,low,True,True,False,low,True,lower,True,low,higher,lower,False
1405,730464,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,True
1406,730465,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,higher,True
1407,730771,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,higher,True
1408,733709,False,False,False,False,high,medium,lower,medium,False,False,True,medium,False,lower,False,low,higher,lower,False
1409,733787,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1410,736965,False,False,False,False,high,medium,lower,medium,True,True,True,medium,True,lower,True,low,higher,higher,False
1411,736966,False,False,False,False,high,medium,lower,medium,True,True,True,medium,True,lower,True,low,higher,higher,False
1412,737034,False,False,False,False,high,low,lower,medium,False,False,True,low,False,lower,False,low,higher,higher,False
1413,737124,False,False,False,False,high,medium,lower,medium,True,True,True,medium,True,lower,True,low,higher,higher,False
1414,737477,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1415,737972,False,True,False,False,low,high,lower,low,True,True,True,medium,True,lower,True,low,higher,higher,False
1416,738059,True,True,False,False,high,medium,lower,low,True,False,True,medium,False,lower,True,low,higher,lower,True
1417,738065,True,True,False,True,high,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1418,738106,False,False,False,False,high,low,lower,low,False,False,True,low,False,lower,False,low,higher,lower,False
1419,738978,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,True
1420,740783,True,False,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,medium,higher,lower,False
1421,740943,True,True,False,False,medium,medium,lower,low,True,True,True,high,True,lower,True,low,higher,lower,False
1422,742451,False,False,False,False,high,medium,lower,low,True,False,True,high,False,lower,False,low,higher,lower,False
1423,742562,False,True,False,False,medium,high,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1424,742563,False,True,False,False,medium,high,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1425,742681,False,True,False,False,high,medium,lower,low,True,False,True,medium,False,lower,True,low,higher,lower,False
1426,742782,False,False,False,False,high,low,lower,low,False,False,True,low,False,lower,False,low,higher,lower,False
1427,743106,True,False,False,True,high,medium,lower,medium,True,True,True,medium,True,lower,False,low,higher,lower,False
1428,743182,True,True,False,False,high,medium,lower,low,False,False,True,high,True,lower,True,low,higher,lower,False
1429,743442,True,False,False,False,high,medium,lower,medium,True,True,True,high,True,lower,True,medium,lower,lower,False
1430,743839,False,False,False,False,high,medium,lower,low,True,False,True,high,False,higher,False,low,higher,lower,False
1431,744569,False,True,False,True,medium,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
1432,744949,True,True,True,False,high,medium,lower,low,True,True,True,medium,True,lower,False,low,higher,lower,False
1433,748482,False,False,False,False,high,low,lower,medium,False,False,True,low,False,lower,False,low,lower,higher,True
1434,751879,False,False,False,False,high,low,lower,medium,True,False,True,low,False,higher,True,low,higher,lower,False
1435,753235,True,True,False,False,medium,medium,lower,low,True,True,True,high,True,lower,True,low,higher,lower,False
1436,754530,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1437,754896,True,False,False,False,high,medium,lower,low,True,False,True,medium,False,lower,True,low,higher,lower,False
1438,755362,False,True,False,False,medium,medium,lower,low,True,True,True,high,False,lower,False,low,higher,lower,True
1439,755627,True,False,False,True,high,medium,lower,low,True,True,True,medium,False,lower,False,medium,higher,lower,False
1440,756740,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,False
1441,757101,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,False
1442,757337,False,False,False,False,high,medium,lower,high,False,False,True,high,False,lower,False,low,higher,lower,False
1443,759168,False,True,False,False,high,medium,lower,medium,True,True,True,medium,True,higher,True,low,higher,higher,False
1444,759222,True,False,False,False,high,medium,higher,low,False,False,True,medium,True,lower,False,low,higher,lower,False
1445,759715,True,False,False,True,high,high,lower,low,True,True,True,medium,True,lower,True,high,higher,lower,False
1446,759741,True,True,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,low,lower,higher,False
1447,760177,False,False,False,False,high,low,lower,medium,False,False,True,low,False,lower,False,low,lower,higher,True
1448,761412,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1449,761413,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1450,761414,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1451,761833,False,False,False,True,medium,medium,lower,medium,True,False,True,high,True,higher,True,low,higher,lower,False
1452,762026,True,False,False,True,high,medium,higher,low,True,False,True,high,True,lower,False,high,higher,lower,False
1453,762853,True,True,True,False,medium,high,lower,low,True,True,True,medium,True,lower,True,low,higher,higher,True
1454,764563,True,True,False,False,high,medium,lower,medium,True,True,True,high,False,higher,True,low,higher,lower,False
1455,765118,True,True,False,False,high,high,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1456,765127,False,True,False,False,medium,medium,lower,low,True,True,True,medium,False,lower,True,low,higher,lower,False
1457,765223,False,False,False,False,low,medium,lower,medium,False,False,True,medium,False,lower,True,low,higher,lower,True
1458,765762,False,True,False,True,high,medium,lower,medium,True,False,True,high,True,higher,False,low,higher,lower,False
1459,766580,True,True,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,low,lower,higher,False
1460,767096,False,True,False,False,high,medium,lower,low,False,True,True,low,True,lower,True,low,higher,lower,False
1461,767249,True,True,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,low,lower,higher,False
1462,767341,False,True,False,False,high,medium,lower,low,False,True,True,low,True,lower,True,low,higher,lower,False
1463,768317,False,True,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,lower,lower,False
1464,768848,True,True,False,False,high,medium,lower,low,True,False,True,high,True,lower,False,low,higher,lower,False
1465,768924,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1466,769458,False,False,False,False,high,medium,lower,medium,True,False,False,medium,True,lower,False,low,higher,lower,False
1467,769666,False,False,False,False,high,medium,lower,medium,True,False,False,medium,True,lower,False,low,higher,lower,False
1468,769710,False,False,False,False,medium,medium,lower,low,True,False,True,medium,False,lower,False,low,higher,higher,True
1469,769958,False,False,False,False,medium,medium,lower,low,True,False,True,medium,False,lower,False,low,higher,higher,True
1470,770098,False,False,False,False,high,low,lower,low,False,False,True,low,False,lower,False,low,higher,lower,True
1471,771031,True,False,False,False,high,medium,lower,low,True,False,False,medium,True,lower,False,low,higher,lower,False
1472,771663,False,True,False,False,high,high,lower,medium,True,False,True,medium,False,lower,False,low,lower,higher,False
1473,771763,False,False,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,higher,True
1474,772243,True,False,False,False,high,medium,lower,high,True,True,True,medium,False,lower,True,low,higher,lower,False
1475,772472,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,False
1476,772792,False,False,False,False,high,medium,lower,medium,True,False,True,low,True,lower,True,low,higher,higher,True
1477,772851,True,False,False,False,high,medium,lower,medium,True,True,True,medium,True,higher,True,low,higher,lower,False
1478,772880,False,True,False,True,high,medium,lower,medium,True,False,True,high,True,lower,False,low,higher,lower,False
1479,774919,False,True,False,True,high,medium,lower,low,False,False,True,medium,True,lower,True,high,higher,lower,False
1480,775122,False,True,False,False,high,medium,lower,low,False,True,False,medium,True,lower,True,high,higher,lower,False
1481,776610,True,True,False,False,low,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1482,777784,True,False,False,True,high,medium,lower,low,True,False,True,medium,True,higher,True,low,higher,higher,True
1483,777884,False,True,False,True,medium,high,lower,low,True,False,True,low,True,lower,True,medium,higher,lower,True
1484,778304,True,False,False,False,low,high,lower,medium,True,True,True,medium,True,lower,True,low,higher,lower,False
1485,778408,True,False,False,True,high,medium,lower,low,True,False,True,medium,True,lower,True,low,higher,lower,False
1486,778447,True,False,False,True,high,medium,lower,low,True,False,True,medium,True,lower,True,low,higher,lower,False
1487,778548,False,False,False,False,high,medium,lower,medium,True,False,True,medium,False,lower,False,low,lower,higher,False
1488,778843,False,False,False,False,high,low,lower,medium,False,False,True,low,False,lower,False,low,higher,lower,False
1489,778900,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1490,778901,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1491,778902,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1492,779578,False,False,False,False,medium,medium,lower,low,False,False,True,medium,False,lower,False,high,higher,lower,False
1493,779964,False,False,False,False,medium,low,lower,medium,False,True,True,low,False,higher,False,low,higher,higher,False
1494,780627,True,True,False,True,high,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
1495,781227,False,True,False,False,high,medium,higher,low,True,False,True,medium,True,higher,True,high,higher,lower,False
1496,781682,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
1497,781683,True,False,False,False,high,medium,lower,medium,False,False,True,high,False,lower,False,low,higher,lower,False
