,nb_id,repo_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,has_reqtext,num_stars
113303,118900,179199603,False,0.7310585786300049,0.6155229743432094,0.7310585786300049,0.6224593312018546,True,True,0.8807970779778823,0.7310585786300049,0.7310585786300049,0.5,False,True,0.9933071490757153,False,False,False,0.7310585786300049
113306,118903,179181695,False,0.7310585786300049,0.6628288005639146,0.7310585786300049,0.5680679119921564,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.9999938558253978,False,False,False,0.7310585786300049
113307,118904,179212686,False,0.7310585786300049,0.6390927451628512,0.7310585786300049,0.5621765008857981,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.5,False,False,False,0.7310585786300049
113333,118935,179236749,False,0.7310438855663076,0.628623419215673,0.5,0.549833997312478,True,True,0.7310585786300049,0.5,0.7310585786300049,0.7747438252480081,False,True,0.999999999986112,False,False,False,0.9999991684719722
113337,118939,179272017,False,0.7304440656928081,0.7046552207282194,0.9525741268224334,0.679178699175393,True,True,0.7310585786300049,0.5,0.6920080217160267,0.9999999999984464,True,True,0.5,False,False,False,0.9998766054240137
113341,118943,179233040,True,0.7310585786300049,0.6082590307465143,0.7310585786300049,0.5677623235383435,False,True,0.8807970779778823,0.5099986668799655,0.7220283862407638,0.8106969983141019,True,True,1.0,False,False,False,0.9990889488055994
113343,118945,179270281,False,0.7310585786300049,0.6730961777222321,0.7310585786300049,0.5763218799074524,False,True,0.9933071490757153,0.5690013325681905,0.7310585786300049,0.9820137900379085,False,True,0.5,False,False,False,0.9933071490757153
113345,118947,179229795,False,0.7310585786300049,0.5,0.9933071490757153,0.5,False,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.9525741268224334,False,False,False,0.9820137900379085
113348,118950,179275089,False,0.7310585786300049,0.6528473974592715,0.7310585786300049,0.6224593312018546,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,False,0.9820137900379085,False,False,False,0.9525741268224334
113352,118954,179221580,False,0.7310585786300049,0.5,0.7310585786300049,0.5,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,False,0.9820137900379085,False,False,False,0.8807970779778823
