nb_id,repo_id,has_param,num_stars
344058,75626605,False,0
344117,43584002,False,10
34416,36840195,False,0
344662,52626322,False,0
344740,63446742,False,0
344814,68715936,False,0
344873,38832773,False,0
344875,63446742,False,0
345116,60493345,False,0
345192,93096500,False,0
345220,67324768,False,0
345321,91130687,False,0
345342,67324768,False,0
345367,59786452,False,0
345441,59786452,False,0
345442,59786452,False,0
345711,46416021,False,0
345864,54244052,False,0
345939,61073464,False,0
346063,41597852,True,0
346502,93934595,False,1
347488,93617814,False,0
347884,59167695,False,0
348038,59167695,False,0
348073,76245113,False,3
348082,90590288,False,0
348235,83247711,False,0
348314,95973754,False,1
348439,62939462,False,3
348440,62939462,False,3
348538,39974245,True,0
348631,47465027,False,2
348709,52626322,False,0
348794,74792506,False,2
348820,72963784,False,0
348928,92964180,False,0
349023,47778684,False,0
349320,73230945,False,1
349382,77769686,False,1
349389,65643578,False,10
349565,65155122,False,0
350504,93436902,False,0
350527,63181704,False,0
350618,70043832,False,2
350672,89244885,False,0
350673,89244885,False,0
351191,24748843,False,0
351400,82392555,False,0
351419,80941131,False,0
351604,54653443,False,0
351784,57162320,False,0
352218,74897953,False,0
35227,68141994,False,0
352650,89763044,False,0
352854,91058624,False,0
353217,55179614,False,1
353495,70752864,False,1
353529,76602490,False,0
353633,79182271,False,0
353685,15124520,False,0
353768,15124520,False,0
353858,83247711,False,0
354176,79741089,False,0
354184,30078602,False,0
35533,91130687,False,0
355505,55179614,False,1
355691,76602490,False,0
355855,80882387,False,0
355934,70859318,False,22
356179,48701621,False,0
356226,79355064,False,0
356373,79355064,False,0
356489,76602490,False,0
356969,89901401,False,0
356970,89901401,False,0
357192,62593544,False,0
357330,74732556,False,0
357462,76670855,False,0
357562,92641079,False,0
357844,52626322,False,0
358414,75626605,False,0
358465,83247711,False,0
359041,88397625,False,1
35927,15124520,False,0
359457,51168679,False,0
359582,41597852,False,0
360016,45655960,False,3
360103,85904299,False,0
36023,15124520,False,0
360893,42142178,False,0
360909,83947009,False,0
360910,83947009,False,0
360958,84564167,False,0
361101,91588629,False,0
36178,39974245,False,0
361923,71140167,False,0
362060,80881129,False,0
362401,55179614,False,1
362461,39704412,False,0
362501,38447805,False,0
362703,63036531,False,129
362989,39704412,False,0
363066,39974245,False,0
363189,22551349,False,14
363562,81791748,False,0
363563,81791748,False,0
363693,47583155,False,0
363713,68758020,False,1
364143,43486388,False,0
364293,57918789,False,3
364319,30062330,False,1
364498,30078602,True,0
364818,68062775,False,0
36487,44319376,False,0
364950,75567150,False,0
365193,90480464,False,0
36536,95890486,False,0
366389,40293216,False,10
366390,40293216,False,10
366644,78586348,False,0
366941,14479635,False,0
367299,88417162,False,0
367346,39704412,False,0
367758,52626322,False,0
367759,52626322,False,0
367875,68072053,False,0
367913,74897953,False,0
367914,74897953,False,0
368117,41597852,False,0
368394,67945149,False,2
368448,27120641,False,6
368705,75567150,False,0
369081,52626322,False,0
369184,34647497,False,0
369205,74897953,False,0
369217,51131840,False,0
369507,93934595,False,1
369695,29408527,False,5
36983,70752864,False,1
369961,79741089,False,0
37007,27120641,False,6
37067,52626322,False,0
37068,52626322,False,0
37121,51873666,False,1
371290,40394406,False,0
371291,40394406,False,0
371553,92831858,False,0
371878,38447805,False,0
372557,93096500,False,0
372773,65095968,False,0
372778,95401408,False,0
372916,22997582,False,1
372960,65095968,False,0
373133,81219823,False,0
373424,90477877,False,0
373447,40994223,False,0
373519,45655960,False,3
373596,36578950,False,0
373702,36578950,False,0
373879,60057963,False,3
37408,30062330,False,1
37409,30062330,False,1
374196,35895870,False,26
374212,29408527,False,5
374375,43584002,False,10
375376,92964180,False,0
375433,85733763,False,0
375483,79671291,False,0
375664,39310916,False,0
375823,39310916,False,0
375824,39310916,False,0
375858,68758020,False,1
375945,39310916,False,0
376169,95890486,False,0
376240,71250527,False,0
376438,76158952,False,0
376521,39704412,False,0
376534,71250527,False,0
376616,45106953,False,0
376765,70043832,False,2
376995,74897953,False,0
377067,70043832,False,2
377213,68604593,False,0
377254,49469452,False,0
377265,65076365,False,2
377338,74897953,False,0
377354,90590288,False,0
377420,68604593,False,0
377489,41806912,False,0
377491,93096500,False,0
377795,26091051,False,5
377977,72406483,False,0
377978,72406483,False,0
37809,15124520,False,0
378165,68604593,False,0
37819,71908879,False,0
378402,73209564,False,49
378531,79552351,False,0
379160,55179614,False,1
379385,66282949,False,6
379545,47655725,False,4
379807,34647497,False,0
379966,81219823,False,0
380089,55952847,False,3
380468,81017095,False,2
380546,60057963,False,3
380714,81017095,False,2
381341,79671291,False,0
381686,75567150,False,0
382071,76065931,False,0
382433,74897953,False,0
382497,82875918,False,0
382900,69742672,False,0
383058,41838819,False,0
383280,26768455,False,0
383356,88904135,False,0
383465,93096500,False,0
383496,30078602,False,0
383551,23398634,False,3
38398,87641713,False,0
384004,41838819,False,0
38420,59801052,False,0
384212,74897953,False,0
384298,30078602,False,0
385462,85932973,False,0
385814,74897953,False,0
385997,47644193,False,0
386048,73967577,False,0
386079,63193884,False,0
38674,33995773,False,1
387065,60493345,False,0
387138,81017095,False,2
387224,93096500,False,0
387986,73209564,False,49
388911,64606807,True,0
389089,79741089,False,0
389238,64606807,True,0
389316,65786046,False,0
389617,75626605,False,0
389620,34647497,False,0
389666,61073464,False,0
389716,45106953,False,0
389769,85632190,False,0
390071,68741949,False,3
390107,83947009,False,0
390160,47644193,False,0
390185,85632190,False,0
390465,41806912,False,0
391079,15124520,False,0
391593,76197327,False,0
391668,47042287,False,12
391765,84335083,False,24
392194,39974245,False,0
392637,83947009,False,0
392809,52473787,False,0
39331,92964180,False,0
39358,31484674,False,0
39369,81004381,False,0
393848,34647497,False,0
393994,74792506,False,2
394340,81190104,False,0
394495,84634570,False,0
394630,80908798,False,0
394928,60493345,False,0
395093,55179614,False,1
395209,80881129,False,0
39525,75994523,False,1
395409,58408379,False,0
395627,34647497,False,0
396063,15124520,False,0
396085,33913009,False,2
396111,47583155,False,0
396112,47583155,False,0
396113,47583155,False,0
396202,15124520,False,0
396320,95883737,False,0
396991,42266354,False,5
397521,15124520,False,0
397522,15124520,False,0
397868,51168679,False,0
398034,15124520,False,0
398087,84757143,False,0
398182,15124520,False,0
399523,69056869,False,0
399595,52626322,False,0
400369,27978900,False,0
400692,39974245,False,0
400908,89024985,False,2
400992,52626322,False,0
401116,89763044,False,0
401638,29982328,False,5
401953,82157744,False,0
401991,68758020,False,1
402696,90906789,False,0
402843,81606063,False,0
402844,81606063,False,0
403208,41753170,False,0
403269,43584002,False,10
403526,22551349,False,14
403873,73537105,False,1
40438,41753939,False,0
404442,81700215,False,0
404445,50816064,False,0
40464,75567150,False,0
404664,95175467,False,0
404902,73209564,False,49
405056,88977476,False,12
40529,25065275,False,0
405580,80322683,False,0
405675,93292118,False,0
405806,90909152,False,0
405832,70167315,False,1
406265,88677332,False,0
406463,39974245,False,0
406498,77769686,False,1
406574,93096500,False,0
407727,30078602,True,0
407765,23398634,False,3
407870,44220745,False,0
407871,44220745,False,0
40808,52626322,False,0
40819,90595916,False,0
408357,91462487,False,0
40903,39704412,False,0
409320,70344616,False,0
409321,70344616,False,0
409859,40454044,False,0
409945,56629711,False,3
410180,89599410,False,0
410181,89599410,False,0
410308,83335372,False,0
410313,26091051,False,5
41080,8485124,True,165
411050,96188406,False,1
411222,89024985,False,2
411867,67824983,False,38
41216,52416266,False,1
41224,47778684,False,0
412600,24748843,False,0
4135,17724475,False,2
413542,78586348,False,0
414019,54928185,False,0
414153,36578950,False,0
414289,36578950,False,0
414491,95175467,False,0
414864,70536111,False,0
415314,54361124,False,1
415556,90480464,False,0
415586,43486388,False,0
4157,76158952,False,0
415862,85816890,False,0
415880,76670855,False,0
416003,76670855,False,0
416049,62939462,False,3
416868,45655960,False,3
41705,30078602,False,0
41735,68741949,False,3
417794,88417162,False,0
418711,57918789,False,3
418762,59801052,False,0
418856,68233974,False,0
418900,72406483,False,0
418901,72406483,False,0
419431,20598404,False,1
419499,76602490,False,0
419500,76602490,False,0
419513,90480464,False,0
419776,76602490,False,0
419777,76602490,False,0
419818,93096500,False,0
419915,91130687,False,0
420120,82633076,False,0
420646,89198996,False,0
421127,92964180,False,0
421559,88834969,False,0
421641,80882387,False,0
421703,38447805,False,0
421742,41806912,False,0
421743,41806912,False,0
422218,52626322,False,0
422404,52626322,False,0
422856,95175467,False,0
423069,47042287,False,12
423428,67082558,False,0
42362,45106953,False,0
4237,17724475,False,2
423854,45655960,False,3
423856,54361124,False,1
423897,39974245,True,0
424335,47778684,False,0
424378,92964180,False,0
424520,89024985,False,2
424816,20816340,False,0
424904,91588629,False,0
424905,91588629,False,0
425043,93096500,False,0
425290,41597852,False,0
425374,96928086,False,0
425432,77769686,False,1
425720,44220745,False,0
425721,44220745,False,0
425975,20816340,False,0
425979,95883737,True,0
426375,55952847,False,3
426546,68767533,False,5
426567,92048647,False,0
426870,56629711,False,3
42702,93096500,False,0
427109,45655960,False,3
427110,45655960,False,3
427235,63988248,False,0
427795,52626322,False,0
427932,20598404,False,1
42835,39974245,False,0
428499,67082558,False,0
428732,77948798,False,0
428768,70752864,False,1
428836,72426266,False,0
428900,52626322,False,0
428901,52626322,False,0
42902,39704412,False,0
429059,55952847,False,3
429067,27559457,False,0
429304,41806912,False,0
429750,43645336,False,4
429827,76178115,False,0
42995,52626322,False,0
429982,45655960,False,3
430006,84747190,False,0
430203,15124520,False,0
430394,15124520,False,0
430648,47042287,False,12
431202,95140333,False,0
431227,89198996,False,0
431573,92468739,False,0
431574,92468739,False,0
432740,56460551,False,0
432830,45106953,False,0
432922,77948798,False,0
432923,77948798,False,0
433284,55952847,False,3
433285,55952847,False,3
433501,26829069,False,0
433546,38447805,False,0
433593,26601282,False,0
433663,31608348,False,0
433736,22743322,False,0
433800,92383730,False,8
433886,39964941,False,0
4339,79238732,False,0
434152,31608348,False,0
43420,77948798,False,0
43421,77948798,False,0
434211,21869541,False,5
434293,51168679,False,0
434388,42681100,False,0
434471,42681100,False,0
434583,59801052,False,0
434697,74732556,False,0
434737,47866175,False,0
43484,92964180,False,0
434913,63450709,False,0
434955,47042287,False,12
435280,37127904,False,0
435281,37127904,False,0
435415,37127904,False,0
435668,29931359,False,0
435972,64710788,False,0
436031,48731603,False,0
436204,86076128,False,1
436228,74897953,False,0
436229,74897953,False,0
436442,78641773,False,1
436537,68017955,False,0
436538,68017955,False,0
436761,90590288,False,0
436766,68017955,False,0
436923,30734070,False,1
436967,93292118,False,0
436985,71847489,False,0
436986,71847489,False,0
437480,42850227,False,0
437582,89024985,False,2
437731,29422353,False,0
438053,94522055,False,0
438456,75567150,False,0
438585,42850227,False,0
438757,84747190,False,0
439024,81791748,False,0
439119,81791748,False,0
439355,45106953,False,0
439500,80882387,False,0
439517,76309894,False,0
440004,94522055,False,0
440334,42850227,False,0
440696,91130687,False,0
440806,75626605,False,0
440900,75626605,False,0
441088,73209564,False,49
441494,73209564,False,49
441989,95883737,False,0
442114,59786452,False,0
442115,59786452,False,0
442312,59786452,False,0
44257,88535482,False,0
442602,76309894,False,0
442991,68715936,False,0
442994,27120641,False,6
443008,89024985,False,2
443349,59071478,False,1
443353,94085525,False,0
443678,80941131,False,0
444058,73230945,False,1
444246,67824983,False,38
444318,67082558,False,0
444695,42142178,False,0
444696,42142178,False,0
444905,22551349,False,14
445342,95890486,False,0
445542,79741089,False,0
445840,76902624,False,0
445959,52472067,False,0
446194,77288553,False,0
446407,85071819,False,0
446521,51873666,False,1
446676,85071819,False,0
446852,39704412,False,0
4475,94522055,False,0
447705,25373077,False,0
447834,74897953,False,0
447899,90909152,False,0
448137,90909152,False,0
448232,74897953,False,0
448233,74897953,False,0
448690,85816890,False,0
448691,85816890,False,0
448940,65643578,False,10
449005,52626322,False,0
449366,39974245,False,0
449429,73230945,False,1
449585,20816340,False,0
449591,90480464,False,0
449762,47644193,False,0
45010,94522055,False,0
450173,42850227,True,0
450283,8909193,False,643
450433,88134043,False,0
450435,40394406,False,0
450529,59801052,False,0
450968,26091051,False,5
45107,80488185,False,0
451201,79741089,False,0
451314,78296366,False,0
451817,79738672,False,0
451894,36559244,False,0
451959,34647497,False,0
452011,45655960,False,3
452431,26829069,False,0
452533,93292118,False,0
452555,26829069,False,0
452556,26829069,False,0
45264,39974245,False,0
452749,59786452,False,0
452978,68741949,False,3
453745,75567150,False,0
454004,45663944,False,0
454132,81190104,False,0
454496,73319114,False,0
455460,96188406,False,1
455497,63446742,False,0
456183,95883737,False,0
456784,51168679,False,0
457007,81190104,False,0
457012,80121886,False,0
457160,15124520,False,0
457161,15124520,False,0
457692,43486388,False,0
458038,65584272,False,0
458130,59786452,False,0
458296,41806912,False,0
45832,15124520,False,0
458351,59786452,False,0
45859,57331649,False,0
458670,68741949,False,3
458691,94522055,False,0
459568,43136378,False,0
459628,73415001,False,0
459847,54928185,False,0
459851,69252304,False,18
459852,69252304,False,18
460189,76602490,False,0
46028,89853917,False,0
460379,45655960,False,3
46061,15124520,False,0
461113,82731174,False,0
461437,76602490,False,0
461975,30078602,False,0
462319,76602490,False,0
462519,74732556,False,0
462817,72426266,False,0
463660,31608348,False,0
463811,86170615,False,0
46427,42681100,False,0
464341,15124520,False,0
464580,74897953,False,0
464613,43584002,False,10
464671,15124520,False,0
464706,52626322,False,0
464707,52626322,False,0
464838,40293216,False,10
465663,44220745,False,0
46583,77769686,False,1
4659,74763712,False,0
466289,74792506,False,2
466317,88307231,False,0
466519,93934595,False,1
466558,75626605,False,0
466677,39974245,False,0
466713,42378439,False,0
467377,45655960,False,3
46738,83947009,False,0
46739,83947009,False,0
467423,47778684,False,0
467819,68604593,False,0
467898,80881129,False,0
467907,68604593,False,0
468123,39704412,False,0
468238,90909152,False,0
468534,76602490,False,0
470974,36559244,False,0
471079,85816890,False,0
471112,68604593,False,0
471253,60484758,False,0
471479,76602490,False,0
471941,27120641,False,6
472456,41806912,False,0
472482,29422353,False,0
472574,47866175,False,0
472612,74897953,False,0
472816,89015675,False,0
472860,74897953,False,0
472861,74897953,False,0
472862,74897953,False,0
472885,94085525,False,0
473437,39977375,False,3
474048,88134043,False,0
474332,59513429,False,0
474477,22551349,False,14
474891,79482254,False,0
475203,93096500,False,0
47547,41806912,False,0
475727,51506807,False,0
476063,82157744,False,0
476404,39974245,False,0
476738,16029331,False,6
477125,74256624,False,0
477147,15124520,False,0
477228,87662597,False,0
477356,38447805,False,0
477358,74256624,False,0
477435,15124520,False,0
477529,96188406,False,1
477699,51168679,False,0
477824,44220745,False,0
478305,86170615,False,0
478318,10207280,False,7
478404,46901622,False,0
478578,8884236,False,45
478604,34647497,False,0
478816,45655960,False,3
478838,43584002,False,10
479321,72426266,False,0
4800,82731174,False,0
480076,14750771,False,0
48030,74044649,False,1
480385,91499355,False,0
480565,93096500,False,0
481426,45106953,False,0
481503,45106953,False,0
481511,61318591,False,1
481570,34647497,False,0
481597,79671291,False,0
481727,94438199,False,0
482069,57162320,False,0
482165,45655960,False,3
482598,23398634,False,3
482811,75567150,False,0
482827,69252304,False,18
482977,69252304,False,18
483014,72426266,False,0
483198,60493345,False,0
483510,76245113,False,3
483610,45917347,False,1
483899,50382317,False,0
483900,50382317,False,0
483953,70752864,False,1
4842,94522055,False,0
484249,92964180,False,0
484294,52626322,False,0
484295,52626322,False,0
484323,94522055,False,0
484687,67824983,False,38
485363,95890486,False,0
485408,77948798,False,0
485460,82528964,False,0
485781,63263811,False,0
486388,95790556,False,0
486394,52626322,False,0
486596,45655960,False,3
486691,68758020,False,1
486742,90590288,False,0
48703,52626322,False,0
487082,70200184,False,0
487479,91058624,False,0
488599,60057963,False,3
488870,87641713,False,0
488973,87641713,False,0
489047,65693134,False,0
489069,22551349,False,14
489251,36578950,False,0
489350,95890486,False,0
489382,36578950,False,0
489943,34647497,False,0
490164,45655960,False,3
490209,52626322,False,0
490210,52626322,False,0
4903,51168679,False,0
490661,88307231,False,0
490888,47042287,False,12
49090,83335372,False,0
491044,56603085,False,0
491424,47042287,False,12
492044,74256624,False,0
492211,51168679,False,0
492523,52626322,False,0
492616,77948798,False,0
492617,77948798,False,0
49269,86403369,False,0
492753,52626322,False,0
49292,84335083,False,24
492944,76017756,False,0
493078,76017756,False,0
49310,38890132,False,0
493101,26601282,False,0
493227,15124520,False,0
493465,15124520,False,0
49381,72583307,False,0
493918,78586348,False,0
494036,96560525,False,0
494038,36578950,False,0
494097,78586348,False,0
49448,83947009,False,0
494864,72153021,False,0
495396,75626605,False,0
495486,75626605,False,0
495520,35895870,False,26
495594,94304084,False,0
495729,74732556,False,0
495876,94304084,False,0
496146,69252304,False,18
496147,69252304,False,18
496148,69252304,False,18
49674,83947009,False,0
497525,29408527,False,5
497540,92449648,False,0
498289,90480464,False,0
498462,61883811,False,0
498531,57162320,False,0
498647,76602490,False,0
498847,96188406,False,1
498905,56186430,False,1
498989,89024985,False,2
499247,91130687,False,0
49956,68233974,False,0
499712,41753170,False,0
499919,74050096,False,0
500286,73549259,False,0
5003,20816340,False,0
500486,84747190,False,0
500522,53558205,False,0
500795,93096500,False,0
501022,36559244,False,0
501026,91462487,False,0
501140,39974245,False,0
501161,60880099,False,0
501255,21927821,False,0
501374,76602490,False,0
501686,26371528,False,0
502204,96304292,False,0
502567,96928086,False,0
505179,84747190,False,0
505344,90480464,False,0
505638,93096500,False,0
506631,74732556,False,0
506858,24748843,False,0
507095,82157744,False,0
50730,8764566,False,3
507545,73209564,False,49
507891,37873718,False,3
508003,37873718,False,3
508043,84232126,False,0
508131,52626322,False,0
508365,93096500,False,0
508379,52626322,False,0
508864,54653443,False,0
509041,94522055,False,0
509205,20816340,False,0
509363,39704412,False,0
509461,20816340,False,0
509630,60057963,False,3
509702,60880099,False,0
510744,70043832,False,2
510868,74732556,False,0
511672,93096500,False,0
51218,44319376,False,0
513017,87334919,False,0
513664,74763712,False,0
513686,30062330,False,1
513746,44220745,False,0
513792,42850227,False,0
514284,41597852,False,0
51442,59801052,False,0
514456,67945149,False,2
514544,93096500,False,0
514768,80322683,False,0
515085,69056869,False,0
515086,69056869,False,0
516754,75626605,False,0
516966,59801052,False,0
51702,88134043,False,0
517068,57078709,False,0
517070,88535482,False,0
517185,76670855,False,0
517383,68715936,False,0
517413,76670855,False,0
517473,68767533,False,5
518039,88649192,False,0
518295,92653001,False,0
518413,48222362,False,0
518429,42378439,False,0
518629,93096500,False,0
51873,88417162,False,0
518756,51568838,False,0
518803,95175467,False,0
518839,64255508,False,0
519022,42681100,False,0
519454,93618728,False,0
519898,30987788,False,1
519909,77948798,False,0
520047,61159633,False,0
520187,94522055,False,0
520516,93292118,False,0
520813,24748843,False,0
521375,67824983,False,38
521574,80322683,False,0
521584,58429491,False,0
521731,91130687,False,0
522307,91588629,False,0
522354,93659719,False,0
522641,75626605,False,0
522724,83892387,False,0
522742,30062330,False,1
522898,83892387,False,0
522919,74763712,False,0
523216,59071478,False,1
523340,80286710,False,0
523345,90590288,False,0
523648,78586348,False,0
523734,71140167,False,0
524442,58408379,False,0
524972,45655960,False,3
524992,60756753,False,0
525443,39964941,False,0
525579,64794951,False,0
525598,27120641,False,6
525631,85733763,False,0
526446,51873666,False,1
526579,51168679,False,0
526801,20816340,False,0
526913,47866175,False,0
527258,22551349,False,14
527569,75567150,False,0
528294,15124520,False,0
528423,63598053,False,0
528479,76602490,False,0
528519,15124520,False,0
528561,29982328,False,5
529682,59167695,False,0
529714,47725936,False,0
529821,59167695,False,0
529948,79741089,False,0
530569,75567150,False,0
530715,36200517,False,10
530844,47644193,False,0
53091,34647497,False,0
531125,75626605,False,0
531227,88134043,False,0
531396,50382317,False,0
531397,50382317,False,0
53145,81004381,False,0
531968,64794951,False,0
532149,74897953,False,0
532150,74897953,False,0
532254,92800414,False,0
532415,58648447,False,1
532422,74897953,False,0
532423,74897953,False,0
532589,70752864,False,1
532892,39704412,False,0
533082,40293216,False,10
533287,76602490,False,0
534541,21695154,False,1
534743,48731603,False,0
534913,67824983,False,38
535037,55952847,False,3
535402,73230945,False,1
535843,45655960,False,3
535849,51131840,False,0
536498,67945149,False,2
536875,41806912,False,0
537053,65155122,False,0
537265,90480464,False,0
537278,65155122,False,0
537453,59441323,False,0
53789,47465027,False,2
537929,39964941,False,0
537964,45655960,False,3
538105,82157744,False,0
538407,51168679,False,0
538408,51168679,False,0
538506,38447805,False,0
538519,56399358,False,0
539071,68233974,False,0
539376,90065464,False,0
539448,29982328,False,5
539588,90065464,False,0
539855,84760380,False,0
539876,65686399,False,0
540129,60880099,False,0
540628,84717266,False,0
540730,82731174,False,0
540789,63263811,False,0
540904,48731603,False,0
54094,92641079,False,0
540957,66282949,False,6
540966,42681100,False,0
541003,93096500,False,0
541381,59801052,False,0
54171,22551349,False,14
542133,70043832,False,2
542358,80882387,False,0
542368,44220745,False,0
542369,44220745,False,0
542718,39704412,False,0
543223,86470878,False,0
543474,78586348,False,0
543714,70752864,False,1
543750,15124520,False,0
543761,52626322,False,0
543775,86878862,False,0
543850,15124520,False,0
544237,73537105,False,1
544424,29982328,False,5
54454,39704412,False,0
54455,39704412,False,0
544609,48731603,False,0
544745,76602490,False,0
545123,74732556,False,0
545258,70043832,False,2
54531,25423693,False,1
545491,70043832,False,2
54584,39704412,False,0
546037,74208201,False,0
546277,93096500,False,0
546559,89208298,False,1
547750,17724475,False,2
547866,75626605,False,0
54808,45106953,False,0
54917,45106953,False,0
549302,73209564,False,49
549592,73209564,False,49
55074,95717000,False,0
550970,90909152,False,0
551100,45003233,False,0
551103,83532071,False,0
551266,74897953,False,0
551267,74897953,False,0
551314,45003233,False,0
551325,83532071,False,0
551333,52626322,False,0
551402,69742672,False,0
551527,76670855,False,0
551564,69742672,False,0
551633,76670855,False,0
552061,70043832,False,2
552117,61073464,False,0
552162,54762665,False,0
55219,68233974,False,0
552388,50112589,False,1
552436,50112589,False,1
552464,76602490,False,0
55265,74897953,False,0
552654,57032137,False,0
55266,74897953,False,0
55267,74897953,False,0
553213,92638720,False,0
553217,55952847,False,3
553377,70043832,False,2
553475,92638720,False,0
553488,85632190,False,0
553575,70043832,False,2
553823,76178115,False,0
55438,74050096,False,0
554613,50466756,False,1
554832,70043832,False,2
554839,60880099,False,0
554950,47644193,False,0
555041,88397625,False,1
555191,44220745,False,0
555416,15124520,False,0
555417,15124520,False,0
555588,74792506,False,2
555609,44220745,False,0
555797,93096500,False,0
556107,12405548,False,2
556920,72153021,False,0
557183,81791748,False,0
557323,76602490,False,0
557592,80566567,False,0
557686,78867168,False,0
557687,78867168,False,0
557873,74897953,False,0
55798,59786452,False,0
558306,95883737,False,0
558307,95883737,False,0
55844,39704412,False,0
558456,69252304,False,18
558457,69252304,False,18
558516,50466756,False,1
559008,85632190,False,0
559174,75626605,False,0
559802,47644193,False,0
559940,83224766,False,0
559970,56460551,False,0
560168,84631944,False,0
560620,95883737,False,0
560785,76692778,False,0
560914,86076128,False,1
561033,39764686,False,6
561478,76670855,False,0
561518,81791748,False,0
561692,76670855,False,0
561859,62939462,False,3
561860,62939462,False,3
561929,87641713,False,0
562134,87641713,False,0
562177,93587890,False,0
562240,91127476,False,0
562417,79482254,False,0
562452,93096500,False,0
562660,43584002,False,10
562706,95004508,False,0
562741,75567150,False,0
56313,54854743,False,0
563722,36840195,False,0
564378,93934595,False,1
564422,39974245,False,0
564474,26829069,False,0
564475,26829069,False,0
564476,26829069,False,0
564548,41806912,False,0
564594,26829069,False,0
564662,65686399,False,0
564680,54244052,False,0
564918,82463896,False,0
565491,33995773,False,1
565885,16646759,False,0
565979,88417162,False,0
566152,30078602,False,0
566244,63446742,False,0
566276,75567150,False,0
566314,69252304,False,18
566468,63446742,False,0
566473,69252304,False,18
566729,78770442,False,0
566819,52626322,False,0
567356,21399235,False,13
567555,47042287,False,12
56776,41806912,False,0
568046,15124520,False,0
568047,15124520,False,0
568056,30062330,False,1
568996,74763712,False,0
569267,70752864,False,1
569268,70752864,False,1
56928,79238732,False,0
569397,85972539,False,0
570373,68741949,False,3
571123,34647497,False,0
571148,27120641,False,6
572037,75567150,False,0
572044,88417162,False,0
572462,83694127,False,0
572488,75626605,False,0
572551,41806912,False,0
572621,58999243,False,0
572732,41806912,False,0
572806,52626322,False,0
572975,64606807,False,0
572976,64606807,False,0
573065,87832338,False,0
573204,82463896,False,0
573241,87832338,False,0
573883,52626322,False,0
574291,75626605,False,0
57447,89762755,False,0
574579,68741949,False,3
574795,74732556,False,0
574838,74256624,False,0
574937,96188406,False,1
575067,59167695,False,0
575068,59167695,False,0
57511,79482254,False,0
575642,94403069,False,0
575683,67824983,False,38
57578,60880099,False,0
575919,95175467,False,0
575997,51168679,False,0
576043,41806912,False,0
576360,42995388,False,0
57666,63193884,False,0
576672,60880099,False,0
577052,85816890,False,0
577109,68741949,False,3
578378,87575556,False,0
578466,91856586,False,1
578489,52626322,False,0
579756,91058624,False,0
579865,39974245,False,0
580342,74897953,False,0
580343,74897953,False,0
580713,52626322,False,0
580714,52626322,False,0
580715,52626322,False,0
580975,75626605,False,0
581145,88134043,False,0
581174,84747190,False,0
581463,84747190,False,0
581464,77741334,False,2
58183,54905222,False,0
581872,79671291,False,0
581985,70200184,False,0
5820,47778684,False,0
582010,74897953,False,0
582218,52626322,False,0
58253,53615448,False,0
582568,78770442,False,0
582654,52626322,False,0
583185,76017756,False,0
583186,76017756,False,0
58343,41813700,False,0
584512,70144120,False,0
584772,36200517,False,10
584824,93266921,False,0
584853,63446742,False,0
585063,63446742,False,0
585204,42681100,False,0
58570,54905222,False,0
585874,40737779,False,0
585924,40737779,False,0
58631,26829069,False,0
58632,26829069,False,0
586674,61318591,False,1
586739,87490270,False,0
587151,95175467,False,0
587552,88535482,False,0
587648,10130022,False,0
58784,39704412,False,0
58785,39704412,False,0
587917,41806912,False,0
58796,34647497,False,0
58812,27120641,False,6
588262,90335754,False,0
588266,20563003,False,1
588467,93837812,False,1
589048,76178115,False,0
589078,89159558,False,1
589440,72876710,False,0
589485,50112589,False,1
589486,50112589,False,1
589592,30062330,False,1
589664,64037080,False,1
589875,53352407,False,0
589991,22230879,False,0
590465,61883811,False,0
590931,74897953,False,0
591514,76602490,False,0
591515,76602490,False,0
591614,83947009,False,0
591615,83947009,False,0
591963,94522055,False,0
592239,93292118,False,0
592421,41806912,False,0
592791,95175467,False,0
592822,59441323,False,0
593225,37127904,False,0
593226,37127904,False,0
593401,81791748,False,0
593457,43523860,False,0
593458,43523860,False,0
593821,27685708,False,22
594,40293216,False,10
594187,55420039,False,0
59446,55179614,False,1
595094,85625654,False,0
595122,49535309,False,0
595313,49535309,False,0
595464,95602176,False,0
595750,84522996,False,0
59662,85932973,False,0
596727,95175467,False,0
596824,95140333,False,0
597047,49748675,True,0
597126,95175467,False,0
597158,73537105,False,1
597285,52626322,False,0
598033,89762755,False,0
598670,52626322,False,0
598711,85972539,False,0
598966,25423693,False,1
598984,91192909,False,0
599189,24748843,False,0
599190,24748843,False,0
599231,45655960,False,3
599599,23567851,False,0
599659,40293216,False,10
599764,74897953,False,0
600181,61159633,False,0
600340,39704412,False,0
600827,51168679,False,0
601153,78059673,False,0
601603,47866175,False,0
601800,89015675,False,0
601829,74897953,False,0
601859,63988248,False,0
601915,91058624,False,0
601937,68741949,False,3
601957,77769686,False,1
602217,64794951,False,0
602425,42681100,False,0
602674,73209564,False,49
603219,78586348,False,0
603220,78586348,False,0
603472,22551349,False,14
603587,78586348,False,0
604057,93096500,False,0
604058,93096500,False,0
604133,93096500,False,0
604134,93096500,False,0
604437,52626322,False,0
604438,52626322,False,0
604512,85632190,False,0
604597,52626322,False,0
605193,89436205,False,0
605194,89436205,False,0
605274,40293216,True,10
605324,80908798,False,0
605500,96188406,False,1
606325,52626322,False,0
606381,69742672,False,0
606531,94085525,False,0
