nb_id,repo_id,has_export,num_functions,has_test,num_headers,has_papermill,has_reqtext
729715,47644193,False,0,False,0,False,False
1041402,70752864,False,0,False,0,False,False
713547,54905222,False,2,False,8,False,False
669803,75626605,False,8,False,11,False,False
174721,95175467,True,4,False,0,False,False
613964,80941131,False,1,False,0,False,False
993079,53615448,False,0,False,1,False,False
326382,76602490,False,4,False,0,False,False
269823,86386454,False,0,False,0,False,False
935084,88535482,True,7,False,1,False,False
858261,95883737,False,1,False,0,False,False
318238,93096500,True,5,True,11,False,False
501686,26371528,False,2,False,0,False,False
822028,62939462,False,7,False,11,False,False
751542,84522996,False,0,False,1,False,False
72586,52626322,False,5,False,0,False,False
532423,74897953,False,0,False,14,False,False
1220583,68081214,False,0,False,35,False,False
1071583,9687222,False,2,False,2,False,False
726805,73209564,True,3,False,7,False,False
349320,73230945,True,3,False,0,False,False
518839,64255508,False,0,False,4,False,False
62187,79838418,False,0,False,4,False,False
828717,65494128,True,5,False,1,False,False
477824,44220745,True,1,False,4,False,False
1159968,44319376,False,1,False,2,False,False
1081631,55179614,True,3,False,0,False,False
140808,75626605,False,9,False,10,False,False
320912,95140333,False,0,False,0,False,False
437582,89024985,True,7,False,1,False,False
26518,36559244,False,0,False,0,False,False
427795,52626322,False,0,False,0,False,False
610820,83335372,False,0,False,0,False,False
340040,95175467,True,0,False,1,False,False
1015661,91499355,False,0,False,6,False,False
765223,45655960,False,7,False,9,False,False
364818,68062775,False,2,False,25,False,False
315738,52626322,False,32,False,1,False,False
259376,76602490,False,10,False,0,False,False
260341,42681100,True,4,False,2,False,False
9275,85579446,False,0,False,0,False,False
5003,20816340,False,1,False,2,False,False
231896,73549259,False,0,True,0,False,False
122210,75994523,False,1,False,0,False,False
601915,91058624,True,10,False,0,False,False
1093114,29408527,True,6,False,9,False,False
932666,27120641,False,2,False,5,False,False
228196,79738672,False,1,False,0,False,False
523734,71140167,False,2,False,1,False,False
206288,52626322,False,6,False,1,False,False
980122,62939462,False,12,False,14,False,False
275896,52626322,False,2,False,0,False,False
331502,52626322,False,0,False,1,False,False
989704,95521008,False,0,False,0,False,False
395627,34647497,False,0,False,0,False,False
588467,93837812,False,0,False,0,False,False
1141159,38447805,False,3,False,0,False,False
1207402,88417162,False,0,False,0,False,False
472482,29422353,False,0,False,0,False,False
169962,87430428,True,5,False,1,False,False
130667,92964180,False,1,False,5,False,False
1193199,40163668,False,2,False,27,False,False
929244,95772314,True,31,False,21,False,False
1192065,38320700,True,1,False,3,False,False
55798,59786452,False,21,False,1,False,False
1115715,74897953,False,2,False,5,False,False
574838,74256624,False,5,False,0,False,False
610121,45655960,True,15,False,11,False,False
381686,75567150,False,7,False,9,False,False
682566,91900013,False,1,False,41,False,False
545258,70043832,False,0,False,0,False,False
1163838,40293216,False,9,False,52,False,False
976051,79482254,True,13,False,11,False,False
990967,77288553,False,0,False,0,False,False
139547,15124520,False,0,False,0,False,False
603472,22551349,False,0,False,1,False,False
419776,76602490,True,29,False,0,False,False
284643,96188406,False,0,False,0,False,False
49381,72583307,False,0,False,0,False,False
477358,74256624,False,0,False,0,False,False
460379,45655960,False,0,True,6,False,False
380546,60057963,False,0,False,3,False,False
654881,22997582,True,8,False,5,False,False
921514,17385430,False,2,False,0,False,False
284137,50112589,False,10,False,5,False,False
1128795,36200517,False,2,False,1,False,False
509630,60057963,False,0,False,1,False,False
738065,60435970,False,16,False,17,False,False
359457,51168679,False,0,False,0,False,False
218821,39268745,False,0,False,0,False,False
295845,57078709,True,0,False,0,False,False
1212947,41806912,False,0,False,1,False,False
1194739,72849186,False,2,False,0,False,False
615876,69742672,False,8,False,22,False,False
1113649,38495995,False,23,False,3,False,False
1182510,91499355,False,0,False,12,False,False
873269,74897953,True,1,False,0,False,False
454004,45663944,True,3,False,3,False,False
278020,93934595,True,7,False,7,False,False
538105,82157744,False,0,False,8,False,False
450433,88134043,False,0,False,0,False,False
572732,41806912,False,0,False,6,False,False
807744,22551349,False,0,False,4,False,False
242551,68023505,True,0,False,0,False,False
214077,76602490,False,0,False,0,False,False
1098511,63036531,False,0,False,12,False,False
136402,63805036,False,0,False,3,False,False
1083998,95256237,True,7,False,6,False,False
264185,96188406,False,0,False,10,False,False
253189,75626605,False,12,False,13,False,False
16041,40293216,False,0,False,11,False,False
107772,39704412,True,3,False,9,False,False
1154353,17724475,True,0,False,0,False,False
562706,95004508,False,0,False,14,False,False
486394,52626322,False,6,False,1,False,False
331523,84108482,False,2,False,0,False,False
215754,15124520,False,3,False,0,False,False
436537,68017955,False,5,False,10,False,False
375433,85733763,False,12,False,0,False,False
105985,90063215,True,5,False,0,False,False
1231891,85241333,False,0,False,10,False,False
595750,84522996,False,0,False,1,False,False
375858,68758020,False,5,False,4,False,False
676157,59786452,False,0,False,1,False,False
163586,76602490,True,25,False,0,False,False
1063668,90480464,True,1,False,1,False,False
715752,39974245,False,0,False,0,False,False
1250706,92998433,False,0,False,3,False,False
4339,79238732,False,1,False,0,False,False
316149,39310916,True,0,False,0,False,False
139415,70344616,False,7,False,15,False,False
33731,94983040,False,0,False,4,False,False
181148,82151385,True,11,False,0,False,False
190391,41753170,False,0,False,0,False,False
122300,39704412,True,3,False,9,False,False
685207,38447805,False,32,False,0,False,False
314756,4045820,False,2,False,0,False,False
213448,52626322,False,2,False,0,False,False
417794,88417162,False,0,False,0,False,False
336654,59383520,False,0,False,0,False,False
326234,34647497,False,3,False,0,False,False
1151747,60435970,False,1,False,8,False,False
389620,34647497,True,0,False,0,False,False
1234711,74897953,False,0,False,9,False,False
266110,91579570,False,15,False,59,False,False
934848,59786452,False,0,False,7,False,False
1206844,41597852,False,0,False,3,False,False
1208053,85186886,False,5,False,3,False,False
695203,40994223,False,1,False,0,False,False
1106256,88134043,False,0,False,0,False,False
101060,55179614,False,3,False,0,False,False
135430,42681100,True,0,False,0,False,False
423069,47042287,False,0,False,0,False,False
375664,39310916,False,0,False,17,False,False
39369,81004381,True,7,False,0,False,False
1226135,68741949,False,0,False,0,False,False
342161,36559244,True,6,False,7,False,False
589485,50112589,False,10,False,5,False,False
635481,45167103,False,0,False,0,False,False
963299,76300273,False,1,False,0,False,False
321691,60983483,False,1,False,0,False,False
348439,62939462,False,8,False,12,False,False
482069,57162320,False,5,False,0,False,False
714145,88660397,True,12,False,26,False,False
698716,81896278,True,21,False,1,False,False
108009,81791748,True,0,False,0,False,False
953885,61178891,True,1,False,0,False,False
1220426,15124520,False,0,False,0,False,False
899117,17724475,True,0,False,0,False,False
218322,33995773,False,0,False,8,False,False
898670,69742672,True,6,False,23,False,False
656545,92969616,True,11,True,15,False,False
514768,80322683,True,8,False,4,False,False
311472,91911288,False,1,False,0,False,False
857935,81595824,True,10,True,15,False,False
820303,45427348,False,0,False,0,False,False
1229178,52626322,True,6,False,1,False,False
236568,77005991,True,18,False,7,False,False
1239773,79238732,False,1,False,0,False,False
934851,63446742,False,1,False,3,False,False
436766,68017955,False,5,False,10,False,False
400692,39974245,False,0,False,7,False,False
607633,64710788,False,0,False,1,False,False
1211432,74897953,False,0,False,0,False,False
85316,74897953,False,2,False,0,False,False
40903,39704412,True,3,False,9,False,False
196905,95717000,False,0,False,0,False,False
205857,56460551,False,0,False,0,False,False
755627,60057963,False,0,False,8,False,False
847948,29408527,False,1,False,12,False,False
1233696,17229048,False,0,False,5,False,False
761412,52626322,False,2,False,0,False,False
1089705,22551349,False,0,False,1,False,False
626309,15124520,False,9,False,0,False,False
900633,52626322,False,0,False,1,False,False
781227,63036531,False,0,False,4,False,False
991738,58024808,False,13,False,0,False,False
423897,39974245,True,8,False,5,False,False
1078737,47644193,False,0,False,1,False,False
181915,34647497,True,3,False,1,False,False
470974,36559244,False,2,False,14,False,False
1155971,56433451,True,3,False,7,False,False
334750,55179614,True,1,False,0,False,False
22889,26829069,True,6,False,0,False,False
614681,68741949,True,3,False,2,False,False
312095,80714046,False,0,False,0,False,False
687712,39704412,False,0,False,4,False,False
106247,80941131,False,0,False,0,False,False
1139974,85972539,False,11,False,19,False,False
452749,59786452,False,21,False,1,False,False
954912,70043832,False,0,False,0,False,False
335951,71140167,False,0,False,19,False,False
163584,76602490,True,25,False,0,False,False
383280,26768455,False,0,False,0,False,False
339745,43584002,False,7,False,17,False,False
522919,74763712,False,5,False,0,False,False
606381,69742672,False,5,False,1,False,False
796582,42681100,False,0,False,0,False,False
690172,74897953,False,0,False,17,False,False
233625,67945149,False,2,False,7,False,False
175039,45106953,False,2,False,4,False,False
1245560,87641713,True,0,False,0,False,False
830014,63663938,False,1,False,7,False,False
267008,59167695,False,0,False,0,False,False
424905,91588629,False,6,False,0,False,False
632382,52626322,False,0,False,1,False,False
564475,26829069,False,4,False,0,False,False
199834,52626322,False,2,False,0,False,False
24574,52626322,False,18,False,2,False,False
538408,51168679,False,0,False,0,False,False
1158774,8485124,False,2,False,8,False,False
148698,52626322,False,0,False,1,False,False
1132027,95959826,False,0,False,0,False,False
493101,26601282,False,6,False,10,False,False
1099377,56424681,False,0,False,4,False,False
27826,89024985,False,15,False,3,False,False
231977,70752864,False,5,False,0,False,False
42362,45106953,False,0,False,0,False,False
838832,38447805,False,0,False,4,False,False
1244460,86520730,True,3,False,0,False,False
1167318,56820181,False,5,False,11,False,False
1204866,85071819,False,0,False,0,False,False
863310,50382317,False,0,False,1,False,False
229017,52626322,False,2,False,0,False,False
447899,90909152,False,1,False,9,False,False
116528,90590288,True,14,False,0,False,False
459628,73415001,True,14,False,6,False,False
458670,68741949,False,0,False,0,False,False
1203012,54244052,False,0,False,12,False,False
716651,92964180,False,3,False,7,False,False
630712,29408527,False,0,False,12,False,False
662657,66936730,False,0,False,0,False,False
593401,81791748,True,1,False,0,False,False
415556,90480464,True,1,False,0,False,False
525443,39964941,False,0,False,0,False,False
340202,55179614,True,1,False,0,False,False
1110265,95521008,False,0,False,13,False,False
219982,52416266,False,1,False,0,False,False
1204466,15124520,False,0,False,0,False,False
680045,92749043,True,2,False,2,False,False
1155303,47644193,False,0,False,17,False,False
333749,52626322,False,20,False,2,False,False
464671,15124520,False,5,False,0,False,False
1062352,75626605,False,0,False,18,False,False
85373,69301959,False,5,False,11,False,False
1153326,75567150,False,0,False,8,False,False
914698,66282949,True,0,False,3,False,False
706255,83947009,False,1,False,2,False,False
486742,90590288,True,8,False,0,False,False
345711,46416021,False,0,False,22,False,False
111250,52472067,False,11,False,34,False,False
1007740,47644193,False,0,False,12,False,False
1242661,54928185,True,0,False,42,False,False
999700,25423693,True,0,False,0,False,False
564474,26829069,False,4,False,0,False,False
490209,52626322,True,6,False,1,False,False
1036970,87271643,True,12,False,2,False,False
378402,73209564,False,2,False,5,False,False
272304,52626322,False,24,False,1,False,False
1006783,75567150,False,6,False,9,False,False
34416,36840195,False,5,False,10,False,False
112013,35284655,False,0,False,0,False,False
31530,88134043,False,1,False,0,False,False
1018957,75626605,False,12,False,14,False,False
711228,94522055,False,0,False,11,False,False
1105221,16029331,True,6,False,0,False,False
826888,15124520,False,1,False,0,False,False
187040,91499355,False,1,False,8,False,False
997943,84522996,False,9,False,6,False,False
691601,86170615,False,4,False,50,False,False
707104,83947009,False,0,False,0,False,False
284081,52626322,False,8,False,1,False,False
778408,62939462,False,1,False,7,False,False
204514,76335189,False,0,False,3,False,False
925748,39974245,True,5,False,1,False,False
1145705,22551349,False,0,False,1,False,False
388911,64606807,False,1,False,1,False,False
320172,57162320,False,2,False,11,False,False
212789,39964941,True,4,False,0,False,False
1114051,65643578,False,3,False,9,False,False
677802,15124520,False,6,False,0,False,False
1019714,89099984,False,2,False,0,False,False
1073262,69742672,False,0,False,16,False,False
372557,93096500,False,4,True,14,False,False
423854,45655960,True,1,True,7,False,False
744649,41813700,True,1,False,1,False,False
994436,77090309,False,0,False,0,False,False
542133,70043832,False,0,False,0,False,False
948374,83848236,False,0,False,0,False,False
316526,78586348,True,1,False,7,False,False
793670,52626322,True,17,False,1,False,False
1167271,95175467,False,1,False,0,False,False
295689,78586348,False,0,False,2,False,False
744591,88649192,True,0,False,0,False,False
55219,68233974,False,0,False,0,False,False
419431,20598404,False,0,False,1,False,False
1230133,10116900,False,2,False,0,False,False
1127181,94597550,False,0,False,30,False,False
1050807,52626322,False,0,False,3,False,False
454132,81190104,False,0,False,5,False,False
587552,88535482,False,5,False,1,False,False
433593,26601282,False,6,False,10,False,False
467377,45655960,True,1,True,7,False,False
105741,47778684,False,0,False,10,False,False
211682,39704412,False,8,False,4,False,False
887812,75567150,False,2,False,1,False,False
294163,79032137,False,10,False,2,False,False
351419,80941131,True,0,False,0,False,False
480385,91499355,False,0,False,6,False,False
1186388,47583155,True,18,False,16,False,False
900037,80881129,False,0,False,13,False,False
841896,73865761,False,1,False,0,False,False
183623,64606807,False,1,False,1,False,False
540628,84717266,False,0,False,0,False,False
1039646,74256624,False,11,False,0,False,False
643702,30734070,False,0,False,0,False,False
450435,40394406,False,0,False,0,False,False
217423,95790556,True,12,False,19,False,False
1106073,48731603,False,36,True,135,False,False
1017552,76853073,False,0,False,37,False,False
743403,9141275,True,17,False,47,False,False
120477,60435970,False,4,False,10,False,False
219396,73209564,False,1,False,3,False,False
1029262,52626322,True,0,False,1,False,False
1138839,22551349,False,2,False,3,False,False
674403,52626322,False,2,False,0,False,False
1093035,96928086,False,0,False,4,False,False
93749,76670855,False,7,False,0,False,False
355855,80882387,False,3,False,0,False,False
1099882,52626322,True,0,False,1,False,False
1244914,39704412,True,3,False,9,False,False
498289,90480464,True,3,False,1,False,False
956198,95175467,False,3,False,0,False,False
64715,55179614,True,0,False,0,False,False
956662,52626322,False,16,False,1,False,False
846708,38447805,False,4,False,0,False,False
640534,59786452,False,13,False,3,False,False
1179955,83247711,False,7,False,1,False,False
572488,75626605,False,5,False,0,False,False
919181,17229048,False,0,False,26,False,False
606952,39974245,False,1,False,0,False,False
464706,52626322,False,2,False,0,False,False
198846,78575409,True,20,False,0,False,False
406574,93096500,True,1,False,6,False,False
467907,68604593,False,0,False,0,False,False
891061,15124520,False,4,False,0,False,False
725603,24891943,False,0,False,0,False,False
651448,96126882,False,0,False,0,False,False
72585,52626322,True,6,False,1,False,False
1232033,60874537,False,0,False,36,False,False
1239772,79238732,False,1,False,0,False,False
84522,72963970,False,1,False,2,False,False
109283,87641713,True,0,False,0,False,False
660021,80941131,False,0,False,0,False,False
444696,42142178,False,13,False,0,False,False
400992,52626322,False,2,False,0,False,False
1183858,61159633,False,0,False,5,False,False
728791,45655960,True,7,False,9,False,False
463660,31608348,False,3,False,7,False,False
1163984,49301083,True,3,False,2,False,False
1042851,36365820,False,0,False,3,False,False
698010,95844776,False,6,False,0,False,False
1224130,29408527,False,0,False,29,False,False
188858,52626322,False,2,False,0,False,False
89030,70536111,False,5,False,11,False,False
1201081,22551349,False,10,False,2,False,False
1018256,64769359,False,0,False,6,False,False
30750,52626322,False,11,False,2,False,False
866862,64710788,False,0,False,1,False,False
120509,61073464,True,0,False,0,False,False
121091,63160300,False,4,False,4,False,False
140292,82894228,False,0,False,0,False,False
111046,69742672,False,4,False,9,False,False
1167538,87581196,True,5,False,0,False,False
777144,35351543,False,0,False,1,False,False
270224,86386454,False,0,False,0,False,False
967057,90590288,True,8,False,8,False,False
148765,36559244,False,1,False,15,False,False
398034,15124520,False,0,False,0,False,False
190467,59383520,False,0,False,0,False,False
906380,47583155,True,18,False,9,False,False
253105,65584272,False,3,False,0,False,False
601829,74897953,False,0,False,11,False,False
689120,70043832,False,0,False,0,False,False
638568,61019926,False,4,False,3,False,False
29159,95140333,False,0,False,0,False,False
1088117,72466386,False,0,False,0,False,False
914367,58408379,True,1,False,8,False,False
608396,47644193,False,0,False,7,False,False
1216708,39704412,True,3,False,9,False,False
71643,89159558,True,18,False,1,False,False
96375,52403554,False,0,False,1,False,False
941372,85553601,True,2,False,0,False,False
856590,48731603,False,0,False,25,False,False
539448,29982328,False,0,False,2,False,False
856541,94347743,False,0,False,0,False,False
1229634,70344616,False,4,False,24,False,False
745355,44220745,False,5,False,3,False,False
71180,40293216,False,0,False,13,False,False
122995,89198996,False,0,False,2,False,False
45832,15124520,False,9,False,0,False,False
591614,83947009,False,0,False,4,False,False
1123614,68062775,False,1,False,32,False,False
788559,76158952,False,0,False,12,False,False
509461,20816340,True,2,False,9,False,False
1254350,95004508,True,2,False,1,False,False
495594,94304084,False,0,False,0,False,False
152284,68741949,False,0,False,0,False,False
420120,82633076,False,0,False,3,False,False
467898,80881129,True,1,False,0,False,False
597126,95175467,False,0,False,0,False,False
1187762,75567150,False,8,False,1,False,False
900893,88535482,False,3,False,3,False,False
494038,36578950,False,1,False,0,False,False
1028230,81791748,True,0,False,0,False,False
737658,69056869,False,22,False,10,False,False
1094234,42681100,True,0,False,0,False,False
256791,51873666,False,1,False,0,False,False
281291,61473891,False,0,False,0,False,False
915021,47583155,True,18,False,9,False,False
878374,45655960,False,0,False,2,False,False
876761,30078602,True,1,False,3,False,False
461975,30078602,False,0,False,8,False,False
544609,48731603,False,6,True,62,False,False
246984,86170615,False,0,False,2,False,False
1181933,80882387,False,0,False,0,False,False
285319,54905222,False,2,False,2,False,False
1117532,80882387,False,0,False,0,False,False
1013283,74738329,True,0,False,7,False,False
904671,83247711,False,2,False,1,False,False
400908,89024985,True,23,False,0,False,False
606531,94085525,False,8,False,5,False,False
91353,93934595,False,13,False,5,False,False
886848,25204651,True,19,False,24,False,False
142956,75567150,False,1,False,6,False,False
962987,41806912,True,17,False,6,False,False
582218,52626322,True,19,False,2,False,False
35927,15124520,False,3,False,0,False,False
733667,70752864,False,11,False,0,False,False
1013054,90480464,True,1,False,1,False,False
843343,80116644,False,1,False,12,False,False
574937,96188406,False,0,False,0,False,False
484295,52626322,True,6,False,1,False,False
344662,52626322,False,2,False,0,False,False
1216591,39704412,True,3,False,9,False,False
180525,92964180,False,2,False,5,False,False
1005910,90480464,True,5,False,1,False,False
1044927,76080814,False,0,False,0,False,False
376240,71250527,False,0,False,0,False,False
551564,69742672,False,6,False,7,False,False
459851,69252304,True,0,False,0,False,False
1001333,36200517,False,0,False,5,False,False
751753,39704412,True,3,False,9,False,False
464707,52626322,False,2,False,0,False,False
389089,79741089,False,0,False,0,False,False
147593,52626322,False,32,False,1,False,False
240675,15124520,False,6,False,0,False,False
717047,20816340,False,0,False,10,False,False
822450,15124520,False,0,False,0,False,False
396112,47583155,True,17,False,7,False,False
885877,37127904,True,4,False,0,False,False
874695,30078602,False,3,False,11,False,False
982611,82528964,False,11,False,0,False,False
921370,38447805,False,1,False,0,False,False
1012921,54762665,True,0,False,0,False,False
20647,54814136,False,0,False,1,False,False
851987,71140167,False,1,False,14,False,False
169607,81190104,False,0,False,0,False,False
1195425,76602490,False,10,False,0,False,False
173279,83941961,True,13,False,20,False,False
440806,75626605,False,1,False,10,False,False
225949,73209564,False,1,False,1,False,False
738978,52626322,False,0,False,1,False,False
868859,52626322,True,0,False,1,False,False
238770,39974245,False,0,False,0,False,False
407765,23398634,False,0,False,1,False,False
659529,83848236,False,0,False,0,False,False
251069,59801052,False,0,False,0,False,False
257543,80835045,False,0,False,0,False,False
285808,52626322,False,32,False,1,False,False
35227,68141994,True,9,False,0,False,False
1102038,80488185,True,6,False,0,False,False
619506,86839302,True,11,True,20,False,False
331528,84108482,False,2,False,0,False,False
1206150,88397625,True,58,False,13,False,False
1213256,80941131,False,0,False,0,False,False
952769,75626605,False,2,False,9,False,False
187935,64794951,True,1,False,0,False,False
557686,78867168,False,2,False,37,False,False
175051,45106953,False,2,False,4,False,False
616190,69742672,False,8,False,21,False,False
1245667,75567150,False,0,False,6,False,False
356969,89901401,True,0,False,4,False,False
235091,55952847,False,0,False,0,False,False
1236764,59167695,False,0,False,0,False,False
1047164,52626322,True,3,False,1,False,False
1230352,43486388,False,0,False,0,False,False
702218,95450767,False,0,False,0,False,False
466289,74792506,True,2,False,4,False,False
657589,16646759,True,2,False,0,False,False
136399,96188406,False,0,False,0,False,False
968708,41806912,False,0,False,2,False,False
309979,96304292,False,0,False,0,False,False
92257,63193884,True,1,False,0,False,False
194017,41806912,False,0,False,0,False,False
1146827,74897953,True,1,False,0,False,False
605324,80908798,False,6,True,10,False,False
1030913,93096500,False,12,True,20,False,False
1136959,95883737,False,1,False,0,False,False
632818,89283407,True,6,False,34,False,False
825868,15124520,False,1,False,0,False,False
306319,90590288,True,19,False,0,False,False
729501,20563003,True,0,False,0,False,False
317784,41753170,False,0,False,4,False,False
311855,81017095,False,0,False,0,False,False
364319,30062330,False,0,False,0,False,False
110855,76602490,False,0,False,0,False,False
818132,80322683,False,1,False,0,False,False
829955,22551349,False,1,False,4,False,False
962116,95377593,False,0,False,18,False,False
1084049,34647497,True,0,False,0,False,False
411867,67824983,False,0,False,0,False,False
293930,74897953,False,0,False,6,False,False
42835,39974245,True,29,False,45,False,False
876909,83247711,False,1,False,0,False,False
858577,93292118,True,26,False,21,False,False
769917,20816340,False,1,False,12,False,False
565491,33995773,False,0,False,12,False,False
1197584,65584272,False,3,False,0,False,False
884054,47583155,True,18,False,16,False,False
435415,37127904,False,1,False,0,False,False
991218,84522996,False,0,False,0,False,False
345442,59786452,False,0,False,4,False,False
950948,74897953,False,4,False,4,False,False
582010,74897953,False,3,False,0,False,False
167390,60983483,False,1,False,4,False,False
817735,76158952,False,1,False,5,False,False
312102,81017095,False,0,False,0,False,False
1148002,95717000,False,2,False,17,False,False
534541,21695154,False,1,False,64,False,False
314614,92964180,False,0,False,3,False,False
1212819,42681100,True,0,False,2,False,False
139887,43523860,False,0,False,4,False,False
609995,80941131,False,0,False,4,False,False
55267,74897953,True,0,False,1,False,False
1122309,47042287,False,0,False,4,False,False
707193,83947009,False,0,False,0,False,False
331396,6440438,False,1,False,0,False,False
544745,76602490,True,1,False,0,False,False
324830,94901929,True,0,False,11,False,False
1133012,68062775,True,11,False,0,False,False
247493,41753170,False,0,False,0,False,False
344740,63446742,False,0,False,16,False,False
383551,23398634,False,0,False,0,False,False
1176524,43430871,False,5,False,11,False,False
1137703,39704412,True,3,False,9,False,False
876984,80286710,False,9,False,19,False,False
364293,57918789,True,0,False,5,False,False
330021,92964180,False,2,False,14,False,False
784211,62159180,False,0,False,9,False,False
28680,82463896,True,14,False,13,False,False
643392,75626605,False,0,False,18,False,False
224064,39964941,True,4,False,0,False,False
852135,89159558,True,6,False,0,False,False
493227,15124520,False,2,False,0,False,False
226742,64418326,True,2,False,9,False,False
1033970,77238503,True,1,False,13,False,False
492211,51168679,False,2,False,0,False,False
802912,47583155,True,18,False,16,False,False
1199080,84631944,True,4,False,0,False,False
729059,35466236,False,0,False,0,False,False
1143495,39704412,True,3,False,9,False,False
70336,82157744,False,0,False,14,False,False
912770,93816217,False,0,False,3,False,False
1095043,89208298,False,23,False,3,False,False
824210,52626322,False,27,False,1,False,False
229016,52626322,False,2,False,0,False,False
294040,52626322,False,24,False,1,False,False
1058226,47644193,False,0,False,3,False,False
347488,93617814,True,18,False,0,False,False
655386,66282949,False,4,False,17,False,False
1207323,17385430,False,2,False,0,False,False
824736,70752864,True,10,False,0,False,False
313954,93096500,True,5,True,11,False,False
421742,41806912,False,0,False,0,False,False
978424,59801052,False,0,False,5,False,False
700699,81017095,False,2,False,0,False,False
414289,36578950,False,7,False,8,False,False
1150394,37674194,False,0,False,11,False,False
535843,45655960,True,10,False,8,False,False
151176,39704412,True,3,False,9,False,False
875109,89484944,False,0,False,2,False,False
551314,45003233,False,17,False,1,False,False
337223,59167695,False,0,False,0,False,False
1033279,23371881,False,0,False,7,False,False
650460,54361124,False,2,False,6,False,False
647467,95890486,True,16,False,26,False,False
57666,63193884,False,2,False,4,False,False
323572,41806912,True,1,False,3,False,False
199125,29422353,True,3,False,0,False,False
1242913,59051699,False,0,False,2,False,False
513746,44220745,False,4,False,1,False,False
765762,61318591,False,11,False,6,False,False
11545,69252304,False,0,False,2,False,False
233819,96188406,False,0,False,16,False,False
737242,90590288,True,11,False,0,False,False
647344,72426266,True,8,False,1,False,False
313386,52626322,False,0,False,1,False,False
85699,69301959,False,5,False,11,False,False
857982,80279427,True,0,False,0,False,False
490164,45655960,True,15,False,11,False,False
119186,15124520,False,0,False,0,False,False
867687,76602490,False,8,False,9,False,False
303760,38320700,True,1,False,5,False,False
270709,41597852,False,2,False,0,False,False
1084120,39974245,False,5,False,0,False,False
434913,63450709,False,0,False,0,False,False
521731,91130687,False,4,False,19,False,False
198627,80882387,False,0,False,0,False,False
574291,75626605,False,1,False,0,False,False
1198110,39704412,True,3,False,9,False,False
169537,96154046,True,0,False,2,False,False
71508,41806912,False,0,False,0,False,False
1238001,47583155,True,18,False,24,False,False
267224,52626322,False,13,False,2,False,False
991162,38447805,False,3,False,0,False,False
962775,48731603,False,5,True,90,False,False
187398,54928185,True,0,False,15,False,False
1161910,75567150,False,3,False,5,False,False
373596,36578950,False,5,False,8,False,False
506631,74732556,False,1,False,0,False,False
952748,88535482,False,3,False,0,False,False
1163985,49301083,True,3,False,2,False,False
278194,66478811,False,0,False,0,False,False
251827,73413447,True,3,False,5,False,False
939065,14479635,False,0,False,1,False,False
155696,70752864,False,9,False,0,False,False
679033,43584002,False,0,False,5,False,False
717397,95790556,True,6,False,19,False,False
1140874,63036531,False,0,False,10,False,False
1156845,48731603,True,10,True,101,False,False
566276,75567150,False,0,False,1,False,False
460189,76602490,True,5,False,3,False,False
558457,69252304,True,0,False,0,False,False
266526,73319114,True,4,False,0,False,False
717709,86170615,False,0,False,10,False,False
424520,89024985,True,26,False,0,False,False
732429,51168679,False,0,False,0,False,False
83609,73549259,True,0,False,0,False,False
784313,82731174,False,2,False,2,False,False
884019,68715936,True,1,False,0,False,False
281517,51168679,False,0,False,0,False,False
189560,44629419,True,6,False,0,False,False
1016950,75567150,False,0,False,4,False,False
1203856,59786452,False,21,False,1,False,False
363066,39974245,False,0,False,0,False,False
8472,75626605,False,11,False,17,False,False
505638,93096500,False,9,True,20,False,False
86914,91499355,False,0,False,11,False,False
618338,95883737,False,0,False,0,False,False
213374,90821888,False,8,False,14,False,False
314631,52626322,False,32,False,1,False,False
437731,29422353,True,2,False,0,False,False
176432,74792506,False,0,False,5,False,False
169224,39974245,False,7,False,8,False,False
390107,83947009,False,2,False,3,False,False
599231,45655960,True,1,False,2,False,False
558516,50466756,False,12,False,5,False,False
1053673,39974245,True,11,False,8,False,False
677631,39974245,True,1,False,1,False,False
169847,48907298,False,0,False,0,False,False
910123,87848597,False,0,False,4,False,False
695810,93577240,False,3,False,8,False,False
580715,52626322,False,0,False,1,False,False
729847,43584002,False,0,False,7,False,False
736485,43584002,False,1,False,0,False,False
353495,70752864,False,5,False,0,False,False
576043,41806912,False,4,False,0,False,False
838190,53895284,False,15,False,23,False,False
975217,69742672,False,6,False,5,False,False
726755,39977375,True,2,False,15,False,False
174720,95175467,True,4,False,0,False,False
1219866,78057144,False,1,False,0,False,False
133540,47967789,True,17,False,0,False,False
769710,42142178,False,18,False,14,False,False
963041,62939462,False,2,False,9,False,False
136657,59383520,False,0,False,0,False,False
459847,54928185,True,5,False,15,False,False
238868,44408773,False,9,False,0,False,False
889019,74897953,False,0,False,0,False,False
1246828,87641713,False,0,False,0,False,False
1230216,86403369,False,0,False,10,False,False
436923,30734070,False,0,False,0,False,False
984312,95004508,False,0,False,1,False,False
675599,78770442,False,0,False,6,False,False
46739,83947009,False,0,False,1,False,False
437480,42850227,False,0,False,0,False,False
1148957,65095968,False,3,False,0,False,False
271113,47644193,False,0,False,14,False,False
1249452,90590288,True,19,False,0,False,False
237159,52626322,True,2,False,1,False,False
102165,47465027,False,1,False,8,False,False
1118096,47655725,False,0,False,0,False,False
396063,15124520,False,0,False,0,False,False
1123563,15124520,False,0,False,0,False,False
866308,61820883,False,0,False,9,False,False
