,nb_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,num_stars
289,250960,False,low,low,lower,low,True,True,lower,lower,higher,lower,False,False,lower,False,False,lower
290,251030,False,medium,low,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
291,251069,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
292,252269,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
293,253105,False,high,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
294,253209,False,high,medium,lower,medium,False,True,lower,lower,higher,higher,True,True,higher,False,False,lower
295,256791,False,high,medium,lower,low,False,False,higher,lower,higher,lower,False,False,lower,False,False,lower
296,257543,False,high,low,lower,low,False,False,lower,lower,lower,lower,False,False,lower,False,False,lower
297,258004,False,medium,medium,lower,low,True,True,lower,lower,lower,lower,False,False,lower,False,False,higher
298,258096,False,high,medium,lower,medium,False,True,higher,lower,higher,higher,False,True,lower,False,False,lower
299,258097,False,high,medium,lower,medium,False,True,higher,lower,higher,higher,False,True,lower,False,False,lower
300,258487,False,medium,high,lower,high,False,True,higher,lower,lower,lower,False,False,lower,False,False,lower
301,258758,False,medium,high,lower,high,False,True,higher,lower,lower,lower,False,False,lower,False,False,lower
302,259182,False,high,medium,lower,medium,True,True,lower,lower,higher,lower,False,False,lower,False,False,lower
303,259376,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,False,higher,False,False,lower
304,259998,False,low,medium,higher,low,False,True,lower,lower,lower,lower,True,True,lower,False,False,higher
305,262080,False,high,medium,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
306,262689,False,high,low,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
307,263103,False,high,low,lower,high,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
308,264084,False,high,medium,lower,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
309,264535,False,high,medium,lower,medium,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
310,266526,False,high,medium,lower,low,False,True,lower,lower,lower,lower,False,True,lower,False,False,lower
311,267008,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
312,267009,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
313,269216,False,medium,low,lower,medium,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
314,269594,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
315,269614,False,medium,medium,lower,medium,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
316,269823,False,low,low,lower,high,True,True,lower,lower,higher,lower,False,False,lower,False,False,lower
317,269994,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
318,270015,False,medium,medium,lower,medium,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
319,270224,False,low,low,lower,high,True,True,lower,lower,higher,lower,False,False,lower,False,False,lower
320,270709,False,medium,medium,lower,low,True,True,lower,lower,higher,lower,False,False,lower,False,False,lower
321,271276,False,high,medium,lower,medium,False,True,lower,lower,higher,higher,False,False,lower,False,False,lower
322,271376,False,medium,medium,lower,low,False,True,lower,lower,higher,lower,True,False,higher,False,False,lower
323,271493,False,high,medium,lower,medium,False,True,lower,lower,higher,higher,False,False,lower,False,False,lower
324,272537,False,high,medium,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
325,272538,False,high,medium,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
326,273738,False,high,medium,lower,low,False,True,lower,lower,higher,higher,True,True,lower,False,False,lower
327,276683,False,high,medium,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
328,278194,False,low,high,lower,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
329,278635,False,high,medium,higher,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
330,279712,False,high,medium,lower,medium,False,True,lower,lower,higher,higher,True,True,higher,False,False,lower
331,279949,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
332,280637,False,high,medium,lower,medium,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
333,280638,False,high,medium,lower,medium,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
334,281291,False,high,medium,lower,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
335,281517,False,high,medium,lower,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
336,281528,False,high,low,lower,low,False,True,higher,higher,higher,lower,False,True,lower,False,False,lower
337,284854,False,medium,low,lower,low,False,False,lower,higher,higher,lower,False,False,lower,False,False,lower
338,284866,False,low,low,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
339,284966,False,high,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
340,285087,False,low,low,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
341,287715,False,high,medium,lower,medium,False,True,higher,lower,higher,higher,True,False,lower,False,False,lower
342,290755,False,low,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
343,291791,False,high,low,lower,low,False,True,lower,higher,higher,lower,False,False,higher,False,False,lower
344,291847,False,high,medium,lower,low,False,False,lower,lower,higher,lower,True,True,lower,False,False,lower
345,292007,False,high,medium,lower,low,False,False,lower,lower,higher,lower,True,True,lower,False,False,lower
346,293348,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,True,lower
347,293818,False,low,high,lower,low,False,True,lower,lower,higher,lower,True,False,lower,False,False,lower
348,296138,False,medium,low,lower,low,True,True,lower,lower,lower,lower,False,False,lower,False,False,higher
349,296762,False,high,low,lower,low,False,True,lower,higher,higher,lower,False,True,lower,False,False,lower
350,297214,False,high,medium,lower,high,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
351,298296,False,high,low,lower,low,False,True,lower,higher,higher,lower,False,False,higher,False,False,lower
352,299461,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
353,299959,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
354,299986,False,high,medium,lower,medium,True,True,lower,lower,higher,lower,False,False,higher,False,False,higher
355,301780,False,high,low,lower,high,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
356,302663,False,low,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
357,302842,False,low,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
358,302867,False,high,low,lower,low,False,True,higher,lower,lower,lower,False,False,lower,False,False,lower
359,303405,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
360,306319,False,high,medium,lower,medium,False,True,lower,lower,lower,higher,False,True,higher,False,False,lower
361,306444,False,high,medium,lower,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
362,308086,False,high,low,lower,low,False,True,lower,lower,lower,lower,False,True,lower,False,False,lower
363,309941,False,medium,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,higher
364,310008,False,low,medium,lower,medium,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
365,310446,False,high,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
366,310989,False,high,medium,lower,medium,False,False,higher,lower,higher,lower,False,False,lower,False,False,lower
367,311189,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,True,True,higher,False,False,lower
368,311472,False,high,medium,lower,medium,True,True,lower,lower,higher,lower,False,False,lower,False,False,lower
369,311855,False,medium,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
370,312095,False,low,low,lower,low,False,False,lower,lower,higher,higher,False,False,lower,False,False,lower
371,312102,False,medium,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
372,313908,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,False,higher,False,False,lower
373,314435,False,high,low,higher,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
374,314568,False,high,low,higher,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
375,316149,False,high,medium,lower,low,False,True,lower,lower,higher,higher,True,True,lower,False,False,lower
376,316174,False,high,low,lower,high,False,False,higher,lower,higher,lower,False,False,lower,False,False,lower
377,316500,False,medium,high,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
378,316772,False,high,medium,lower,medium,False,True,lower,lower,higher,higher,False,False,higher,False,False,lower
379,317499,False,high,low,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
380,320001,False,high,low,lower,medium,False,True,lower,lower,higher,lower,True,True,lower,False,False,lower
381,320023,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
382,320300,False,medium,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,higher
383,320912,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
384,322326,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,True,False,lower,False,False,lower
385,322632,False,medium,high,lower,low,False,False,lower,lower,lower,lower,False,False,lower,False,False,lower
386,322699,False,high,medium,lower,low,False,False,lower,lower,higher,lower,True,False,lower,False,False,lower
387,323788,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
388,326234,False,high,medium,lower,low,False,True,lower,lower,higher,higher,False,False,lower,False,False,lower
389,326382,False,high,medium,lower,medium,False,True,lower,lower,lower,higher,True,False,lower,False,False,lower
390,326572,False,high,medium,lower,medium,False,True,lower,lower,lower,higher,True,False,lower,False,False,lower
391,327992,False,low,low,lower,low,True,True,lower,higher,higher,lower,False,False,lower,False,False,lower
392,327993,False,low,low,lower,low,True,True,lower,higher,higher,lower,False,False,lower,False,False,lower
393,329635,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
394,329885,False,high,medium,lower,low,False,True,lower,lower,higher,higher,False,False,lower,False,False,lower
395,331396,False,low,medium,higher,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
396,331452,False,high,medium,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
397,333418,False,medium,low,lower,low,False,True,higher,higher,higher,lower,False,True,higher,False,False,lower
398,333465,False,medium,low,lower,low,False,True,lower,higher,higher,lower,False,True,higher,False,False,lower
399,334750,False,medium,medium,lower,low,False,False,lower,lower,higher,higher,False,True,lower,False,False,lower
400,336250,False,high,medium,lower,medium,False,True,lower,lower,higher,higher,True,True,higher,False,False,lower
401,336968,False,high,high,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
402,337222,False,high,medium,lower,low,False,True,lower,lower,lower,lower,True,False,lower,False,False,lower
403,337223,False,high,medium,lower,low,False,True,lower,lower,lower,lower,True,False,lower,False,False,lower
404,340202,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
405,340466,False,low,high,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
406,341108,False,high,low,lower,low,False,True,lower,lower,lower,lower,False,True,lower,False,False,lower
407,341109,False,high,low,lower,low,False,True,lower,lower,lower,lower,False,True,lower,False,False,lower
408,341236,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
409,341511,False,high,low,lower,low,True,True,lower,higher,higher,lower,False,False,lower,False,False,lower
410,344873,False,high,medium,lower,medium,False,True,higher,lower,higher,lower,True,True,lower,False,False,lower
411,347488,False,medium,medium,lower,low,False,True,lower,lower,higher,higher,False,True,higher,False,False,lower
412,347884,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
413,348038,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
414,348082,False,high,medium,lower,medium,False,True,higher,lower,lower,higher,True,True,higher,False,False,lower
415,348538,False,medium,low,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,True,lower
416,348820,True,medium,high,lower,low,False,True,higher,lower,higher,lower,False,True,higher,False,False,lower
417,349320,False,medium,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
418,349382,True,medium,medium,lower,low,False,True,lower,higher,higher,lower,False,True,higher,False,False,lower
419,350618,False,high,medium,lower,high,True,True,lower,lower,higher,lower,False,False,lower,False,False,lower
420,351400,False,low,low,lower,low,False,True,higher,higher,higher,lower,False,False,lower,False,False,lower
421,351419,False,high,low,higher,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
422,351604,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
423,352218,False,high,medium,lower,low,True,False,lower,lower,higher,lower,False,True,lower,False,False,lower
424,353217,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
425,353495,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,True,False,lower,False,False,lower
426,353529,False,high,medium,lower,medium,False,True,lower,lower,lower,higher,True,False,lower,False,False,lower
427,353633,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
428,354176,True,medium,medium,higher,medium,False,True,higher,lower,lower,higher,True,False,lower,False,False,lower
429,355505,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
430,355855,False,high,low,lower,high,True,True,higher,lower,higher,lower,False,False,lower,False,False,lower
431,356489,False,high,medium,lower,low,False,True,lower,lower,lower,higher,False,False,lower,False,False,lower
432,357192,False,low,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
433,357330,False,low,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
434,357462,False,high,low,lower,low,False,False,lower,lower,lower,lower,False,False,lower,False,False,lower
435,357562,False,high,low,lower,low,False,False,lower,higher,higher,lower,False,False,higher,False,False,lower
436,359457,False,high,medium,lower,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
437,360909,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
438,360910,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
439,361101,False,high,medium,lower,low,False,True,lower,lower,higher,lower,True,False,lower,False,False,lower
440,362060,False,low,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
441,362401,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
442,363562,False,high,medium,higher,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
443,363563,False,high,medium,higher,low,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
444,364143,False,high,medium,lower,low,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
445,364319,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
446,367299,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
447,367875,False,high,low,lower,high,False,True,lower,lower,lower,lower,False,False,lower,False,False,lower
448,369217,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,higher,False,False,lower
449,369961,False,medium,medium,higher,low,False,True,lower,lower,lower,lower,False,True,lower,False,False,lower
450,371553,False,high,medium,lower,low,False,True,lower,lower,higher,lower,True,False,lower,False,False,lower
451,372773,False,medium,low,lower,low,False,True,higher,higher,higher,lower,False,False,higher,False,False,lower
452,372778,False,high,low,lower,low,False,True,lower,lower,higher,lower,True,False,lower,False,False,lower
453,372960,False,medium,low,lower,low,False,True,higher,higher,higher,lower,False,False,higher,False,False,lower
454,375433,False,high,low,lower,low,False,True,higher,lower,higher,lower,False,False,higher,False,False,lower
455,376169,False,low,high,higher,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
456,376438,False,high,medium,lower,low,True,True,lower,lower,higher,lower,True,False,lower,False,False,lower
457,376616,False,high,low,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
458,376765,False,high,low,lower,high,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
459,377067,False,high,low,lower,high,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
460,377213,False,high,low,lower,low,False,True,lower,lower,higher,lower,True,False,higher,False,False,lower
461,377265,False,low,low,lower,medium,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
462,377354,False,high,medium,lower,low,False,True,lower,lower,higher,lower,True,False,higher,False,False,lower
463,377420,False,high,low,lower,low,False,True,lower,lower,higher,lower,True,False,higher,False,False,lower
464,378165,False,high,medium,lower,medium,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
465,379160,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
466,380468,False,medium,low,lower,low,False,False,lower,higher,higher,lower,False,False,lower,False,False,lower
467,380714,False,medium,low,lower,low,False,False,lower,higher,higher,lower,False,False,lower,False,False,lower
468,382071,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
469,385462,False,medium,low,higher,low,False,False,higher,lower,higher,lower,False,False,lower,False,False,lower
470,386079,False,high,medium,lower,medium,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
471,387138,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,True,False,lower,False,False,lower
472,387986,False,high,medium,lower,medium,True,True,lower,lower,higher,lower,False,False,lower,False,False,higher
473,389089,False,medium,medium,higher,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
474,389316,False,high,medium,lower,low,False,True,higher,lower,higher,lower,True,True,lower,False,False,lower
475,389620,False,high,medium,lower,low,False,True,higher,lower,higher,higher,False,True,lower,False,False,lower
476,389769,False,high,medium,lower,medium,False,True,higher,lower,higher,lower,False,False,higher,False,False,lower
477,390185,False,high,medium,lower,medium,False,True,higher,lower,higher,lower,False,False,higher,False,False,lower
478,392194,False,medium,medium,lower,low,True,True,lower,lower,higher,lower,False,True,higher,False,False,lower
479,393848,False,high,medium,lower,low,False,True,higher,lower,higher,higher,False,True,lower,False,False,lower
480,395093,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
481,395627,False,high,medium,lower,medium,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
482,396320,False,high,medium,lower,low,False,False,lower,lower,higher,lower,True,False,lower,False,False,lower
483,396991,False,low,low,lower,low,False,True,lower,higher,higher,lower,False,True,lower,False,False,lower
484,397521,False,medium,medium,lower,low,False,False,lower,lower,higher,higher,False,False,lower,False,False,lower
485,397522,False,medium,medium,lower,low,False,False,lower,lower,higher,higher,False,False,lower,False,False,lower
486,397868,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
487,398034,False,medium,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
488,398182,False,medium,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
489,400908,False,high,low,higher,low,False,True,lower,higher,higher,lower,False,True,higher,False,False,lower
490,402696,False,high,medium,lower,low,False,True,higher,lower,higher,lower,False,True,higher,False,False,lower
491,403269,False,medium,low,lower,low,True,True,lower,lower,lower,lower,False,True,lower,False,False,higher
492,404664,False,high,medium,lower,medium,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
493,405056,False,medium,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,higher
494,406265,False,low,low,lower,low,False,True,lower,lower,higher,lower,False,False,higher,False,False,lower
495,406498,True,medium,medium,lower,low,False,True,lower,lower,higher,lower,True,True,higher,False,False,lower
496,409859,False,low,medium,lower,medium,False,True,lower,lower,lower,lower,False,False,lower,False,False,lower
497,410180,False,medium,medium,lower,low,False,False,higher,lower,lower,higher,True,False,lower,False,False,lower
498,410181,False,medium,medium,lower,low,False,False,higher,lower,lower,higher,True,False,lower,False,False,lower
499,410308,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
500,411222,False,high,low,higher,low,False,True,lower,higher,higher,lower,False,True,higher,False,False,lower
501,414491,False,high,medium,lower,medium,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
502,415556,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
503,415586,False,high,medium,lower,medium,False,False,higher,lower,higher,lower,False,False,lower,False,False,lower
504,417794,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
505,418762,False,high,high,lower,low,False,True,higher,lower,lower,lower,True,True,lower,False,False,lower
506,419499,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,True,higher,False,False,lower
507,419500,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,True,higher,False,False,lower
508,419776,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,True,higher,False,False,lower
509,419777,False,high,low,lower,low,False,True,lower,lower,higher,lower,False,True,higher,False,False,lower
510,421641,False,high,medium,lower,low,True,False,lower,lower,higher,lower,True,False,lower,False,False,lower
511,421742,False,high,low,lower,low,True,True,lower,higher,higher,lower,False,False,lower,False,False,lower
512,421743,False,high,low,lower,low,True,True,lower,higher,higher,lower,False,False,lower,False,False,lower
513,422856,False,high,medium,lower,low,False,False,lower,lower,higher,higher,False,True,lower,False,False,lower
514,424520,False,high,low,higher,low,False,True,lower,higher,higher,lower,False,True,higher,False,False,lower
515,424904,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,True,False,higher,False,False,lower
516,424905,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,True,False,higher,False,False,lower
517,425290,False,medium,medium,lower,low,False,False,lower,lower,higher,higher,False,False,lower,False,False,lower
518,425432,False,medium,high,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
519,425979,False,high,medium,lower,low,False,True,lower,lower,higher,lower,True,False,lower,False,True,lower
520,426567,False,high,low,lower,medium,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
521,427235,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
522,427795,False,high,low,lower,low,False,True,lower,lower,lower,lower,False,False,lower,False,False,lower
523,428768,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,False,higher,False,False,lower
524,428836,False,high,low,lower,medium,False,True,lower,lower,higher,lower,False,True,higher,False,False,lower
525,429750,False,low,medium,higher,low,False,False,higher,lower,higher,lower,False,False,lower,False,False,lower
526,429827,False,high,low,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
527,429982,False,low,low,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
528,430006,False,high,medium,lower,low,False,False,lower,lower,higher,higher,False,False,lower,False,False,lower
529,430203,False,medium,medium,lower,low,False,False,lower,lower,lower,higher,False,False,lower,False,False,lower
530,430394,False,medium,medium,lower,low,False,False,lower,lower,lower,higher,False,False,lower,False,False,lower
531,431202,False,high,medium,lower,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
532,433886,False,low,medium,lower,low,True,True,higher,lower,higher,lower,True,False,lower,False,False,lower
533,434293,False,high,medium,lower,high,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
534,434697,False,low,medium,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,lower
535,434913,False,high,low,lower,low,False,True,lower,higher,higher,lower,False,False,lower,False,False,lower
536,434955,False,high,medium,higher,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,higher
537,436761,False,high,medium,lower,medium,False,True,lower,lower,lower,lower,True,True,higher,False,False,lower
538,437480,False,high,high,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
539,438585,False,high,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
540,438757,False,high,medium,lower,low,False,False,lower,lower,lower,lower,False,False,lower,False,False,lower
541,439024,False,high,low,higher,low,False,True,higher,lower,higher,lower,False,True,lower,False,False,lower
542,439119,False,high,low,higher,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
543,440334,False,high,high,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
544,441989,False,high,high,lower,low,True,False,lower,higher,lower,lower,True,False,lower,False,False,lower
545,443678,False,high,medium,higher,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
546,444058,False,medium,low,lower,low,False,True,lower,higher,higher,lower,False,True,lower,False,False,lower
547,445542,False,medium,medium,higher,medium,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
548,445840,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
549,446194,False,high,high,lower,low,False,True,lower,lower,higher,higher,False,False,lower,False,False,lower
550,450173,False,high,medium,lower,low,True,False,higher,lower,higher,lower,False,False,lower,False,True,lower
551,450433,False,medium,high,lower,low,False,False,lower,lower,lower,lower,False,False,lower,False,False,lower
552,450529,False,high,high,lower,low,False,True,lower,lower,lower,higher,False,False,lower,False,False,lower
553,451201,False,medium,medium,higher,medium,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
554,451314,False,high,medium,lower,medium,False,True,higher,lower,higher,lower,True,True,lower,False,False,lower
555,454496,False,high,medium,lower,high,False,True,higher,lower,lower,higher,False,False,lower,False,False,lower
556,455497,False,high,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
557,456183,False,high,high,lower,low,False,True,lower,lower,higher,lower,True,False,higher,False,False,lower
558,456784,False,high,high,lower,high,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
559,458038,False,high,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
560,458130,False,high,medium,lower,high,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
561,458351,False,high,medium,lower,high,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
562,458670,False,medium,medium,lower,low,False,False,higher,lower,higher,lower,True,False,lower,False,False,lower
563,459851,False,high,high,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,higher
564,459852,False,high,high,lower,low,False,False,lower,lower,higher,lower,False,True,lower,False,False,higher
565,462319,False,high,high,lower,low,False,True,lower,lower,higher,higher,True,False,higher,False,False,lower
566,464341,False,medium,high,lower,medium,False,True,higher,lower,lower,higher,False,False,lower,False,False,lower
567,464671,False,medium,high,lower,medium,False,True,higher,lower,lower,higher,False,False,lower,False,False,lower
568,466317,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,False,lower,False,False,lower
569,467819,False,high,medium,lower,low,False,False,higher,lower,higher,higher,False,False,lower,False,False,lower
570,467898,False,low,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,lower
571,467907,False,high,medium,lower,low,False,False,higher,lower,higher,higher,False,False,lower,False,False,lower
572,471112,False,high,medium,lower,medium,False,True,higher,lower,higher,higher,False,False,higher,False,False,lower
573,471479,False,high,low,lower,high,False,False,lower,lower,lower,lower,False,False,lower,False,False,lower
574,472456,False,high,medium,lower,medium,False,False,lower,lower,lower,lower,False,False,lower,False,False,lower
575,474048,False,medium,medium,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
576,477147,False,medium,high,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
577,477435,False,medium,high,lower,low,False,False,lower,lower,higher,lower,False,False,lower,False,False,lower
578,477699,False,high,low,lower,low,False,False,higher,lower,higher,lower,False,False,lower,False,False,lower
579,481426,False,high,medium,lower,low,False,False,lower,lower,higher,lower,True,False,lower,False,False,lower
580,481503,False,high,medium,lower,low,False,False,lower,lower,higher,lower,True,False,lower,False,False,lower
581,482069,False,high,medium,lower,high,False,True,higher,lower,higher,lower,False,False,lower,False,False,lower
582,482827,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,higher
583,482977,False,high,medium,lower,low,False,True,lower,lower,higher,lower,False,True,lower,False,False,higher
