,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequent_len
770,"frozenset({'exec_skips_lower', 'has_comments_T'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.5793357933579336,0.9047970479704797,0.5151291512915129,0.889171974522293,0.9827308527550629,-0.009052164322381206,0.8590151418755573,2,2
771,"frozenset({'has_author_F', 'has_comments_T'})","frozenset({'exec_skips_lower', 'num_contrib_lower'})",0.6693726937269373,0.7867158671586716,0.5151291512915129,0.7695700110253583,0.9782057832451787,-0.011476967906210445,0.9255919066367695,2,2
772,"frozenset({'has_comments_T', 'num_contrib_lower'})","frozenset({'exec_skips_lower', 'has_author_F'})",0.6199261992619927,0.8619926199261992,0.5151291512915129,0.8309523809523809,0.9639901337247228,-0.019242657371223215,0.8163816849436097,2,2
773,frozenset({'has_comments_T'}),"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",0.6782287822878229,0.7785977859778598,0.5151291512915129,0.7595212187159956,0.9754988164551414,-0.012938276984245878,0.920672555141841,1,3
774,"frozenset({'has_error_F', 'has_author_F', 'has_comments_T'})",frozenset({'num_contrib_lower'}),0.5571955719557196,0.9129151291512915,0.5033210332103321,0.9033112582781456,0.9894799959311943,-0.00535123432415141,0.9006722943941766,3,1
775,"frozenset({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.5099630996309963,0.9911439114391144,0.5033210332103321,0.9869753979739507,0.99579423995138,-0.0021257880475483715,0.679950799507991,3,1
776,"frozenset({'has_comments_T', 'has_author_F', 'num_contrib_lower'})",frozenset({'has_error_F'}),0.6118081180811809,0.8405904059040591,0.5033210332103321,0.8226779252110976,0.9786905958393655,-0.010959001102926247,0.8989833571805098,3,1
777,"frozenset({'has_error_F', 'has_comments_T'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.5638376383763838,0.9047970479704797,0.5033210332103321,0.8926701570680627,0.9865971148672309,-0.00683759752726687,0.887012870128701,2,2
778,"frozenset({'has_author_F', 'has_comments_T'})","frozenset({'has_error_F', 'num_contrib_lower'})",0.6693726937269373,0.7579335793357933,0.5033210332103321,0.7519294377067254,0.9920782746763515,-0.004019008455767303,0.9757966379663795,2,2
779,"frozenset({'has_comments_T', 'num_contrib_lower'})","frozenset({'has_error_F', 'has_author_F'})",0.6199261992619927,0.8339483394833949,0.5033210332103321,0.8119047619047618,0.9735672144964179,-0.013665391266458937,0.8828062964173939,2,2
780,frozenset({'has_comments_T'}),"frozenset({'has_error_F', 'has_author_F', 'num_contrib_lower'})",0.6782287822878229,0.7512915129151292,0.5033210332103321,0.7421109902067463,0.9877803455109442,-0.006226494737272215,0.9644012642658065,1,3
781,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_commits_lower'})",frozenset({'num_contrib_lower'}),0.7070110701107011,0.9129151291512915,0.6531365313653137,0.9237995824634656,1.01192274392724,0.00769542898381026,1.1428398119597647,3,1
782,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'num_commits_lower'}),0.8354243542435424,0.7690036900369004,0.6531365313653137,0.7818021201413428,1.0166428721607672,0.010692120205334943,1.058655153353153,3,1
783,"frozenset({'non_exec_prop_lower', 'num_commits_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.6568265682656826,0.9911439114391144,0.6531365313653137,0.9943820224719102,1.003267044266149,0.0021268773573345223,1.576383763837664,3,1
784,"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'non_exec_prop_lower'}),0.7040590405904059,0.9217712177121771,0.6531365313653137,0.9276729559748428,1.006402606361819,0.004155172179028166,1.0815979464142478,3,1
785,"frozenset({'non_exec_prop_lower', 'has_author_F'})","frozenset({'num_commits_lower', 'num_contrib_lower'})",0.9166051660516605,0.7114391143911439,0.6531365313653137,0.71256038647343,1.001576061899894,0.0010277637831729303,1.0039008961518188,2,2
786,"frozenset({'non_exec_prop_lower', 'num_commits_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.7107011070110701,0.9047970479704797,0.6531365313653137,0.9190031152647975,1.0157008329394785,0.010096267752345511,1.1753902923644626,2,2
787,"frozenset({'non_exec_prop_lower', 'num_contrib_lower'})","frozenset({'num_commits_lower', 'has_author_F'})",0.8398523985239852,0.7616236162361624,0.6531365313653137,0.7776801405975396,1.0210819675481262,0.013485110496861519,1.072222627364614,2,2
788,"frozenset({'num_commits_lower', 'has_author_F'})","frozenset({'non_exec_prop_lower', 'num_contrib_lower'})",0.7616236162361624,0.8398523985239852,0.6531365313653137,0.8575581395348838,1.0210819675481262,0.013485110496861519,1.124301528729574,2,2
789,"frozenset({'has_author_F', 'num_contrib_lower'})","frozenset({'non_exec_prop_lower', 'num_commits_lower'})",0.9047970479704797,0.7107011070110701,0.6531365313653137,0.7218597063621535,1.0157008329394785,0.010096267752345511,1.040118600599496,2,2
790,"frozenset({'num_commits_lower', 'num_contrib_lower'})","frozenset({'non_exec_prop_lower', 'has_author_F'})",0.7114391143911439,0.9166051660516605,0.6531365313653137,0.9180497925311204,1.001576061899894,0.0010277637831729303,1.0176281003316368,2,2
791,frozenset({'non_exec_prop_lower'}),"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",0.9217712177121771,0.7040590405904059,0.6531365313653137,0.7085668534827863,1.006402606361819,0.004155172179028166,1.0154677425895138,1,3
792,frozenset({'num_commits_lower'}),"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.7690036900369004,0.8354243542435424,0.6531365313653137,0.8493282149712092,1.0166428721607672,0.010692120205334943,1.0922791266129224,1,3
793,frozenset({'num_contrib_lower'}),"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_commits_lower'})",0.9129151291512915,0.7070110701107011,0.6531365313653137,0.7154405820533549,1.01192274392724,0.00769542898381026,1.0296230291848376,1,3
794,"frozenset({'exec_inorder_higher', 'num_commits_lower', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.6804428044280443,0.9129151291512915,0.6265682656826568,0.920824295010846,1.0086636376230367,0.005381734998161747,1.099893848253551,3,1
795,"frozenset({'exec_inorder_higher', 'num_commits_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.6339483394833948,0.9911439114391144,0.6265682656826568,0.9883585564610011,0.9971897572633333,-0.001765771163246721,0.7607380073800705,3,1
796,"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",frozenset({'num_commits_lower'}),0.7985239852398524,0.7690036900369004,0.6265682656826568,0.7846580406654343,1.0203566651647442,0.012500374450238994,1.072695310644093,3,1
797,"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'exec_inorder_higher'}),0.7040590405904059,0.8892988929889298,0.6265682656826568,0.8899371069182389,1.0007176596466505,0.00044934028676080207,1.0057986294148653,3,1
798,"frozenset({'exec_inorder_higher', 'num_commits_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.6878228782287823,0.9047970479704797,0.6265682656826568,0.9109442060085836,1.0067939634107919,0.004228155934695832,1.069025919174854,2,2
799,"frozenset({'exec_inorder_higher', 'has_author_F'})","frozenset({'num_commits_lower', 'num_contrib_lower'})",0.8811808118081181,0.7114391143911439,0.6265682656826568,0.7110552763819095,0.9994604766571445,-0.00033823068858007677,0.9986715867158668,2,2
800,"frozenset({'exec_inorder_higher', 'num_contrib_lower'})","frozenset({'num_commits_lower', 'has_author_F'})",0.8066420664206642,0.7616236162361624,0.6265682656826568,0.7767612076852699,1.0198754228813378,0.012210618047139854,1.0678089649748956,2,2
801,"frozenset({'num_commits_lower', 'has_author_F'})","frozenset({'exec_inorder_higher', 'num_contrib_lower'})",0.7616236162361624,0.8066420664206642,0.6265682656826568,0.8226744186046511,1.0198754228813378,0.012210618047139854,1.0904119532998606,2,2
802,"frozenset({'num_commits_lower', 'num_contrib_lower'})","frozenset({'exec_inorder_higher', 'has_author_F'})",0.7114391143911439,0.8811808118081181,0.6265682656826568,0.8807053941908712,0.9994604766571444,-0.00033823068858007677,0.9960147601475999,2,2
803,frozenset({'exec_inorder_higher'}),"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",0.8892988929889298,0.7040590405904059,0.6265682656826568,0.704564315352697,1.0007176596466505,0.00044934028676080207,1.0017102699116875,1,3
804,frozenset({'num_commits_lower'}),"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.7690036900369004,0.7985239852398524,0.6265682656826568,0.8147792706333973,1.0203566651647444,0.012500374450238994,1.0877616962698125,1,3
805,"frozenset({'exec_skips_lower', 'num_commits_lower', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.6752767527675276,0.9129151291512915,0.618450184501845,0.9158469945355191,1.0032115421144934,0.0019798205362127064,1.0348396990463413,3,1
806,"frozenset({'exec_skips_lower', 'num_commits_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.625830258302583,0.9911439114391144,0.618450184501845,0.9882075471698113,0.9970373986709563,-0.0018376656091284582,0.7509963099630973,3,1
807,"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'num_commits_lower'}),0.7785977859778598,0.7690036900369004,0.618450184501845,0.7943127962085308,1.0329115536109013,0.019705614030310015,1.1230465760878805,3,1
808,"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'exec_skips_lower'}),0.7040590405904059,0.870110701107011,0.618450184501845,0.8784067085953877,1.0095344276053861,0.005840879072997351,1.0682275098613045,3,1
809,"frozenset({'exec_skips_lower', 'num_commits_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.6826568265682657,0.9047970479704797,0.618450184501845,0.9059459459459459,1.0012697852828358,0.0007843030459825373,1.0122152945667389,2,2
810,"frozenset({'exec_skips_lower', 'has_author_F'})","frozenset({'num_commits_lower', 'num_contrib_lower'})",0.8619926199261992,0.7114391143911439,0.618450184501845,0.7174657534246575,1.008471053828227,0.005194918369847867,1.0213306496701327,2,2
811,"frozenset({'exec_skips_lower', 'num_contrib_lower'})","frozenset({'num_commits_lower', 'has_author_F'})",0.7867158671586716,0.7616236162361624,0.618450184501845,0.7861163227016885,1.0321585438573526,0.01926880080608917,1.114514145141451,2,2
812,"frozenset({'num_commits_lower', 'has_author_F'})","frozenset({'exec_skips_lower', 'num_contrib_lower'})",0.7616236162361624,0.7867158671586716,0.618450184501845,0.8120155038759689,1.0321585438573526,0.01926880080608917,1.1345836344961382,2,2
813,"frozenset({'num_commits_lower', 'num_contrib_lower'})","frozenset({'exec_skips_lower', 'has_author_F'})",0.7114391143911439,0.8619926199261992,0.618450184501845,0.8692946058091285,1.008471053828227,0.005194918369847867,1.0558659872313003,2,2
814,frozenset({'exec_skips_lower'}),"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",0.870110701107011,0.7040590405904059,0.618450184501845,0.7107718405428328,1.0095344276053861,0.005840879072997351,1.0232093581932884,1,3
815,frozenset({'num_commits_lower'}),"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",0.7690036900369004,0.7785977859778598,0.618450184501845,0.8042226487523991,1.0329115536109013,0.019705614030310015,1.1308877794660293,1,3
816,"frozenset({'has_error_F', 'num_commits_lower', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.6346863468634686,0.9129151291512915,0.5793357933579336,0.9127906976744188,0.9998636987460287,-7.897495949116262e-05,0.9985731857318598,3,1
817,"frozenset({'has_error_F', 'num_commits_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.5852398523985239,0.9911439114391144,0.5793357933579336,0.9899117276166458,0.9987568063444192,-0.0007211230783893408,0.877859778597799,3,1
818,"frozenset({'has_error_F', 'has_author_F', 'num_contrib_lower'})",frozenset({'num_commits_lower'}),0.7512915129151292,0.7690036900369004,0.5793357933579336,0.7711198428290766,1.0027518109725517,0.001589847632793684,1.009245680439637,3,1
819,"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'has_error_F'}),0.7040590405904059,0.8405904059040591,0.5793357933579336,0.8228511530398324,0.9788966745996249,-0.012489481352378151,0.8998624424114064,3,1
820,"frozenset({'has_error_F', 'num_commits_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.640590405904059,0.9047970479704797,0.5793357933579336,0.9043778801843319,0.999536727283662,-0.0002685148622703082,0.9956164139954663,2,2
821,"frozenset({'has_error_F', 'num_contrib_lower'})","frozenset({'num_commits_lower', 'has_author_F'})",0.7579335793357933,0.7616236162361624,0.5793357933579336,0.7643622200584227,1.0035957443596537,0.00207567979738843,1.0116220914275262,2,2
822,"frozenset({'num_commits_lower', 'has_author_F'})","frozenset({'has_error_F', 'num_contrib_lower'})",0.7616236162361624,0.7579335793357933,0.5793357933579336,0.7606589147286822,1.0035957443596537,0.00207567979738843,1.0113868264188717,2,2
823,"frozenset({'num_commits_lower', 'num_contrib_lower'})","frozenset({'has_error_F', 'has_author_F'})",0.7114391143911439,0.8339483394833949,0.5793357933579336,0.8143153526970954,0.9764577901810303,-0.013967674732097923,0.8942670432290913,2,2
824,frozenset({'num_commits_lower'}),"frozenset({'has_error_F', 'has_author_F', 'num_contrib_lower'})",0.7690036900369004,0.7512915129151292,0.5793357933579336,0.753358925143954,1.0027518109725517,0.001589847632793684,1.008382270593134,1,3
825,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.8088560885608856,0.9129151291512915,0.7313653136531365,0.9041970802919708,0.9904503183473083,-0.007051646900232855,0.909000175716043,3,1
826,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.7357933579335794,0.9911439114391144,0.7313653136531365,0.9939819458375124,1.0028633928591433,0.0020882068599282766,1.4715867158671299,3,1
827,"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",frozenset({'non_exec_prop_lower'}),0.7985239852398524,0.9217712177121771,0.7313653136531365,0.9158964879852126,0.9936266943314357,-0.0046911125937827425,0.9301488179716974,3,1
828,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'exec_inorder_higher'}),0.8354243542435424,0.8892988929889298,0.7313653136531365,0.8754416961130742,0.9844178408574403,-0.011576639751637363,0.8887493130250456,3,1
829,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.8132841328413284,0.9047970479704797,0.7313653136531365,0.8992740471869328,0.9938958678126378,-0.004491768902928794,0.9451680462750576,2,2
830,"frozenset({'exec_inorder_higher', 'has_author_F'})","frozenset({'non_exec_prop_lower', 'num_contrib_lower'})",0.8811808118081181,0.8398523985239852,0.7313653136531365,0.8299832495812395,0.9882489483150962,-0.008696504677223937,0.9419519022776435,2,2
831,"frozenset({'exec_inorder_higher', 'num_contrib_lower'})","frozenset({'non_exec_prop_lower', 'has_author_F'})",0.8066420664206642,0.9166051660516605,0.7313653136531365,0.9066788655077768,0.9891705819348128,-0.008006971582630973,0.8936328775052454,2,2
832,"frozenset({'non_exec_prop_lower', 'has_author_F'})","frozenset({'exec_inorder_higher', 'num_contrib_lower'})",0.9166051660516605,0.8066420664206642,0.7313653136531365,0.7979066022544283,0.9891705819348129,-0.008006971582630973,0.9567751135678689,2,2
833,"frozenset({'non_exec_prop_lower', 'num_contrib_lower'})","frozenset({'exec_inorder_higher', 'has_author_F'})",0.8398523985239852,0.8811808118081181,0.7313653136531365,0.8708260105448155,0.9882489483150962,-0.008696504677223937,0.9198383412405547,2,2
834,"frozenset({'has_author_F', 'num_contrib_lower'})","frozenset({'exec_inorder_higher', 'non_exec_prop_lower'})",0.9047970479704797,0.8132841328413284,0.7313653136531365,0.8083197389885808,0.993895867812638,-0.004491768902928794,0.9741006516448146,2,2
835,frozenset({'exec_inorder_higher'}),"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8892988929889298,0.8354243542435424,0.7313653136531365,0.8224066390041495,0.9844178408574403,-0.011576639751637363,0.9266993137221096,1,3
836,frozenset({'non_exec_prop_lower'}),"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.9217712177121771,0.7985239852398524,0.7313653136531365,0.7934347477982386,0.9936266943314357,-0.0046911125937827425,0.9753625675791646,1,3
837,frozenset({'has_author_F'}),"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'num_contrib_lower'})",0.9911439114391144,0.7357933579335794,0.7313653136531365,0.7379002233804914,1.0028633928591433,0.0020882068599282766,1.0080384099295538,1,3
838,frozenset({'num_contrib_lower'}),"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.9129151291512915,0.8088560885608856,0.7313653136531365,0.8011317704122878,0.9904503183473083,-0.007051646900232855,0.9611586115861156,1,3
839,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.7874538745387454,0.9129151291512915,0.7092250922509226,0.900656044985942,0.9865714963265574,-0.00965346332430106,0.8765995961846423,3,1
840,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.7136531365313653,0.9911439114391144,0.7092250922509226,0.9937952430196485,1.002675021810591,0.001892131098432781,1.4273062730627528,3,1
841,"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'non_exec_prop_lower'}),0.7785977859778598,0.9217712177121771,0.7092250922509226,0.9109004739336494,0.9882066790873458,-0.008463937037894276,0.8779932480175879,3,1
842,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'exec_skips_lower'}),0.8354243542435424,0.870110701107011,0.7092250922509226,0.848939929328622,0.9756688755218683,-0.017686578341798098,0.8598519669407224,3,1
843,"frozenset({'exec_skips_lower', 'non_exec_prop_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.7918819188191882,0.9047970479704797,0.7092250922509226,0.8956197576887233,0.9898570731388419,-0.007267330237877956,0.9120782814971016,2,2
844,"frozenset({'exec_skips_lower', 'has_author_F'})","frozenset({'non_exec_prop_lower', 'num_contrib_lower'})",0.8619926199261992,0.8398523985239852,0.7092250922509226,0.8227739726027398,0.979664967378482,-0.014721477104069791,0.90363477547819,2,2
845,"frozenset({'exec_skips_lower', 'num_contrib_lower'})","frozenset({'non_exec_prop_lower', 'has_author_F'})",0.7867158671586716,0.9166051660516605,0.7092250922509226,0.901500938086304,0.9835215548365072,-0.011882735801527766,0.8466561237040949,2,2
846,"frozenset({'non_exec_prop_lower', 'has_author_F'})","frozenset({'exec_skips_lower', 'num_contrib_lower'})",0.9166051660516605,0.7867158671586716,0.7092250922509226,0.7737520128824477,0.9835215548365072,-0.011882735801527766,0.9427006867933447,2,2
847,"frozenset({'non_exec_prop_lower', 'num_contrib_lower'})","frozenset({'exec_skips_lower', 'has_author_F'})",0.8398523985239852,0.8619926199261992,0.7092250922509226,0.8444639718804922,0.979664967378482,-0.014721477104069791,0.8873016865761884,2,2
848,"frozenset({'has_author_F', 'num_contrib_lower'})","frozenset({'exec_skips_lower', 'non_exec_prop_lower'})",0.9047970479704797,0.7918819188191882,0.7092250922509226,0.7838499184339316,0.9898570731388417,-0.007267330237877956,0.962840632179907,2,2
849,frozenset({'exec_skips_lower'}),"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.870110701107011,0.8354243542435424,0.7092250922509226,0.8150975402883801,0.9756688755218684,-0.017686578341798098,0.8900673685635945,1,3
850,frozenset({'non_exec_prop_lower'}),"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",0.9217712177121771,0.7785977859778598,0.7092250922509226,0.7694155324259409,0.9882066790873458,-0.008463937037894276,0.9601783517835183,1,3
851,frozenset({'has_author_F'}),"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'num_contrib_lower'})",0.9911439114391144,0.7136531365313653,0.7092250922509226,0.7155621742367834,1.0026750218105909,0.001892131098432781,1.0067116168543886,1,3
852,frozenset({'num_contrib_lower'}),"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F'})",0.9129151291512915,0.7874538745387454,0.7092250922509226,0.7768795472918352,0.9865714963265573,-0.00965346332430106,0.9526070912883046,1,3
853,"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.7616236162361624,0.9129151291512915,0.6841328413284132,0.8982558139534883,0.9839423022691809,-0.011164880652496545,0.855919873484449,3,1
854,"frozenset({'has_error_F', 'non_exec_prop_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.6870848708487085,0.9911439114391144,0.6841328413284132,0.995703544575725,1.0046003744602436,0.003132854944785546,2.061254612546093,3,1
855,"frozenset({'has_error_F', 'has_author_F', 'num_contrib_lower'})",frozenset({'non_exec_prop_lower'}),0.7512915129151292,0.9217712177121771,0.6841328413284132,0.9106090373280942,0.9878905088707507,-0.008386051388189153,0.8751307732857542,3,1
856,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'has_error_F'}),0.8354243542435424,0.8405904059040591,0.6841328413284132,0.8189045936395759,0.9742016895361065,-0.018116855707302593,0.8802520025200246,3,1
857,"frozenset({'has_error_F', 'non_exec_prop_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.7645756457564575,0.9047970479704797,0.6841328413284132,0.8947876447876447,0.9889374051282697,-0.007652945902152708,0.9048647550695689,2,2
858,"frozenset({'has_error_F', 'has_author_F'})","frozenset({'non_exec_prop_lower', 'num_contrib_lower'})",0.8339483394833949,0.8398523985239852,0.6841328413284132,0.8203539823008849,0.9767835202264491,-0.01626067183181057,0.8914620180684564,2,2
859,"frozenset({'has_error_F', 'num_contrib_lower'})","frozenset({'non_exec_prop_lower', 'has_author_F'})",0.7579335793357933,0.9166051660516605,0.6841328413284132,0.9026290165530672,0.9847522684616795,-0.010592993014800989,0.856464944649446,2,2
860,"frozenset({'non_exec_prop_lower', 'has_author_F'})","frozenset({'has_error_F', 'num_contrib_lower'})",0.9166051660516605,0.7579335793357933,0.6841328413284132,0.7463768115942028,0.9847522684616795,-0.010592993014800989,0.9544333157617287,2,2
861,"frozenset({'non_exec_prop_lower', 'num_contrib_lower'})","frozenset({'has_error_F', 'has_author_F'})",0.8398523985239852,0.8339483394833949,0.6841328413284132,0.8145869947275922,0.976783520226449,-0.01626067183181057,0.8955772022175195,2,2
862,"frozenset({'has_author_F', 'num_contrib_lower'})","frozenset({'has_error_F', 'non_exec_prop_lower'})",0.9047970479704797,0.7645756457564575,0.6841328413284132,0.7561174551386622,0.9889374051282697,-0.007652945902152708,0.9653185896407457,2,2
863,frozenset({'has_error_F'}),"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8405904059040591,0.8354243542435424,0.6841328413284132,0.8138718173836698,0.9742016895361064,-0.018116855707302593,0.8842059458330426,1,3
864,frozenset({'non_exec_prop_lower'}),"frozenset({'has_error_F', 'has_author_F', 'num_contrib_lower'})",0.9217712177121771,0.7512915129151292,0.6841328413284132,0.7421937550040032,0.9878905088707508,-0.008386051388189153,0.9647108707111914,1,3
865,frozenset({'num_contrib_lower'}),"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_author_F'})",0.9129151291512915,0.7616236162361624,0.6841328413284132,0.7493936944219887,0.9839423022691809,-0.011164880652496545,0.9511986668253778,1,3
866,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.7911439114391144,0.9129151291512915,0.7114391143911439,0.8992537313432836,0.985035413072069,-0.010808131697553125,0.8643979773131067,3,1
867,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.7195571955719557,0.9911439114391144,0.7114391143911439,0.9887179487179487,0.9975523607690399,-0.0017456189322040405,0.7849714860784961,3,1
868,"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",frozenset({'exec_skips_lower'}),0.7985239852398524,0.870110701107011,0.7114391143911439,0.8909426987060999,1.0239417784111666,0.016634849743331404,1.1910188254424925,3,1
869,"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",frozenset({'exec_inorder_higher'}),0.7785977859778598,0.8892988929889298,0.7114391143911439,0.9137440758293839,1.0274881516587677,0.0190329652374015,1.2834029439195498,3,1
870,"frozenset({'exec_inorder_higher', 'exec_skips_lower'})","frozenset({'has_author_F', 'num_contrib_lower'})",0.7992619926199263,0.9047970479704797,0.7114391143911439,0.8901200369344413,0.9837786705107406,-0.011730777086368605,0.8664268659493317,2,2
871,"frozenset({'exec_inorder_higher', 'has_author_F'})","frozenset({'exec_skips_lower', 'num_contrib_lower'})",0.8811808118081181,0.7867158671586716,0.7114391143911439,0.8073701842546064,1.0262538458395793,0.018200187905938026,1.107222846141505,2,2
872,"frozenset({'exec_inorder_higher', 'num_contrib_lower'})","frozenset({'exec_skips_lower', 'has_author_F'})",0.8066420664206642,0.8619926199261992,0.7114391143911439,0.8819762122598354,1.0231830202158192,0.01611960621451236,1.1693183443462347,2,2
873,"frozenset({'exec_skips_lower', 'has_author_F'})","frozenset({'exec_inorder_higher', 'num_contrib_lower'})",0.8619926199261992,0.8066420664206642,0.7114391143911439,0.8253424657534247,1.0231830202158194,0.01611960621451236,1.1070689530424724,2,2
874,"frozenset({'exec_skips_lower', 'num_contrib_lower'})","frozenset({'exec_inorder_higher', 'has_author_F'})",0.7867158671586716,0.8811808118081181,0.7114391143911439,0.9043151969981239,1.0262538458395793,0.018200187905938026,1.2417770060053546,2,2
875,"frozenset({'has_author_F', 'num_contrib_lower'})","frozenset({'exec_inorder_higher', 'exec_skips_lower'})",0.9047970479704797,0.7992619926199263,0.7114391143911439,0.7862969004893965,0.9837786705107406,-0.011730777086368605,0.9393312864426355,2,2
876,frozenset({'exec_inorder_higher'}),"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",0.8892988929889298,0.7785977859778598,0.7114391143911439,0.8,1.0274881516587677,0.0190329652374015,1.1070110701107014,1,3
877,frozenset({'exec_skips_lower'}),"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.870110701107011,0.7985239852398524,0.7114391143911439,0.8176420695504666,1.0239417784111666,0.016634849743331404,1.104838239080066,1,3
878,frozenset({'has_author_F'}),"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})",0.9911439114391144,0.7195571955719557,0.7114391143911439,0.7177959791511541,0.9975523607690397,-0.0017456189322040405,0.9937590668782675,1,3
879,frozenset({'num_contrib_lower'}),"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",0.9129151291512915,0.7911439114391144,0.7114391143911439,0.7793047696038804,0.9850354130720689,-0.010808131697553125,0.9463552437722179,1,3
880,"frozenset({'exec_inorder_higher', 'has_error_F', 'has_author_F'})",frozenset({'num_contrib_lower'}),0.759409594095941,0.9129151291512915,0.6797047970479705,0.8950437317784257,0.9804238129019942,-0.013571710624855293,0.8297252972529731,3,1
881,"frozenset({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})",frozenset({'has_author_F'}),0.6863468634686347,0.9911439114391144,0.6797047970479705,0.9903225806451612,0.9991713304349914,-0.0005637178142999799,0.9151291512915044,3,1
882,"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",frozenset({'has_error_F'}),0.7985239852398524,0.8405904059040591,0.6797047970479705,0.8512014787430685,1.0126233570648444,0.008473196171076114,1.0713116820609205,3,1
